label	channel	x	subject	shift_pct	lo	hi	p_gt0	sigma_vertex
log-power-n1n2	n1	7.0	1	-25.361067557755725	-58.529245410975584	27.04859888354903	0.14025	0.30435661204962866
log-power-n1n2	n1	7.0	2	-16.380324121766584	-51.87208267659818	65.71350009691386	0.27066666666666667	0.26728344096441475
log-power-n1n2	n1	7.0	3	-6.55828205827776	-43.36394976396862	49.14160130320408	0.3874166666666667	0.21042083599996625
log-power-n1n2	n1	7.0	4	2.3059171683093127	-39.38122562744289	71.40532316187502	0.5389166666666667	0.24088206468714957
log-power-n1n2	n1	7.0	5	0.4165809613507654	-39.154853395876216	62.52059684166024	0.5073333333333333	0.27849474701718047
log-power-n1n2	n1	7.0	6	-7.718136518489732	-42.32692754367251	42.745388460847074	0.35875	0.23080310357141154
log-power-n1n2	n1	7.0	7	28.080019446409175	-26.269328291468447	136.61819506289382	0.8163333333333334	0.2060866625255764
log-power-n1n2	n1	7.0	9	15.406265794172013	-30.599694643697276	96.22915086401163	0.7178333333333333	0.12040469427061243
log-power-n1n2	n1	7.0	10	-20.420410239285097	-65.06222298075046	35.18097402593683	0.21408333333333332	0.3388777147328149
log-power-n1n2	n1	7.0	11	-2.871744546157007	-36.72227098879255	50.44906855425861	0.44208333333333333	0.18206271928017695
log-power-n1n2	n1	7.0	18	28.87412185151037	-13.080603661411397	87.92867010233087	0.9083333333333333	0.1508781809326801
log-power-n1n2	n1	7.0	19	-19.251212871671406	-56.122257831236304	36.376354791599134	0.19725	0.26867796577437786
log-power-n1n2	n1	7.0	21	12.832606710692417	-30.49831938600728	82.01863185487991	0.6968333333333333	0.2562593913352412
log-power-n1n2	n1	7.0	25	33.26286863634922	-3.8662563290900183	89.26245037134234	0.956	0.14625671119280026
log-power-n1n2	n1	7.0	26	6.3323116047163115	-26.815147276126478	54.09783002771913	0.6293333333333333	0.23822424571865375
log-power-n1n2	n1	7.0	29	19.821056915444558	-33.78707275284935	106.89057038208696	0.7268333333333333	0.23337662171935952
log-power-n1n2	n1	7.0	30	19.820269634679853	-33.85739138782168	105.43798996318115	0.7425833333333334	0.2071400333579843
