label	channel	x	subject	shift_pct	lo	hi	p_gt0	sigma_vertex
log-power-n2psd	n1	7.0	1	0.0	0.0	0.0	0.0	0.2219159239353189
log-power-n2psd	n1	7.0	2	0.0	0.0	0.0	0.0	0.21716418795468356
log-power-n2psd	n1	7.0	3	0.0	0.0	0.0	0.0	0.18064494684912857
log-power-n2psd	n1	7.0	4	0.0	0.0	0.0	0.0	0.23395841089185143
log-power-n2psd	n1	7.0	5	0.0	0.0	0.0	0.0	0.2941101202014001
log-power-n2psd	n1	7.0	6	0.0	0.0	0.0	0.0	0.21191758291849863
log-power-n2psd	n1	7.0	7	0.0	0.0	0.0	0.0	0.24588089579478253
log-power-n2psd	n1	7.0	9	0.0	0.0	0.0	0.0	0.12340622448939964
log-power-n2psd	n1	7.0	10	0.0	0.0	0.0	0.0	0.26097180643608864
log-power-n2psd	n1	7.0	11	0.0	0.0	0.0	0.0	0.15676972186542748
log-power-n2psd	n1	7.0	18	0.0	0.0	0.0	0.0	0.16607410475790385
log-power-n2psd	n1	7.0	19	0.0	0.0	0.0	0.0	0.2105460370323452
log-power-n2psd	n1	7.0	21	0.0	0.0	0.0	0.0	0.2736465300815546
log-power-n2psd	n1	7.0	25	0.0	0.0	0.0	0.0	0.10181470436121134
log-power-n2psd	n1	7.0	26	0.0	0.0	0.0	0.0	0.2347698898612149
log-power-n2psd	n1	7.0	29	0.0	0.0	0.0	0.0	0.25987772477184506
log-power-n2psd	n1	7.0	30	0.0	0.0	0.0	0.0	0.25395687051047133
log-power-n2psd	n1	7.0	31	0.0	0.0	0.0	0.0	0.301045154165395
log-power-n2psd	n1	7.0	34	0.0	0.0	0.0	0.0	0.2312972269699311
log-power-n2psd	n1	7.0	35	0.0	0.0	0.0	0.0	0.16796842360487477
log-power-n2psd	n1	7.0	36	0.0	0.0	0.0	0.0	0.25114935139507
log-power-n2psd	n1	7.0	37	0.0	0.0	0.0	0.0	0.2521974485542224
log-power-n2psd	n1	7.0	45	0.0	0.0	0.0	0.0	0.2713170084673955
log-power-n2psd	n1	7.0	46	0.0	0.0	0.0	0.0	0.2526515904014645
log-power-n2psd	n1	7.0	47	0.0	0.0	0.0	0.0	0.25376587018419716
log-power-n2psd	n1	7.0	50	0.0	0.0	0.0	0.0	0.12807315527352053
log-power-n2psd	n1	7.0	53	0.0	0.0	0.0	0.0	0.23752208183541984
log-power-n2psd	n1	7.0	56	0.0	0.0	0.0	0.0	0.20089325301358352
log-power-n2psd	n1	7.0	59	0.0	0.0	0.0	0.0	0.19183538616522636
log-power-n2psd	n1	7.0	62	0.0	0.0	0.0	0.0	0.1666448672632752
log-power-n2psd	n1	7.0	63	0.0	0.0	0.0	0.0	0.2181236544913444
log-power-n2psd	n1	7.0	67	0.0	0.0	0.0	0.0	0.20718438717573276
log-power-n2psd	n1	7.0	69	0.0	0.0	0.0	0.0	0.2564398192672326
log-power-n2psd	n1	7.0	72	0.0	0.0	0.0	0.0	0.17354503873659854
log-power-n2psd	n1	7.0	74	0.0	0.0	0.0	0.0	0.28488851830518774
log-power-n2psd	n1	28.0	1	0.0	0.0	0.0	0.0	0.21352916136051747
log-power-n2psd	n1	28.0	2	0.0	0.0	0.0	0.0	0.21824896403409377
log-power-n2psd	n1	28.0	3	0.0	0.0	0.0	0.0	0.18597564393824922
log-power-n2psd	n1	28.0	4	0.0	0.0	0.0	0.0	0.2749131812199163
log-power-n2psd	n1	28.0	5	0.0	0.0	0.0	0.0	0.26262679103798303
log-power-n2psd	n1	28.0	6	0.0	0.0	0.0	0.0	0.2431661591243655
log-power-n2psd	n1	28.0	7	0.0	0.0	0.0	0.0	0.24775448154580015
log-power-n2psd	n1	28.0	9	0.0	0.0	0.0	0.0	0.18248004242733998
log-power-n2psd	n1	28.0	10	0.0	0.0	0.0	0.0	0.25725396312247656
log-power-n2psd	n1	28.0	11	0.0	0.0	0.0	0.0	0.1938548775097581
log-power-n2psd	n1	28.0	18	0.0	0.0	0.0	0.0	0.19194049541284086
log-power-n2psd	n1	28.0	19	0.0	0.0	0.0	0.0	0.23585324461694093
log-power-n2psd	n1	28.0	21	0.0	0.0	0.0	0.0	0.2540350560504144
log-power-n2psd	n1	28.0	25	0.0	0.0	0.0	0.0	0.15226209379247133
log-power-n2psd	n1	28.0	26	0.0	0.0	0.0	0.0	0.22481706793825318
log-power-n2psd	n1	28.0	29	0.0	0.0	0.0	0.0	0.23581517716199418
