param	regressor	mean	lo	hi	p_gt0
memory_noise_sd_spline1	Intercept	0.511469616132646	0.08735092679991581	0.847301182974404	0.9995
memory_noise_sd_spline2	Intercept	-0.16182365888783826	-0.8393038866241661	0.17844841958315025	0.42955
perceptual_noise_sd_spline1	Intercept	-1.873226695458209	-2.1353689472036916	-1.4609155530498106	0.0
perceptual_noise_sd_spline2	Intercept	-1.1030105344500147	-1.497665716154016	-0.2020299875399957	0.00355
risky_prior_mu	Intercept	3.347050583108188	2.657661378947944	5.145413971504594	1.0
risky_prior_sd	Intercept	-0.6702269377613032	-1.095993213545472	-0.05205673737073551	0.0147
safe_prior_mu	Intercept	3.059424472266995	1.914925830531974	6.283971850146617	1.0
safe_prior_sd	Intercept	-0.344469762945412	-0.9077750819750763	0.3828129858134618	0.17735
