curve	stim	payoff	median	lo	hi
memory	vertex	7.0	1.023191737025475	0.9134650611294117	1.1456787822226593
memory	vertex	7.515760138376831	1.0047633044721833	0.9046802147607984	1.1157432281764876
memory	vertex	8.069521493944878	0.9875635036054728	0.8967932103164913	1.0883050179570894
memory	vertex	8.664083997137995	0.9720593490446672	0.8892993133845191	1.0632640460141642
memory	vertex	9.302453877319765	0.9576083020192683	0.8818293379231519	1.0406464252156427
memory	vertex	9.987858862892699	0.9442343610174301	0.8750804080596084	1.0199225494266986
memory	vertex	10.723764501351813	0.9318481372832299	0.8684204214341121	1.0013507436277753
memory	vertex	11.513891681800072	0.9203456751325816	0.862149817789425	0.9841433563146924
memory	vertex	12.362235448523078	0.9097458644450787	0.8561676588151098	0.9689295771223718
memory	vertex	13.2730852007484	0.8998861561815346	0.8503341206749394	0.954707067862747
memory	vertex	14.251046380723466	0.8907761509825123	0.8446341442568148	0.9419739137049362
memory	vertex	15.30106375977155	0.8824409006113902	0.8394482662169999	0.9304155327572786
memory	vertex	16.42844644006477	0.8746484488066949	0.8344257939393682	0.9200729362539726
memory	vertex	17.638894698528226	0.8674398170171789	0.8294001344013402	0.9108893661849765
memory	vertex	18.93852880860355	0.8607773963570702	0.8244331599771938	0.9024570513341919
memory	vertex	20.33391998560055	0.8546636292566441	0.8196517092175344	0.8946737640821635
memory	vertex	21.83212361210294	0.8489651401602364	0.8150380452493952	0.888023905175746
memory	vertex	23.440714911422702	0.8436435708408826	0.8103514201319877	0.8819256901895814
memory	vertex	25.16782724947516	0.838677177181998	0.8059898510991175	0.8766792082210276
memory	vertex	27.02219325873709	0.8341130556004241	0.8018023015629091	0.8719006571032171
memory	vertex	29.013188992218765	0.8298824694177641	0.7975933201971691	0.8675675087413393
memory	vertex	31.15088133070163	0.8258810968405288	0.793742106412336	0.863664937833453
memory	vertex	33.44607888294205	0.8221725655657584	0.7899662602378337	0.8601457649421907
memory	vertex	35.91038663620328	0.8187552752295961	0.7863972357216995	0.8571043958243281
memory	vertex	38.55626463343955	0.8155568313730293	0.7829460540893582	0.8542098483918821
memory	vertex	41.39709097381619	0.812587346767333	0.7796712732676699	0.8517771815926309
memory	vertex	44.44722945510958	0.8099417361728323	0.7765563971094532	0.8493115442194029
memory	vertex	47.722102200000165	0.8073431036998634	0.7735306405427844	0.8473102058379507
memory	vertex	51.23826763347236	0.8050524842593856	0.7707195411602719	0.8455109169642847
memory	vertex	55.01350420559077	0.802861070075006	0.7680961160167266	0.8437518368872637
memory	vertex	59.066900282972185	0.8008331682551153	0.7656672658477774	0.8423530192195586
memory	vertex	63.41895066346308	0.7989337448385088	0.7634725595345014	0.8409030908468756
memory	vertex	68.09166020202038	0.7971572609253672	0.7613718824871683	0.839642666580891
memory	vertex	73.10865507174927	0.7955140229794659	0.7592911445326136	0.8384509445792595
memory	vertex	78.49530222265635	0.7939803814352986	0.7574243497090513	0.8372544255569095
memory	vertex	84.27883764212612	0.7925645289796284	0.7556321563622952	0.8363146629298733
memory	vertex	90.48850406563214	0.79124170098477	0.7539337530304134	0.8354022832315408
memory	vertex	97.15569883397542	0.7900130733712636	0.7523557001235759	0.8343933417629351
memory	vertex	104.31413264464813	0.7888713538232623	0.7508828179590864	0.8335162524792644
memory	vertex	112.0	0.7878324066197557	0.7494838212466771	0.8327428648517841
perceptual	vertex	7.0	0.15229135844202346	0.12737131485901568	0.1857972091813649
perceptual	vertex	7.515760138376831	0.15243229728061977	0.12947505862258352	0.18250100496992464
perceptual	vertex	8.069521493944878	0.1531190318209969	0.13187928632268456	0.1802472848679729
perceptual	vertex	8.664083997137995	0.1540909121524427	0.13448684095830385	0.17897182210980866
perceptual	vertex	9.302453877319765	0.15542172153523343	0.13729910525235137	0.1781779395422046
perceptual	vertex	9.987858862892699	0.1569640460869169	0.14016664085561314	0.177871932935077
perceptual	vertex	10.723764501351813	0.15871081779748972	0.14298917515990522	0.17806244961635836
perceptual	vertex	11.513891681800072	0.16060644673508911	0.14587526610585333	0.17857628927968627
perceptual	vertex	12.362235448523078	0.1626043595574594	0.14874788476906434	0.17943149359490973
perceptual	vertex	13.2730852007484	0.1646840877625103	0.151447170285013	0.1804830845847105
perceptual	vertex	14.251046380723466	0.16681645085942726	0.15407832710336677	0.18178807000355854
perceptual	vertex	15.30106375977155	0.16895064333220114	0.1566829842536199	0.18325800376234017
perceptual	vertex	16.42844644006477	0.1711263567080843	0.1591810194085999	0.18496029609448503
perceptual	vertex	17.638894698528226	0.17324657575217672	0.1614365941483649	0.18663716440005143
perceptual	vertex	18.93852880860355	0.17530136895722043	0.16365697756685796	0.18861506780692747
perceptual	vertex	20.33391998560055	0.17733972181828273	0.1656992055981523	0.1906281367059591
perceptual	vertex	21.83212361210294	0.17937068559989156	0.16765658979195594	0.19257630179274668
perceptual	vertex	23.440714911422702	0.18131910868944076	0.1695780914216114	0.19457126479350706
perceptual	vertex	25.16782724947516	0.18318279426592737	0.17133316361561446	0.19651622021136222
perceptual	vertex	27.02219325873709	0.1849860429684474	0.1729636189679276	0.198469253699411
perceptual	vertex	29.013188992218765	0.18673829021729338	0.1745408153817438	0.20043001896530327
perceptual	vertex	31.15088133070163	0.1883994268607318	0.17591213051976456	0.20237481259085707
perceptual	vertex	33.44607888294205	0.18997341331075868	0.17725452491162355	0.20429065752045908
perceptual	vertex	35.91038663620328	0.19149235074870594	0.17852307908207177	0.20609244458921167
perceptual	vertex	38.55626463343955	0.19293148264063026	0.17966724853358665	0.20782821364865214
perceptual	vertex	41.39709097381619	0.1942896140354638	0.18076325915740823	0.20953012292430506
perceptual	vertex	44.44722945510958	0.19559535254275517	0.18180576821891292	0.21118125758467593
perceptual	vertex	47.722102200000165	0.19683870880468163	0.18283339858880973	0.2127756638698526
perceptual	vertex	51.23826763347236	0.19801656786239094	0.18371506321770403	0.21422929671423296
perceptual	vertex	55.01350420559077	0.19914143006437102	0.18459027746101778	0.2156660786565118
perceptual	vertex	59.066900282972185	0.20017317292422027	0.1854172074873009	0.2170657411158983
perceptual	vertex	63.41895066346308	0.20115341566929354	0.18617047971405806	0.21835143384360667
perceptual	vertex	68.09166020202038	0.20210161144920502	0.18687810872128394	0.21957869565563762
perceptual	vertex	73.10865507174927	0.2029692341670059	0.1875139966727344	0.22072254811741943
perceptual	vertex	78.49530222265635	0.20381089574424954	0.1880721210387094	0.22178414296049923
perceptual	vertex	84.27883764212612	0.20458349873834886	0.1886209794058592	0.22282384481683165
perceptual	vertex	90.48850406563214	0.20530936047845366	0.18915159101420428	0.22378777963186686
perceptual	vertex	97.15569883397542	0.2059944492140402	0.1896600983936511	0.2246923477477647
perceptual	vertex	104.31413264464813	0.20663269212269275	0.1901420714935259	0.22555524732343996
perceptual	vertex	112.0	0.20723288886257243	0.19055503285352066	0.2263313320420905
n1 (first)	vertex	7.0	0.24431352834072312	0.2093136205412655	0.29318522525308843
n1 (first)	vertex	7.515760138376831	0.2403137672307348	0.20880220656781498	0.2836818335659092
n1 (first)	vertex	8.069521493944878	0.23713819485798454	0.20864505354343668	0.2757604857660524
n1 (first)	vertex	8.664083997137995	0.23464575176132063	0.20873063165373607	0.2693586923955593
n1 (first)	vertex	9.302453877319765	0.2327661271886508	0.2091614113717225	0.2639475955584081
n1 (first)	vertex	9.987858862892699	0.23139683600426086	0.20976597234670505	0.25962006323452186
n1 (first)	vertex	10.723764501351813	0.2305076837233465	0.21047026075127184	0.2562669489588125
n1 (first)	vertex	11.513891681800072	0.22996323295231158	0.21126199357977332	0.25340987205031984
n1 (first)	vertex	12.362235448523078	0.22970946964468486	0.2121865157100499	0.2516065089927513
n1 (first)	vertex	13.2730852007484	0.22968284367388198	0.21301219723588938	0.25014059817666157
n1 (first)	vertex	14.251046380723466	0.2298258678703459	0.21395564167973932	0.2490782749734661
n1 (first)	vertex	15.30106375977155	0.23008825274633782	0.21479315067017998	0.24871304131185856
n1 (first)	vertex	16.42844644006477	0.23048240494346645	0.21552829563298617	0.24843898171673548
n1 (first)	vertex	17.638894698528226	0.23102912462183933	0.21626784836121127	0.2485288100021324
n1 (first)	vertex	18.93852880860355	0.231607896798753	0.21697170981692385	0.24883823655118498
n1 (first)	vertex	20.33391998560055	0.232208660397344	0.21750572579128147	0.2493530156311134
n1 (first)	vertex	21.83212361210294	0.2328116143384458	0.2180444093641201	0.2501111053642078
n1 (first)	vertex	23.440714911422702	0.23349867546580677	0.21853261551195952	0.25083808292116033
n1 (first)	vertex	25.16782724947516	0.23416496596862157	0.21905399603341744	0.2517383959346543
n1 (first)	vertex	27.02219325873709	0.2348694349027255	0.2195825144631796	0.25265097823203236
n1 (first)	vertex	29.013188992218765	0.23556658875450137	0.22002970982239992	0.2536550351074842
n1 (first)	vertex	31.15088133070163	0.23628383916803397	0.2204475110481976	0.2545850711380274
n1 (first)	vertex	33.44607888294205	0.2369684451231992	0.22079874241364256	0.25565121357741916
n1 (first)	vertex	35.91038663620328	0.23765109927328676	0.22120150873036337	0.25667797570702006
n1 (first)	vertex	38.55626463343955	0.23827691384105687	0.2215618289382885	0.25768141436227826
n1 (first)	vertex	41.39709097381619	0.2388763968380157	0.22194197375940042	0.2586457151682955
n1 (first)	vertex	44.44722945510958	0.23947207389076502	0.2222924781966947	0.25958434770546307
n1 (first)	vertex	47.722102200000165	0.2400338324146719	0.22258308590896672	0.2604967857896086
n1 (first)	vertex	51.23826763347236	0.24056518038306504	0.2228682829276651	0.2613461708330248
n1 (first)	vertex	55.01350420559077	0.24108113469325138	0.22310291677939906	0.2621272100506357
n1 (first)	vertex	59.066900282972185	0.24159838177695417	0.22327475434417413	0.26290262311569684
n1 (first)	vertex	63.41895066346308	0.24208237311657888	0.2234497260571064	0.2636321630930232
n1 (first)	vertex	68.09166020202038	0.24254711094585268	0.22370280560718447	0.26431950002261817
n1 (first)	vertex	73.10865507174927	0.24297515282500837	0.22391991911067022	0.264985429076859
n1 (first)	vertex	78.49530222265635	0.2433832035878751	0.22413569127118113	0.2656468050316921
n1 (first)	vertex	84.27883764212612	0.2437496017937073	0.22438660318977896	0.2662336040029217
n1 (first)	vertex	90.48850406563214	0.24410395079255773	0.22454386807084184	0.266805280436042
n1 (first)	vertex	97.15569883397542	0.24444394791043805	0.2247206706125814	0.2673462015388004
n1 (first)	vertex	104.31413264464813	0.24478064184756054	0.2248836709713768	0.2678799045077154
n1 (first)	vertex	112.0	0.24507846761314617	0.22506189357171016	0.26838796789139513
n2 (second)	vertex	7.0	0.15229135844202346	0.12737131485901568	0.1857972091813649
n2 (second)	vertex	7.515760138376831	0.15243229728061977	0.12947505862258352	0.18250100496992464
n2 (second)	vertex	8.069521493944878	0.1531190318209969	0.13187928632268456	0.1802472848679729
n2 (second)	vertex	8.664083997137995	0.1540909121524427	0.13448684095830385	0.17897182210980866
n2 (second)	vertex	9.302453877319765	0.15542172153523343	0.13729910525235137	0.1781779395422046
n2 (second)	vertex	9.987858862892699	0.1569640460869169	0.14016664085561314	0.177871932935077
n2 (second)	vertex	10.723764501351813	0.15871081779748972	0.14298917515990522	0.17806244961635836
