quantity	stim	mean	lo	hi	p_gt0
Risky prior mean (CHF)	all	16.522582259642945	14.47497067899235	18.66952390590999	
Safe prior mean (CHF)	all	9.492721162792591	7.71077031282635	11.267325236036411	
Risky prior spread (x/÷)	all	1.4642662208334525	1.3407168941051617	1.6298807279824	
Safe prior spread (x/÷)	all	1.5986246375320647	1.393530486282219	1.9560811922071135	
memory noise @ 7 CHF	all	1.0705477694040102	0.9508734478351663	1.2231438628813667	
memory noise @ 112 CHF	all	0.7009670655965536	0.6419162850757072	0.7701378234654958	
