quantity	stim	mean	lo	hi	p_gt0
Risky prior mean (CHF)	all	75.38068883950781	16.052262092346883	408.9158356887506	
Safe prior mean (CHF)	all	3.8599823131815584e+17	7.35351516018725	76335392.52910185	
Risky prior spread (x/÷)	all	1.7210247833184533	1.3373685263816597	2.916702733697231	
Safe prior spread (x/÷)	all	2.8859856827276995	1.4303553968681921	11.261491597169625	
memory noise @ 7 CHF	all	1.2533344935266684	1.0195654173025988	1.5428528370807142	
memory noise @ 112 CHF	all	0.5899214346647764	0.5355765797406844	0.6344456544376822	
perceptual noise @ 7 CHF	all	0.08616158422785442	0.06416258627291195	0.11061851470480649	
perceptual noise @ 112 CHF	all	0.8288945017694992	0.7539646880312352	0.9733882029975303	
