curve	stim	payoff	median	lo	hi
memory	all	7.0	0.9980246151860712	0.7686480841833013	1.1445551723024923
memory	all	7.515760138376831	0.9900405348905025	0.7594593880336553	1.1313477615973957
memory	all	8.069521493944878	0.9820740015764997	0.7502301827748485	1.1182782903312831
memory	all	8.664083997137995	0.974169610223454	0.7410844869502154	1.105167525950184
memory	all	9.302453877319765	0.9661908837315722	0.7319443838867952	1.092300973430904
memory	all	9.987858862892699	0.9583664273493964	0.7228579019126629	1.0793566165527737
memory	all	10.723764501351813	0.9506475558428878	0.7137474631998857	1.0664596195598517
memory	all	11.513891681800072	0.9428014212027727	0.7042093639375402	1.0544062564177943
memory	all	12.362235448523078	0.9350166731238675	0.6952487799529131	1.0421355711136537
memory	all	13.2730852007484	0.9273008467656727	0.6859125093671526	1.0299576872565093
memory	all	14.251046380723466	0.9195098431858215	0.6766225019776451	1.017885982141281
memory	all	15.30106375977155	0.9117785519210555	0.6673154278369452	1.0063167560886284
memory	all	16.42844644006477	0.9042427790532221	0.6578776200645653	0.9949045195157413
memory	all	17.638894698528226	0.8966425984418134	0.6481670055666024	0.9836221604713683
memory	all	18.93852880860355	0.8891780323184052	0.6385232418097696	0.9724330200592439
memory	all	20.33391998560055	0.8817358428177416	0.6286019890315424	0.9610376312618436
memory	all	21.83212361210294	0.8742413914929568	0.6187895355027729	0.9501319740154642
memory	all	23.440714911422702	0.8666789671405065	0.6089974443966636	0.9392260903336951
memory	all	25.16782724947516	0.8591055400847543	0.5988813441038764	0.9286873947168843
memory	all	27.02219325873709	0.851563729782318	0.5889971408210823	0.9183102748973488
memory	all	29.013188992218765	0.8439194259235488	0.5791721701756734	0.9078924142010885
memory	all	31.15088133070163	0.8364048200460577	0.5694221219939509	0.898116042864589
memory	all	33.44607888294205	0.8289256043372916	0.5597671195323835	0.8887548202708614
memory	all	35.91038663620328	0.8211704512522502	0.5501545564118115	0.880005706876618
memory	all	38.55626463343955	0.8135608312256726	0.5406465301400181	0.8717671566951569
memory	all	41.39709097381619	0.8059095878814108	0.5310914638039873	0.8634690311479681
memory	all	44.44722945510958	0.7982497115022967	0.5217861617056727	0.8555188812774934
memory	all	47.722102200000165	0.7906259063160357	0.5127149247600926	0.8479290643860472
memory	all	51.23826763347236	0.7829350160828291	0.5038504865060528	0.8401501444562962
memory	all	55.01350420559077	0.7753324945006976	0.49456306874744715	0.8329638380886925
memory	all	59.066900282972185	0.767735366700014	0.485670625648133	0.8261585137381946
memory	all	63.41895066346308	0.76010613443486	0.4767809089483736	0.8195237493493316
memory	all	68.09166020202038	0.7524250401217863	0.4682132008484633	0.8131553500702632
memory	all	73.10865507174927	0.7447742098206049	0.4595354553485034	0.8068857113771587
memory	all	78.49530222265635	0.7372225324882058	0.45101499122816935	0.8009279547381234
memory	all	84.27883764212612	0.729808467719869	0.44262904532297126	0.7951710534843319
memory	all	90.48850406563214	0.7223195931890782	0.43457171398465166	0.7898283845424336
memory	all	97.15569883397542	0.7150791097078047	0.4265118965140142	0.7844918378178651
memory	all	104.31413264464813	0.7077619385481349	0.4182465351065419	0.7790969528345513
memory	all	112.0	0.7004306728105403	0.4104874598774558	0.7738303380749706
perceptual	all	7.0	0.12977622627283175	0.1129607058439714	0.1953834010845739
perceptual	all	7.515760138376831	0.13129940206281915	0.11493436502540731	0.20105736937654084
perceptual	all	8.069521493944878	0.13285025763065308	0.11689416677042859	0.20698246310523202
perceptual	all	8.664083997137995	0.13443038126259743	0.11887474015894782	0.21282309687869894
perceptual	all	9.302453877319765	0.13600825093507063	0.1208193169235962	0.21903226356593877
perceptual	all	9.987858862892699	0.13761731337813254	0.12278240772860514	0.22546413961239534
perceptual	all	10.723764501351813	0.13926798895879516	0.12481961032549009	0.2320363023291299
perceptual	all	11.513891681800072	0.1409261869207262	0.12686054071917718	0.23885776558364297
perceptual	all	12.362235448523078	0.1426255047188164	0.12891832460077982	0.2458466641444403
perceptual	all	13.2730852007484	0.1443204197975793	0.13099169953880319	0.25300153457797236
perceptual	all	14.251046380723466	0.14604997743457482	0.13298123931315753	0.26057241433745687
perceptual	all	15.30106375977155	0.1478246507013002	0.13505822154292954	0.2684313456836584
perceptual	all	16.42844644006477	0.1496591354722891	0.1371416656661577	0.2766585942750683
perceptual	all	17.638894698528226	0.15150345785519	0.13923862020472932	0.2849650759429721
perceptual	all	18.93852880860355	0.1534069051169758	0.1412512064226823	0.2937467820754878
perceptual	all	20.33391998560055	0.155330221307046	0.14333269166424054	0.3028701747170026
perceptual	all	21.83212361210294	0.1572733123955316	0.1453279205036539	0.31199326246850567
perceptual	all	23.440714911422702	0.1592453623779424	0.14726280605595285	0.3216933686543422
perceptual	all	25.16782724947516	0.16125536650136787	0.14915918171063092	0.3314401317553345
perceptual	all	27.02219325873709	0.16327831556108652	0.15104037531519737	0.341361314270253
perceptual	all	29.013188992218765	0.1653618292155651	0.15288295650172054	0.35169122562439314
perceptual	all	31.15088133070163	0.1675047308712303	0.15465188454264592	0.3622307917279756
perceptual	all	33.44607888294205	0.16963690902234324	0.1563985413162786	0.3730276216159242
perceptual	all	35.91038663620328	0.17182257393154413	0.15806451561415089	0.38449427511532897
perceptual	all	38.55626463343955	0.17408754068874613	0.15979443876443553	0.39597385697607096
perceptual	all	41.39709097381619	0.17638197642025927	0.16145580721493602	0.4079554174805748
