curve	stim	payoff	median	lo	hi
memory	all	7.0	0.9753218492853553	0.7582714052638668	1.1253688491081597
memory	all	7.515760138376831	0.9621880223827719	0.7428446399619484	1.0998284612898013
memory	all	8.069521493944878	0.9502120259045826	0.728414479747222	1.0764185745179493
memory	all	8.664083997137995	0.9388617628273881	0.7148636605532445	1.0552596470131792
memory	all	9.302453877319765	0.9284493774709199	0.702182284404182	1.0357397159566182
memory	all	9.987858862892699	0.9185679709142898	0.6902527851408119	1.0188440678343074
memory	all	10.723764501351813	0.9097022030045685	0.6787537043366432	1.0029280692403895
memory	all	11.513891681800072	0.9014399001021405	0.6679711524802208	0.9885211533231804
memory	all	12.362235448523078	0.8934573266829203	0.6578673223656171	0.9756563720557826
memory	all	13.2730852007484	0.8861422576982183	0.6483591325876138	0.9638411448096957
memory	all	14.251046380723466	0.8792533350709956	0.6392845979353304	0.9536369993848547
memory	all	15.30106375977155	0.8728746780966637	0.6307617204248713	0.94464553757193
memory	all	16.42844644006477	0.866796118990617	0.6224565503860325	0.9359630270058878
memory	all	17.638894698528226	0.8609807147834427	0.6151313044773242	0.9288451016299349
memory	all	18.93852880860355	0.8555990822332178	0.6083137069161052	0.9224013201181469
memory	all	20.33391998560055	0.8504673050363698	0.6017385028348926	0.9169920479802826
memory	all	21.83212361210294	0.8456328629442653	0.5958667126563574	0.9121571486725413
memory	all	23.440714911422702	0.8412807182552331	0.5904112928907123	0.9078584627773076
memory	all	25.16782724947516	0.8371387333553557	0.5851571592922352	0.9041817076901647
memory	all	27.02219325873709	0.8332056529028298	0.5804283514403619	0.9006443125661915
memory	all	29.013188992218765	0.8295948694343358	0.5760252338202253	0.897244167906856
memory	all	31.15088133070163	0.8261601480217116	0.571944192660633	0.8944325405836591
memory	all	33.44607888294205	0.823058684155092	0.5681571330667282	0.8916593395539517
memory	all	35.91038663620328	0.8200606259412835	0.5645265526370753	0.889372132426008
memory	all	38.55626463343955	0.8171595387961907	0.561206000140627	0.8873825842753821
memory	all	41.39709097381619	0.8145503785970014	0.5581089150342159	0.8855090119143667
memory	all	44.44722945510958	0.8121531189998716	0.5552076356957973	0.8838178841348477
memory	all	47.722102200000165	0.8098959256577392	0.5525716242131185	0.882158616558122
memory	all	51.23826763347236	0.8078190617816149	0.5501235549772575	0.8807587229433572
memory	all	55.01350420559077	0.805839381323024	0.5478230469902398	0.8794711540913838
memory	all	59.066900282972185	0.8040446493644982	0.5456641103470111	0.8785116409820357
memory	all	63.41895066346308	0.802286474906635	0.5437183542828331	0.8772012782125146
memory	all	68.09166020202038	0.8007003245553854	0.5418639089814249	0.8759802134850356
memory	all	73.10865507174927	0.7992380468788374	0.5401856461958481	0.8750647085066245
memory	all	78.49530222265635	0.797798902533111	0.5386036606809033	0.8739554739064159
memory	all	84.27883764212612	0.7964971395116542	0.5371841516177547	0.8733263391576596
memory	all	90.48850406563214	0.7952854729059384	0.5357481994455482	0.8726028358828077
memory	all	97.15569883397542	0.7941212623816067	0.534488759509046	0.8718697694771453
memory	all	104.31413264464813	0.7930417922408979	0.5333684455765412	0.871184404531716
memory	all	112.0	0.7920400927674383	0.5322918681374135	0.870665531395879
perceptual	all	7.0	0.14950269702131053	0.1242563787361949	0.19986290892489164
perceptual	all	7.515760138376831	0.15226658967814277	0.12831090373669235	0.20685270693833638
perceptual	all	8.069521493944878	0.15496859676428407	0.1323333157881688	0.21363378519026277
perceptual	all	8.664083997137995	0.15756401900141315	0.13616416799837724	0.22052041360105187
perceptual	all	9.302453877319765	0.16011201318439827	0.139688576755291	0.22735007959184542
perceptual	all	9.987858862892699	0.16256902876431284	0.14315966230156088	0.2339291198173499
perceptual	all	10.723764501351813	0.16494099437366536	0.14640194262430378	0.24075711594940846
perceptual	all	11.513891681800072	0.16718881707389677	0.14938305102223634	0.2473443939428287
perceptual	all	12.362235448523078	0.16941460860220472	0.15214306111313425	0.25377311067127906
perceptual	all	13.2730852007484	0.17148989915228274	0.1546763918561145	0.2599092007666877
perceptual	all	14.251046380723466	0.17345098837342238	0.15704584921482556	0.2657267649352836
perceptual	all	15.30106375977155	0.17538360653060975	0.15921480757567436	0.27159339663375975
perceptual	all	16.42844644006477	0.17723001280826783	0.16115944724935574	0.27705075596791995
perceptual	all	17.638894698528226	0.17899261566287863	0.1630200267157904	0.28221513790820035
perceptual	all	18.93852880860355	0.18063470348276617	0.1646772992283168	0.28715510691462387
perceptual	all	20.33391998560055	0.18221151305436795	0.16621831164399511	0.29192073156421244
perceptual	all	21.83212361210294	0.18371038649440602	0.167529968209592	0.29632702552118484
perceptual	all	23.440714911422702	0.18515286931415992	0.16887959636958252	0.3006705464484238
perceptual	all	25.16782724947516	0.18650973992041694	0.170050752932407	0.30478019522031435
perceptual	all	27.02219325873709	0.1877835034466368	0.1711827777184132	0.30866072444680165
perceptual	all	29.013188992218765	0.18902231396283337	0.17216257927454046	0.31229808166851497
perceptual	all	31.15088133070163	0.1901723523948612	0.17312079059273977	0.31571954060309765
perceptual	all	33.44607888294205	0.1912405115058039	0.17391367054709422	0.31897909859733875
perceptual	all	35.91038663620328	0.19226665705068374	0.17464674413473832	0.32201652114737944
perceptual	all	38.55626463343955	0.19322522172465753	0.17543142306319504	0.3248779752105362
perceptual	all	41.39709097381619	0.1941394247854661	0.17607328077214748	0.32754617920899043
perceptual	all	44.44722945510958	0.19496452876270287	0.17668437885976926	0.33004580861726646
perceptual	all	47.722102200000165	0.19579643338825845	0.17724787431574168	0.332447516702211
perceptual	all	51.23826763347236	0.19652679112690302	0.17781970875146363	0.334632527509374
perceptual	all	55.01350420559077	0.19722798348841136	0.17834985706276157	0.3367221163198418
perceptual	all	59.066900282972185	0.1978765414537927	0.17881944808888445	0.338679212760603
perceptual	all	63.41895066346308	0.19847303307188907	0.17920283266620393	0.3405854429922057
perceptual	all	68.09166020202038	0.19905832409254615	0.1795432705159504	0.342306858295987
perceptual	all	73.10865507174927	0.1996217479433136	0.1799161656722114	0.3439177385215406
perceptual	all	78.49530222265635	0.20013689008797841	0.18025100014438403	0.3454090178624266
perceptual	all	84.27883764212612	0.20061544845806623	0.18060795476621605	0.3467864876484727
perceptual	all	90.48850406563214	0.20104947893298933	0.18093276869406325	0.348123726008822
perceptual	all	97.15569883397542	0.20145365688036693	0.18118924773134942	0.34938425470675216
perceptual	all	104.31413264464813	0.2018360500567519	0.18141722907515637	0.3505443287794691
