safe_bin	median	lo	hi	observed
7.0	0.6190234461036959	0.5958757644670573	0.6416572737250928	0.6084897875277154
10.0	0.5886987173839625	0.565775215482431	0.6104136647798187	0.5943280765898712
14.0	0.5569148201988166	0.5340515634406707	0.5808209623658281	0.5718772300779702
20.0	0.5286220871327254	0.5042307745253514	0.5526464693185322	0.5365220695123564
28.0	0.5019990859433505	0.4773146557420378	0.5283283638385975	0.49032311351922825
