safe_bin	median	lo	hi	observed
7.0	0.6098038082022819	0.5818302341673641	0.6309354819170961	0.6084897875277154
10.0	0.5932888235466867	0.5688390406810272	0.6140828432668165	0.5943280765898712
14.0	0.5645846915701217	0.5410515175542927	0.5854425933879565	0.5718772300779702
20.0	0.5307698449407515	0.5048651491123739	0.5543275626624378	0.5365220695123564
28.0	0.5011400929474472	0.47534939264790094	0.5286165394696268	0.49032311351922825
