safe_bin	median	lo	hi	observed
7.0	0.6179419225291103	0.5918045974479832	0.6377874029044241	0.6084897875277154
10.0	0.5917320822871239	0.5684073416369323	0.6129358535967578	0.5943280765898712
14.0	0.5582140838142226	0.5370159583645361	0.5783671057075311	0.5718772300779702
20.0	0.5284676335844236	0.5063582413770318	0.5520966862693273	0.5365220695123564
28.0	0.49876547288665696	0.47433701984494075	0.521947463768116	0.49032311351922825
