safe_bin	median	lo	hi	observed
7.0	0.6186151124032715	0.5968298340381482	0.6402416606096648	0.6084897875277154
10.0	0.5903717897889961	0.5716902944804193	0.6115514450538155	0.5943280765898712
14.0	0.558442763167555	0.5393720678604468	0.5799669150037444	0.5718772300779702
20.0	0.5274120633452271	0.5033695927492181	0.5495154949121184	0.5365220695123564
28.0	0.49882328972291967	0.47547890236112944	0.5222127329192545	0.49032311351922825
