safe_bin	median	lo	hi	observed
7.0	0.6146552648194645	0.5919734051730466	0.6338360901869228	0.6084897875277154
10.0	0.5917373867524192	0.5690177873955625	0.6142020478172768	0.5943280765898712
14.0	0.5596922125310192	0.5395419741053992	0.5828068807541518	0.5718772300779702
20.0	0.528188736179023	0.5064841581868641	0.5531859004008634	0.5365220695123564
28.0	0.49931473283115285	0.4736451863354037	0.5233574925113431	0.49032311351922825
