curve	stim	payoff	median	lo	hi
memory	vertex	7.0	1.0619593206159246	0.9210083218373202	1.2565903353248478
memory	vertex	7.515760138376831	1.0512978927821035	0.915545134051615	1.2379233395176066
memory	vertex	8.069521493944878	1.0408499335332764	0.9106363782013073	1.2198486224979177
memory	vertex	8.664083997137995	1.0306123743723927	0.9055043239083108	1.201801716015793
memory	vertex	9.302453877319765	1.020407887876427	0.9006326618605989	1.1844809839235622
memory	vertex	9.987858862892699	1.0100141514820375	0.8957328785614572	1.1674891711501418
memory	vertex	10.723764501351813	1.0000305633132949	0.8905695937711088	1.1503006806015346
memory	vertex	11.513891681800072	0.9898507952366157	0.8855657839986255	1.1336223702258443
memory	vertex	12.362235448523078	0.9796903135096544	0.8805614145699296	1.1168675754213713
memory	vertex	13.2730852007484	0.9698448480378403	0.8754115626658193	1.1006021370386814
memory	vertex	14.251046380723466	0.9600279215511492	0.8700975220599946	1.0844958066414006
memory	vertex	15.30106375977155	0.950241644771968	0.8644671737717856	1.0687131081047871
memory	vertex	16.42844644006477	0.9405926467130341	0.8587849637081328	1.0529641430505396
memory	vertex	17.638894698528226	0.9310434835732624	0.8535836333273005	1.0374452371310174
memory	vertex	18.93852880860355	0.9215704124059847	0.8484234435976645	1.0224710611265007
memory	vertex	20.33391998560055	0.9121224386110158	0.8426412735057451	1.0083575916187981
memory	vertex	21.83212361210294	0.902782605139298	0.8367307611180116	0.9942383465148144
memory	vertex	23.440714911422702	0.8934716797341252	0.8309911317374908	0.9798752748537909
memory	vertex	25.16782724947516	0.8843704787027427	0.8246914258475762	0.9667897153105994
memory	vertex	27.02219325873709	0.875541915190766	0.8182239664512447	0.9542287759317875
memory	vertex	29.013188992218765	0.8667137784607973	0.811793632082862	0.941780280044126
memory	vertex	31.15088133070163	0.857800204249983	0.804817473384924	0.9299562425473551
memory	vertex	33.44607888294205	0.8490893913937148	0.7980558628235684	0.9191976712214471
memory	vertex	35.91038663620328	0.8403591561960634	0.7907484955062032	0.9092512635643131
memory	vertex	38.55626463343955	0.831726002904509	0.7829795653424834	0.8995665332775864
memory	vertex	41.39709097381619	0.8232418389869303	0.7747461827712938	0.8906604429439532
memory	vertex	44.44722945510958	0.8146913434240504	0.7658663685058278	0.8819173917322041
memory	vertex	47.722102200000165	0.8063404842314519	0.7568772927817731	0.8742620551838076
memory	vertex	51.23826763347236	0.7981439924795275	0.7476725990143775	0.8667209487168407
memory	vertex	55.01350420559077	0.7899277484402547	0.7378367988662323	0.8600470274390117
memory	vertex	59.066900282972185	0.7818143658423754	0.7279803683575113	0.8536090293668267
memory	vertex	63.41895066346308	0.7737329659760095	0.7178522684395441	0.8474252645621808
memory	vertex	68.09166020202038	0.7657754398321681	0.707619892477792	0.8418515201311342
memory	vertex	73.10865507174927	0.7580316837145881	0.6971804642049313	0.8366330703349818
memory	vertex	78.49530222265635	0.7503558357218649	0.6871831637773955	0.8313600039100846
memory	vertex	84.27883764212612	0.7427955088917992	0.6767924183977435	0.8266799299011587
memory	vertex	90.48850406563214	0.7352108499570527	0.6663299229155559	0.822209358447065
memory	vertex	97.15569883397542	0.7277949991113543	0.655747340128049	0.817794201755153
memory	vertex	104.31413264464813	0.7205264043521343	0.6457484853529646	0.8132934318588109
memory	vertex	112.0	0.7132337044425615	0.6355453985702091	0.8092797384079116
perceptual	vertex	7.0	0.12951373927604135	0.09572396906469358	0.1770853906656853
perceptual	vertex	7.515760138376831	0.12987114347231185	0.10168547766441906	0.1654117202133527
perceptual	vertex	8.069521493944878	0.13142847284123163	0.10667196262460783	0.16039949604927276
perceptual	vertex	8.664083997137995	0.13358384411210195	0.1112055788073686	0.15946970645594963
perceptual	vertex	9.302453877319765	0.13619716046408192	0.11469077010053276	0.16104485254200238
perceptual	vertex	9.987858862892699	0.1388581712266282	0.11764032057338021	0.1635821923161188
perceptual	vertex	10.723764501351813	0.1414303136868083	0.12048059127658595	0.16576932811195821
perceptual	vertex	11.513891681800072	0.14374276249194162	0.12315475275978602	0.16745906664237245
perceptual	vertex	12.362235448523078	0.14567976759464152	0.1257928618343693	0.16865354101195995
perceptual	vertex	13.2730852007484	0.14727783073973644	0.12834903695613828	0.16931756346026075
perceptual	vertex	14.251046380723466	0.14853990359111613	0.13055332086017316	0.16950562519157308
perceptual	vertex	15.30106375977155	0.14962516569196582	0.13254423368509854	0.16951498621073968
perceptual	vertex	16.42844644006477	0.15058190957342976	0.13413506799460798	0.16966781819537644
perceptual	vertex	17.638894698528226	0.15153052507039916	0.13548967280631719	0.17021191634942326
perceptual	vertex	18.93852880860355	0.1526898005147299	0.13680375541646247	0.17132995873048193
perceptual	vertex	20.33391998560055	0.15404608679952875	0.13819514640404687	0.17280118907727848
perceptual	vertex	21.83212361210294	0.15584102840607222	0.13985109905210874	0.1746795230310003
perceptual	vertex	23.440714911422702	0.15799485522465245	0.14193948070178358	0.1771232388679469
perceptual	vertex	25.16782724947516	0.1604324370061211	0.14438090368420992	0.1795959769765421
perceptual	vertex	27.02219325873709	0.16334701016436326	0.1471813246310851	0.18264468011306084
perceptual	vertex	29.013188992218765	0.1666326813012953	0.15019098290927946	0.185985575571724
perceptual	vertex	31.15088133070163	0.17020953663593186	0.1535043887315061	0.18994820845876442
perceptual	vertex	33.44607888294205	0.17413666327248886	0.15684962040884748	0.19448099500023092
perceptual	vertex	35.91038663620328	0.17841642768105936	0.16052379786956725	0.1996838405323917
perceptual	vertex	38.55626463343955	0.18297050939535597	0.16426361495728656	0.2054807029984013
perceptual	vertex	41.39709097381619	0.18777909054773423	0.16798422704512608	0.21172167771094022
perceptual	vertex	44.44722945510958	0.19289427577958781	0.17178888064312092	0.21870890451181163
perceptual	vertex	47.722102200000165	0.19818316839918748	0.1757261460578475	0.22621160336563143
perceptual	vertex	51.23826763347236	0.20376138672770727	0.17976872449822798	0.2337274044349116
perceptual	vertex	55.01350420559077	0.2094084255401791	0.18393133157018637	0.24145656706592025
perceptual	vertex	59.066900282972185	0.2151938561377768	0.18816468786104856	0.24949360337199622
perceptual	vertex	63.41895066346308	0.2210144319762408	0.19261116137311893	0.2574971486598915
perceptual	vertex	68.09166020202038	0.2271293246348991	0.19727338617193182	0.26604012049620956
perceptual	vertex	73.10865507174927	0.23352456986327608	0.20164093682894635	0.27524399271410893
perceptual	vertex	78.49530222265635	0.24009172895053704	0.20591799590914495	0.2858373946969017
perceptual	vertex	84.27883764212612	0.24718219638661182	0.210071089505159	0.298666574684225
perceptual	vertex	90.48850406563214	0.25503654101421397	0.21362129306727382	0.3149628483869843
perceptual	vertex	97.15569883397542	0.2638268309666414	0.21639992124741633	0.3362842988790535
perceptual	vertex	104.31413264464813	0.27412874572113854	0.21928628783286516	0.3647204232586098
perceptual	vertex	112.0	0.28660674530608454	0.22161988151633716	0.4008956134099139
n1 (first)	vertex	7.0	0.232253558743322	0.18362273653646788	0.30126562021966247
n1 (first)	vertex	7.515760138376831	0.23103257552677853	0.18933526603373832	0.28688844548870207
n1 (first)	vertex	8.069521493944878	0.2310135545254811	0.19294151669885015	0.27995064517349416
n1 (first)	vertex	8.664083997137995	0.231687923815102	0.19507364390629822	0.27918004317359796
n1 (first)	vertex	9.302453877319765	0.23273620502045533	0.196452493898908	0.2812132075267354
