safe_bin	median	lo	hi	observed
7.0	0.6130913836394873	0.5911478156248623	0.633937983642424	0.6084897875277154
10.0	0.5925148121228139	0.5710358758057648	0.6122380548580827	0.5943280765898712
14.0	0.5614176871797131	0.5395357867861915	0.5825235075914424	0.5718772300779702
20.0	0.5300058367472799	0.5086034893837276	0.5532469797586009	0.5365220695123564
28.0	0.49924425135456585	0.4757937563323202	0.5250284679089027	0.49032311351922825
