safe_bin	median	lo	hi	observed
7.0	0.6220784143136131	0.5999282860153003	0.6414901169919093	0.6084897875277154
10.0	0.589061586861078	0.5674887413182973	0.61276098519889	0.5943280765898712
14.0	0.5553278306388852	0.5340906788247214	0.5765630075033406	0.5718772300779702
20.0	0.5269858706664905	0.5062091290031276	0.5507255462314435	0.5365220695123564
28.0	0.5052792277873221	0.4800389024712568	0.5322131871943967	0.49032311351922825
