safe_bin	median	lo	hi	observed
7.0	0.6106314883338473	0.5860729107014375	0.6351282230591897	0.6084897875277154
10.0	0.5908402162900313	0.5690012141535615	0.6150720673098101	0.5943280765898712
14.0	0.5639322974024639	0.5406716168891238	0.5872659133958856	0.5718772300779702
20.0	0.5317854940311	0.5093805889608387	0.5549596383419233	0.5365220695123564
28.0	0.4980339522487996	0.47362713922294175	0.523662861768204	0.49032311351922825
