safe_bin	median	lo	hi	observed
7.0	0.6153059520138613	0.5920494756104724	0.6381398258887273	0.6084897875277154
10.0	0.5917224094386444	0.5683156000836967	0.6120905173046709	0.5943280765898712
14.0	0.5592994251354566	0.5365406195395209	0.5817266787072523	0.5718772300779702
20.0	0.5286936698823841	0.5065391667767939	0.5530373661953218	0.5365220695123564
28.0	0.49987170168715034	0.47488351284084396	0.5250798147658693	0.49032311351922825
