curve	stim	payoff	median	lo	hi
memory	vertex	7.0	0.8685930849748458	0.8094678470101232	0.9447409377602237
memory	vertex	7.515760138376831	0.8685930849748458	0.8094678470101232	0.9447409377602237
memory	vertex	8.069521493944878	0.8685930849748458	0.8094678470101232	0.9447409377602237
memory	vertex	8.664083997137995	0.8685930849748458	0.8094678470101232	0.9447409377602237
memory	vertex	9.302453877319765	0.8685930849748458	0.8094678470101232	0.9447409377602237
memory	vertex	9.987858862892699	0.8685930849748458	0.8094678470101232	0.9447409377602237
memory	vertex	10.723764501351813	0.8685930849748458	0.8094678470101232	0.9447409377602237
memory	vertex	11.513891681800072	0.8685930849748458	0.8094678470101232	0.9447409377602237
memory	vertex	12.362235448523078	0.8685930849748458	0.8094678470101232	0.9447409377602237
memory	vertex	13.2730852007484	0.8685930849748458	0.8094678470101232	0.9447409377602237
memory	vertex	14.251046380723466	0.8685930849748458	0.8094678470101232	0.9447409377602237
memory	vertex	15.30106375977155	0.8685930849748458	0.8094678470101232	0.9447409377602237
memory	vertex	16.42844644006477	0.8685930849748458	0.8094678470101232	0.9447409377602237
memory	vertex	17.638894698528226	0.8685930849748458	0.8094678470101232	0.9447409377602237
memory	vertex	18.93852880860355	0.8685930849748458	0.8094678470101232	0.9447409377602237
memory	vertex	20.33391998560055	0.8685930849748458	0.8094678470101232	0.9447409377602237
memory	vertex	21.83212361210294	0.8685930849748458	0.8094678470101232	0.9447409377602237
memory	vertex	23.440714911422702	0.8685930849748458	0.8094678470101232	0.9447409377602237
memory	vertex	25.16782724947516	0.8685930849748458	0.8094678470101232	0.9447409377602237
memory	vertex	27.02219325873709	0.8685930849748458	0.8094678470101232	0.9447409377602237
memory	vertex	29.013188992218765	0.8685930849748458	0.8094678470101232	0.9447409377602237
memory	vertex	31.15088133070163	0.8685930849748458	0.8094678470101232	0.9447409377602237
memory	vertex	33.44607888294205	0.8685930849748458	0.8094678470101232	0.9447409377602237
memory	vertex	35.91038663620328	0.8685930849748458	0.8094678470101232	0.9447409377602237
memory	vertex	38.55626463343955	0.8685930849748458	0.8094678470101232	0.9447409377602237
memory	vertex	41.39709097381619	0.8685930849748458	0.8094678470101232	0.9447409377602237
memory	vertex	44.44722945510958	0.8685930849748458	0.8094678470101232	0.9447409377602237
memory	vertex	47.722102200000165	0.8685930849748458	0.8094678470101232	0.9447409377602237
memory	vertex	51.23826763347236	0.8685930849748458	0.8094678470101232	0.9447409377602237
memory	vertex	55.01350420559077	0.8685930849748458	0.8094678470101232	0.9447409377602237
memory	vertex	59.066900282972185	0.8685930849748458	0.8094678470101232	0.9447409377602237
memory	vertex	63.41895066346308	0.8685930849748458	0.8094678470101232	0.9447409377602237
memory	vertex	68.09166020202038	0.8685930849748458	0.8094678470101232	0.9447409377602237
memory	vertex	73.10865507174927	0.8685930849748458	0.8094678470101232	0.9447409377602237
memory	vertex	78.49530222265635	0.8685930849748458	0.8094678470101232	0.9447409377602237
memory	vertex	84.27883764212612	0.8685930849748458	0.8094678470101232	0.9447409377602237
memory	vertex	90.48850406563214	0.8685930849748458	0.8094678470101232	0.9447409377602237
memory	vertex	97.15569883397542	0.8685930849748458	0.8094678470101232	0.9447409377602237
memory	vertex	104.31413264464813	0.8685930849748458	0.8094678470101232	0.9447409377602237
memory	vertex	112.0	0.8685930849748458	0.8094678470101232	0.9447409377602237
perceptual	vertex	7.0	0.18092920612586516	0.1656847697841256	0.1978836804646023
perceptual	vertex	7.515760138376831	0.18092920612586516	0.1656847697841256	0.1978836804646023
perceptual	vertex	8.069521493944878	0.18092920612586516	0.1656847697841256	0.1978836804646023
perceptual	vertex	8.664083997137995	0.18092920612586516	0.1656847697841256	0.1978836804646023
perceptual	vertex	9.302453877319765	0.18092920612586516	0.1656847697841256	0.1978836804646023
perceptual	vertex	9.987858862892699	0.18092920612586516	0.1656847697841256	0.1978836804646023
perceptual	vertex	10.723764501351813	0.18092920612586516	0.1656847697841256	0.1978836804646023
perceptual	vertex	11.513891681800072	0.18092920612586516	0.1656847697841256	0.1978836804646023
perceptual	vertex	12.362235448523078	0.18092920612586516	0.1656847697841256	0.1978836804646023
perceptual	vertex	13.2730852007484	0.18092920612586516	0.1656847697841256	0.1978836804646023
perceptual	vertex	14.251046380723466	0.18092920612586516	0.1656847697841256	0.1978836804646023
perceptual	vertex	15.30106375977155	0.18092920612586516	0.1656847697841256	0.1978836804646023
perceptual	vertex	16.42844644006477	0.18092920612586516	0.1656847697841256	0.1978836804646023
perceptual	vertex	17.638894698528226	0.18092920612586516	0.1656847697841256	0.1978836804646023
perceptual	vertex	18.93852880860355	0.18092920612586516	0.1656847697841256	0.1978836804646023
perceptual	vertex	20.33391998560055	0.18092920612586516	0.1656847697841256	0.1978836804646023
perceptual	vertex	21.83212361210294	0.18092920612586516	0.1656847697841256	0.1978836804646023
perceptual	vertex	23.440714911422702	0.18092920612586516	0.1656847697841256	0.1978836804646023
perceptual	vertex	25.16782724947516	0.18092920612586516	0.1656847697841256	0.1978836804646023
perceptual	vertex	27.02219325873709	0.18092920612586516	0.1656847697841256	0.1978836804646023
perceptual	vertex	29.013188992218765	0.18092920612586516	0.1656847697841256	0.1978836804646023
perceptual	vertex	31.15088133070163	0.18092920612586516	0.1656847697841256	0.1978836804646023
perceptual	vertex	33.44607888294205	0.18092920612586516	0.1656847697841256	0.1978836804646023
perceptual	vertex	35.91038663620328	0.18092920612586516	0.1656847697841256	0.1978836804646023
perceptual	vertex	38.55626463343955	0.18092920612586516	0.1656847697841256	0.1978836804646023
perceptual	vertex	41.39709097381619	0.18092920612586516	0.1656847697841256	0.1978836804646023
perceptual	vertex	44.44722945510958	0.18092920612586516	0.1656847697841256	0.1978836804646023
perceptual	vertex	47.722102200000165	0.18092920612586516	0.1656847697841256	0.1978836804646023
perceptual	vertex	51.23826763347236	0.18092920612586516	0.1656847697841256	0.1978836804646023
perceptual	vertex	55.01350420559077	0.18092920612586516	0.1656847697841256	0.1978836804646023
perceptual	vertex	59.066900282972185	0.18092920612586516	0.1656847697841256	0.1978836804646023
perceptual	vertex	63.41895066346308	0.18092920612586516	0.1656847697841256	0.1978836804646023
perceptual	vertex	68.09166020202038	0.18092920612586516	0.1656847697841256	0.1978836804646023
perceptual	vertex	73.10865507174927	0.18092920612586516	0.1656847697841256	0.1978836804646023
perceptual	vertex	78.49530222265635	0.18092920612586516	0.1656847697841256	0.1978836804646023
perceptual	vertex	84.27883764212612	0.18092920612586516	0.1656847697841256	0.1978836804646023
perceptual	vertex	90.48850406563214	0.18092920612586516	0.1656847697841256	0.1978836804646023
perceptual	vertex	97.15569883397542	0.18092920612586516	0.1656847697841256	0.1978836804646023
