safe_bin	median	lo	hi	observed
7.0	0.6117654692157468	0.5846039574247831	0.6360826725694904	0.6084897875277154
10.0	0.586846834941192	0.5633481307725063	0.6104451676137616	0.5943280765898712
14.0	0.5813211422404299	0.5533351559402669	0.6081170515616052	0.5718772300779702
20.0	0.5326541231663804	0.5100322948328267	0.5510948443901149	0.5365220695123564
28.0	0.48708124091449717	0.4639712319941853	0.5127580695784326	0.49032311351922825
