label	order	stake_bin	stim	model	lo	hi	observed	observed_sem	frac	stake_chf	n_safe_chf
log-weber-psd	Risky first	0	ips	0.570721655408575	0.5327261485136319	0.6044171316054332	0.5701588578014938	0.037434839565611305	2.069581280788177	12.647988505747126	8.35632183908046
log-weber-psd	Risky first	0	vertex	0.5555862700582626	0.5199522290574922	0.5923097570766744	0.5583628985884624	0.03999694366946201	2.081868927020881	12.670043415340087	8.332850940665702
log-weber-psd	Risky first	1	ips	0.5413804142390609	0.5069634421551715	0.5740908141566037	0.5165086959823803	0.03184365989712946	2.2930928468948553	23.08393113342898	14.48493543758967
log-weber-psd	Risky first	1	vertex	0.521833012694711	0.4872156071359964	0.5546648657868251	0.5254879878586203	0.04008110266870922	2.2756768013327777	22.99198250728863	14.478134110787172
log-weber-psd	Risky first	2	ips	0.5150515474291789	0.47986378825852505	0.5516237563605983	0.5142750816435027	0.043505527983834044	2.469874433923425	42.27161383285303	24.65129682997118
log-weber-psd	Risky first	2	vertex	0.4946918911583772	0.4572646857786177	0.5295238999906183	0.4978310750137376	0.04487004462729665	2.468583797155226	42.116883116883116	24.594516594516595
log-weber-psd	Risky second	0	ips	0.5461285190790829	0.5061163541971813	0.5837382796818887	0.5539721598368215	0.03971352066548918	2.070795918367347	12.667142857142856	8.368571428571428
log-weber-psd	Risky second	0	vertex	0.5259972623658714	0.4886885992036368	0.5639095818550706	0.4940239125953411	0.03709325563501315	2.0838979591836737	12.688571428571429	8.337142857142856
log-weber-psd	Risky second	1	ips	0.6016355388088249	0.5700958426432775	0.6356000722458042	0.6600632980464913	0.03391213943664826	2.300787891353929	23.160377358490567	14.494920174165458
log-weber-psd	Risky second	1	vertex	0.5738342390066075	0.5439718234981393	0.6035325244930507	0.5987324371534898	0.027772313209004338	2.2769373072970196	23.09928057553957	14.546762589928058
log-weber-psd	Risky second	2	ips	0.6468847703674772	0.6119897036964705	0.6825660173160174	0.6336926732415454	0.03830221367395639	2.4712236113957777	42.263988522238165	24.642754662840748
log-weber-psd	Risky second	2	vertex	0.6230577276524645	0.591182406774512	0.6584256474519633	0.5966871724766462	0.04575468210792034	2.4746669399467103	42.24390243902439	24.61406025824964
