label	order	stake_bin	stim	model	lo	hi	observed	observed_sem	frac	stake_chf	n_safe_chf
log-power-n2.mapjitter.ti0.15	Risky first	0	ips	0.55266186689987	0.5168869866926037	0.5918721739094361	0.5701588578014938	0.037434839565611305	2.069581280788177	12.647988505747126	8.35632183908046
log-power-n2.mapjitter.ti0.15	Risky first	0	vertex	0.5815484639629376	0.546751372478816	0.6135727929130186	0.5583628985884624	0.03999694366946201	2.081868927020881	12.670043415340087	8.332850940665702
log-power-n2.mapjitter.ti0.15	Risky first	1	ips	0.5294102328331651	0.49489711019974175	0.5648992204537318	0.5165086959823803	0.03184365989712946	2.2930928468948553	23.08393113342898	14.48493543758967
log-power-n2.mapjitter.ti0.15	Risky first	1	vertex	0.5316964183919182	0.4981406230753865	0.5681156551934968	0.5254879878586203	0.04008110266870922	2.2756768013327777	22.99198250728863	14.478134110787172
log-power-n2.mapjitter.ti0.15	Risky first	2	ips	0.5130266290726817	0.470428267638794	0.5492944292549555	0.5142750816435027	0.043505527983834044	2.469874433923425	42.27161383285303	24.65129682997118
log-power-n2.mapjitter.ti0.15	Risky first	2	vertex	0.5040820302762253	0.46327522236964963	0.5443527423728662	0.4978310750137376	0.04487004462729665	2.468583797155226	42.116883116883116	24.594516594516595
log-power-n2.mapjitter.ti0.15	Risky second	0	ips	0.5289776584317937	0.4939009889442221	0.5645907951697425	0.5539721598368215	0.03971352066548918	2.070795918367347	12.667142857142856	8.368571428571428
log-power-n2.mapjitter.ti0.15	Risky second	0	vertex	0.5194300578285541	0.4838278542677039	0.5545662777072551	0.4940239125953411	0.03709325563501315	2.0838979591836737	12.688571428571429	8.337142857142856
log-power-n2.mapjitter.ti0.15	Risky second	1	ips	0.6006204453073095	0.5675262944093107	0.6343112859178759	0.6600632980464913	0.03391213943664826	2.300787891353929	23.160377358490567	14.494920174165458
log-power-n2.mapjitter.ti0.15	Risky second	1	vertex	0.6053504272043746	0.568586978810663	0.6386744322928534	0.5987324371534898	0.027772313209004338	2.2769373072970196	23.09928057553957	14.546762589928058
log-power-n2.mapjitter.ti0.15	Risky second	2	ips	0.6309542272890017	0.5975338617105533	0.6691341123371198	0.6336926732415454	0.03830221367395639	2.4712236113957777	42.263988522238165	24.642754662840748
log-power-n2.mapjitter.ti0.15	Risky second	2	vertex	0.6159366484392801	0.577849548112706	0.6560212652844232	0.5966871724766462	0.04575468210792034	2.4746669399467103	42.24390243902439	24.61406025824964
