label	order	rung	model	lo	hi	p_gt0	observed	observed_sem	frac	stake_chf
log-genweber-percmem	Risky first	1	-0.00878095238095238	-0.07526190476190477	0.04987301587301584	0.4075	-0.014285714285714289	0.036445365126295676	1.560324302134647	20.32902298850575
log-genweber-percmem	Risky first	2	-0.005785856009070294	-0.06455924036281178	0.05598696145124715	0.425	-0.001995464852607712	0.039793806545429716	1.7756979824740167	21.901569186875893
log-genweber-percmem	Risky first	3	-0.0009753968253968244	-0.06640873015873015	0.061916666666666655	0.485	0.05968253968253967	0.03836606192729519	2.048385448600041	24.130185979971387
log-genweber-percmem	Risky first	4	0.00113293650793651	-0.06627777777777778	0.07301388888888881	0.525	0.0003968253968253986	0.04195467576645311	2.362153209109731	26.62391304347826
log-genweber-percmem	Risky first	5	0.004144132653061224	-0.05698242630385489	0.06889370748299317	0.555	-0.0010997732426303959	0.039340281011939926	2.7396952104499275	29.690130624092888
log-genweber-percmem	Risky first	6	0.008264682539682539	-0.05659920634920635	0.0676488095238095	0.62	-0.005158730158730161	0.030555798075844035	3.2010473397570176	33.354105571847505
log-genweber-percmem	Risky second	1	0.007151587301587301	-0.05904761904761905	0.06636507936507935	0.61	0.052380952380952375	0.03844840960259965	1.5596264367816093	20.32471264367816
log-genweber-percmem	Risky second	2	0.01041643990929705	-0.05317687074829931	0.08059637188208617	0.6125	0.1287074829931973	0.048648051157488874	1.7766917293233082	21.94167852062589
log-genweber-percmem	Risky second	3	0.011103968253968253	-0.05111507936507938	0.0799007936507936	0.6125	0.05492063492063492	0.038718294244327746	2.047557997557998	24.103276353276353
log-genweber-percmem	Risky second	4	0.013387499999999998	-0.05636706349206349	0.07553968253968248	0.6625	0.038253968253968255	0.03420792520649049	2.3660791145726585	26.685078909612624
log-genweber-percmem	Risky second	5	0.016928769841269845	-0.03933219954648527	0.0706128117913832	0.745	0.019489795918367338	0.03151580001348493	2.740617872693344	29.772859216255444
log-genweber-percmem	Risky second	6	0.017269047619047618	-0.03721428571428571	0.0761904761904762	0.7325	0.019999999999999997	0.03473791428793085	3.2039694025222243	33.36903039073806
