label	order	stake_bin	stim	model	lo	hi	observed	observed_sem	frac	stake_chf	n_safe_chf
log-power-n1n2	Risky first	0	ips	0.5552018805608369	0.5189378410056208	0.591405381450826	0.5701588578014938	0.037434839565611305	2.069581280788177	12.647988505747126	8.35632183908046
log-power-n1n2	Risky first	0	vertex	0.5687271414466903	0.534523437923814	0.6030164182100272	0.5583628985884624	0.03999694366946201	2.081868927020881	12.670043415340087	8.332850940665702
log-power-n1n2	Risky first	1	ips	0.5266519719211449	0.4914980823270297	0.5593840418144929	0.5165086959823803	0.03184365989712946	2.2930928468948553	23.08393113342898	14.48493543758967
log-power-n1n2	Risky first	1	vertex	0.5295419759131722	0.4942195254497333	0.5647699791240259	0.5254879878586203	0.04008110266870922	2.2756768013327777	22.99198250728863	14.478134110787172
log-power-n1n2	Risky first	2	ips	0.5167329384066225	0.48332260575681624	0.5557034632034631	0.5142750816435027	0.043505527983834044	2.469874433923425	42.27161383285303	24.65129682997118
log-power-n1n2	Risky first	2	vertex	0.5030600678389379	0.46290498751334663	0.5453758069415964	0.4978310750137376	0.04487004462729665	2.468583797155226	42.116883116883116	24.594516594516595
log-power-n1n2	Risky second	0	ips	0.5372609133765148	0.500053461576018	0.5735791318122144	0.5539721598368215	0.03971352066548918	2.070795918367347	12.667142857142856	8.368571428571428
log-power-n1n2	Risky second	0	vertex	0.5206045164317721	0.48546218359752197	0.5539554893727826	0.4940239125953411	0.03709325563501315	2.0838979591836737	12.688571428571429	8.337142857142856
log-power-n1n2	Risky second	1	ips	0.6107460000906264	0.5779373894693444	0.6443356419122672	0.6600632980464913	0.03391213943664826	2.300787891353929	23.160377358490567	14.494920174165458
log-power-n1n2	Risky second	1	vertex	0.5970491114149009	0.5632019062808538	0.6301379015721121	0.5987324371534898	0.027772313209004338	2.2769373072970196	23.09928057553957	14.546762589928058
log-power-n1n2	Risky second	2	ips	0.632040514977921	0.5952232827740347	0.6705483107118446	0.6336926732415454	0.03830221367395639	2.4712236113957777	42.263988522238165	24.642754662840748
log-power-n1n2	Risky second	2	vertex	0.6129335478848636	0.572265037593985	0.6502439052175893	0.5966871724766462	0.04575468210792034	2.4746669399467103	42.24390243902439	24.61406025824964
