label	statistic	observed	model_median	lo	hi	ppp	covered
log-affine-n2	dp_second_high	0.03700550076489928	0.0035541234037475	-0.05017010057611557	0.05835053000466535	0.0975	True
log-affine-n2	dp_second_mean	0.05276153629979372	0.007790473978001644	-0.019923682072510093	0.034902363284495044	0.005	False
log-affine-n2	order_contrast	0.04634131164427492	0.020856302116806318	-0.020035926864100218	0.06296720899949547	0.1275	True
log-affine-n2	stake_slope_second	-0.022942746476581066	-0.00977741973982571	-0.08139228211220693	0.05923698315051693	0.6425	True
log-affine-n2	three_way	-0.027590793893314813	-0.026277882763950933	-0.12687568887203998	0.0654803115823682	0.515	True
log-affine-n2	slope_second_ctbs	-0.10307985756335969	0.015901822576302627	-0.09572009967724264	0.10693689066225136	0.985	False
log-affine-n2	slope_contrast	-0.09379377187391535	0.021730331385554635	-0.10818578146926618	0.15568346350370332	0.9625	True
