label	order	stake_bin	stim	model	lo	hi	observed	observed_sem	frac	stake_chf
log-power-n1n2.pathfinder.ss1-ts0.3	Risky first	0	ips	0.5540568750945354	0.5172601941893185	0.58897592673433	0.5701588578014938	0.037434839565611305	2.069581280788177	12.647988505747126
log-power-n1n2.pathfinder.ss1-ts0.3	Risky first	0	vertex	0.5712671803968796	0.5376562021937963	0.6089225200447006	0.5583628985884624	0.03999694366946201	2.081868927020881	12.670043415340087
log-power-n1n2.pathfinder.ss1-ts0.3	Risky first	1	ips	0.5277965536134709	0.4935256295500656	0.560051500504508	0.5165086959823803	0.03184365989712946	2.2930928468948553	23.08393113342898
log-power-n1n2.pathfinder.ss1-ts0.3	Risky first	1	vertex	0.5300942061832707	0.49597603172050325	0.5669405583605054	0.5254879878586203	0.04008110266870922	2.2756768013327777	22.99198250728863
log-power-n1n2.pathfinder.ss1-ts0.3	Risky first	2	ips	0.5192291258449153	0.4794762664236349	0.558004936583884	0.5142750816435027	0.043505527983834044	2.469874433923425	42.27161383285303
log-power-n1n2.pathfinder.ss1-ts0.3	Risky first	2	vertex	0.5019757811418029	0.4638531343957041	0.5423361668431329	0.4978310750137376	0.04487004462729665	2.468583797155226	42.116883116883116
log-power-n1n2.pathfinder.ss1-ts0.3	Risky second	0	ips	0.5372909161431718	0.49509703913463315	0.5745535483730972	0.5539721598368215	0.03971352066548918	2.070795918367347	12.667142857142856
log-power-n1n2.pathfinder.ss1-ts0.3	Risky second	0	vertex	0.5169414350269613	0.4850675796634443	0.549579842463301	0.4940239125953411	0.03709325563501315	2.0838979591836737	12.688571428571429
log-power-n1n2.pathfinder.ss1-ts0.3	Risky second	1	ips	0.609376819372087	0.5779076857218167	0.6442040618480248	0.6600632980464913	0.03391213943664826	2.300787891353929	23.160377358490567
log-power-n1n2.pathfinder.ss1-ts0.3	Risky second	1	vertex	0.5972483576365155	0.5655721500721501	0.6289693552061973	0.5987324371534898	0.027772313209004338	2.2769373072970196	23.09928057553957
log-power-n1n2.pathfinder.ss1-ts0.3	Risky second	2	ips	0.6330906272716423	0.5959303100825658	0.6746198342175785	0.6336926732415454	0.03830221367395639	2.4712236113957777	42.263988522238165
log-power-n1n2.pathfinder.ss1-ts0.3	Risky second	2	vertex	0.610358849775955	0.5720297334244702	0.6478185045948204	0.5966871724766462	0.04575468210792034	2.4746669399467103	42.24390243902439
