label	order	stake_bin	model	lo	hi	p_gt0	observed	observed_sem	frac	stake_chf
log-weber+affine-n1n2.mapjitter	Risky first	0	-0.016531784898967557	-0.06719488848170846	0.028900585593088873	0.2375	0.011795959213031306	0.029597452359253172	2.0757029560201876	12.658976207642393
log-weber+affine-n1n2.mapjitter	Risky first	1	-0.004967327920003725	-0.049331360614421206	0.039904813121420794	0.42	-0.008979291876240124	0.03521516769099482	2.2844540853217645	23.03832248734635
log-weber+affine-n1n2.mapjitter	Risky first	2	0.0020571582700065674	-0.049031417670736564	0.053426899467921146	0.535	0.016444006629765147	0.033777521973981664	2.4692295808013185	42.19430425378515
log-weber+affine-n1n2.mapjitter	Risky second	0	0.020614590317785807	-0.025032991027351934	0.06468858292918442	0.81	0.05994824724148031	0.03282724727628665	2.07734693877551	12.677857142857142
log-weber+affine-n1n2.mapjitter	Risky second	1	0.012072516917452782	-0.03223648869436129	0.059197809745907895	0.7175	0.061330860893001535	0.03509798859832722	2.2888109000825763	23.129696531791907
log-weber+affine-n1n2.mapjitter	Risky second	2	0.01720686754765702	-0.03333695439898447	0.06866381321268536	0.7375	0.03700550076489926	0.03892267001359706	2.4729452756712442	42.25394548063128
