label	order	stake_bin	stim	model	lo	hi	observed	observed_sem	frac	stake_chf
log-affine-n1n2.pathfinder	Risky first	0	ips	0.5560407475111256	0.5172265836159025	0.5960851018238236	0.5701588578014938	0.037434839565611305	2.069581280788177	12.647988505747126
log-affine-n1n2.pathfinder	Risky first	0	vertex	0.5710585275417982	0.529606196226497	0.6079035169091559	0.5583628985884624	0.03999694366946201	2.081868927020881	12.670043415340087
log-affine-n1n2.pathfinder	Risky first	1	ips	0.5240125332270069	0.49025018986861085	0.5580995725243846	0.5165086959823803	0.03184365989712946	2.2930928468948553	23.08393113342898
log-affine-n1n2.pathfinder	Risky first	1	vertex	0.5279711503102038	0.49466982311265817	0.5617540842493296	0.5254879878586203	0.04008110266870922	2.2756768013327777	22.99198250728863
log-affine-n1n2.pathfinder	Risky first	2	ips	0.5165100193665983	0.47894564061669326	0.5516202817650186	0.5142750816435027	0.043505527983834044	2.469874433923425	42.27161383285303
log-affine-n1n2.pathfinder	Risky first	2	vertex	0.5064958897913232	0.47330095626767454	0.5426156780096408	0.4978310750137376	0.04487004462729665	2.468583797155226	42.116883116883116
log-affine-n1n2.pathfinder	Risky second	0	ips	0.5422487655827881	0.5030626891905088	0.5791198911781619	0.5539721598368215	0.03971352066548918	2.070795918367347	12.667142857142856
log-affine-n1n2.pathfinder	Risky second	0	vertex	0.5183954648526077	0.48193338052924517	0.5561253512569302	0.4940239125953411	0.03709325563501315	2.0838979591836737	12.688571428571429
log-affine-n1n2.pathfinder	Risky second	1	ips	0.6060899810961067	0.5764763860887258	0.6405339719619905	0.6600632980464913	0.03391213943664826	2.300787891353929	23.160377358490567
log-affine-n1n2.pathfinder	Risky second	1	vertex	0.5918204222677906	0.559179311916154	0.6243166248955723	0.5987324371534898	0.027772313209004338	2.2769373072970196	23.09928057553957
log-affine-n1n2.pathfinder	Risky second	2	ips	0.6299855916848398	0.5966851788562315	0.6680933800952598	0.6336926732415454	0.03830221367395639	2.4712236113957777	42.263988522238165
log-affine-n1n2.pathfinder	Risky second	2	vertex	0.6148074390521758	0.5768763005999848	0.6531938938254728	0.5966871724766462	0.04575468210792034	2.4746669399467103	42.24390243902439
