label	order	stake2	rung	stim	model	lo	hi	observed	observed_sem	frac	stake_chf
log-weber+spl5-n1n2.pathfinder	Risky first	0	1	ips	0.3037815476190476	0.2449583333333333	0.36119642857142853	0.3007142857142857	0.04903524360477354	1.5257142857142856	13.846666666666666
log-weber+spl5-n1n2.pathfinder	Risky first	0	1	vertex	0.31878460884353743	0.25649999999999995	0.37650765306122447	0.3181972789115646	0.05002225565178187	1.527162075592569	13.845291479820627
log-weber+spl5-n1n2.pathfinder	Risky first	0	2	ips	0.410147619047619	0.3580952380952381	0.47147619047619044	0.40476190476190477	0.044870242575685435	1.7592219986586184	14.23943661971831
log-weber+spl5-n1n2.pathfinder	Risky first	0	2	vertex	0.4189785714285714	0.3609523809523809	0.4819047619047619	0.3980952380952381	0.04994755152318544	1.7587677725118485	14.281990521327014
log-weber+spl5-n1n2.pathfinder	Risky first	0	3	ips	0.5323017857142858	0.4649940476190476	0.5940595238095238	0.5895238095238096	0.03555013630836433	2.0353419092755587	15.687203791469194
log-weber+spl5-n1n2.pathfinder	Risky first	0	3	vertex	0.5365398809523809	0.4753630952380952	0.6062023809523809	0.4926190476190476	0.04747938201668883	2.0378673957621327	15.705741626794259
log-weber+spl5-n1n2.pathfinder	Risky first	0	4	ips	0.6823785714285714	0.6214166666666667	0.7476309523809523	0.6985714285714285	0.05027641349348792	2.3335365853658536	15.585365853658537
log-weber+spl5-n1n2.pathfinder	Risky first	0	4	vertex	0.6784845238095238	0.609	0.7485714285714286	0.6847619047619047	0.05185796981126925	2.335008818342152	15.546296296296296
log-weber+spl5-n1n2.pathfinder	Risky first	0	5	ips	0.7808392857142857	0.7141071428571428	0.85	0.7428571428571429	0.050715173385532365	2.727536231884058	15.876811594202898
log-weber+spl5-n1n2.pathfinder	Risky first	0	5	vertex	0.7828690476190476	0.7166666666666667	0.8429761904761903	0.8261904761904763	0.0382524766185622	2.7294117647058824	15.845588235294118
log-weber+spl5-n1n2.pathfinder	Risky first	0	6	ips	0.8625	0.803860294117647	0.9167279411764706	0.8872549019607844	0.03721500819271473	3.1692396313364055	17.431451612903224
log-weber+spl5-n1n2.pathfinder	Risky first	0	6	vertex	0.8672365196078431	0.803860294117647	0.9240196078431373	0.8676470588235294	0.03839948293140393	3.148847926267281	17.33467741935484
log-weber+spl5-n1n2.pathfinder	Risky first	1	1	ips	0.21235714285714288	0.14285714285714285	0.2857142857142857	0.19285714285714287	0.03980745977252777	1.6215437788018434	32.04032258064516
log-weber+spl5-n1n2.pathfinder	Risky first	1	1	vertex	0.2375357142857143	0.17142857142857143	0.30714285714285716	0.19285714285714287	0.03980745977252777	1.6215437788018434	32.04032258064516
log-weber+spl5-n1n2.pathfinder	Risky first	1	2	ips	0.2920178571428571	0.22142857142857142	0.36428571428571427	0.29285714285714287	0.050715173385532365	1.8003061224489796	33.607142857142854
log-weber+spl5-n1n2.pathfinder	Risky first	1	2	vertex	0.31344642857142857	0.24285714285714285	0.3810119047619047	0.30476190476190473	0.05180482760063736	1.8022419186652763	33.58759124087591
log-weber+spl5-n1n2.pathfinder	Risky first	1	3	ips	0.3931428571428572	0.32142857142857145	0.4642857142857143	0.38571428571428573	0.0526032968808714	2.065714285714286	36.8
log-weber+spl5-n1n2.pathfinder	Risky first	1	3	vertex	0.404625	0.3333333333333333	0.4785714285714286	0.3761904761904762	0.06143432539876667	2.066546762589928	36.85251798561151
log-weber+spl5-n1n2.pathfinder	Risky first	1	4	ips	0.5260595238095237	0.4595238095238095	0.5928571428571429	0.530952380952381	0.052492242355764794	2.3930900621118014	36.619565217391305
log-weber+spl5-n1n2.pathfinder	Risky first	1	4	vertex	0.5317928571428571	0.4666666666666666	0.5976190476190476	0.5238095238095237	0.05650613988058596	2.381031746031746	36.43333333333333
log-weber+spl5-n1n2.pathfinder	Risky first	1	5	ips	0.6353119047619047	0.5647619047619047	0.7000238095238095	0.68	0.05133511583357984	2.7493098688750863	38.84782608695652
log-weber+spl5-n1n2.pathfinder	Risky first	1	5	vertex	0.6346119047619048	0.5732857142857143	0.7	0.6323809523809524	0.04907140920414363	2.7449175824175827	38.79326923076923
log-weber+spl5-n1n2.pathfinder	Risky first	1	6	ips	0.7369065476190477	0.6763690476190477	0.7931369047619047	0.7364285714285714	0.04340906670457449	3.2327847267939434	42.63824884792627
log-weber+spl5-n1n2.pathfinder	Risky first	1	6	vertex	0.7340250850340135	0.6776726190476191	0.7923690476190476	0.7498639455782312	0.05023970655415116	3.217314022383147	42.32258064516129
log-weber+spl5-n1n2.pathfinder	Risky second	0	1	ips	0.29948690476190476	0.24261309523809524	0.3564404761904762	0.30523809523809525	0.041541950204390346	1.5253042921204358	13.849775784753364
log-weber+spl5-n1n2.pathfinder	Risky second	0	1	vertex	0.28721981292517007	0.2349234693877551	0.3467729591836734	0.27840136054421766	0.04589016222073962	1.5253968253968255	13.828888888888889
log-weber+spl5-n1n2.pathfinder	Risky second	0	2	ips	0.41335476190476195	0.3494761904761905	0.47719047619047616	0.46380952380952384	0.054599320212255296	1.7618598382749326	14.254716981132075
log-weber+spl5-n1n2.pathfinder	Risky second	0	2	vertex	0.3992380952380952	0.33326190476190476	0.46004761904761904	0.31238095238095237	0.044345762127259235	1.7599730458221023	14.245283018867925
log-weber+spl5-n1n2.pathfinder	Risky second	0	3	ips	0.5576577380952381	0.49404761904761907	0.6274107142857143	0.5988095238095238	0.046907321234332056	2.0345013477088947	15.660377358490566
log-weber+spl5-n1n2.pathfinder	Risky second	0	3	vertex	0.5429642857142857	0.4740178571428571	0.6057380952380952	0.5071428571428571	0.03547257139436795	2.036530612244898	15.697619047619048
log-weber+spl5-n1n2.pathfinder	Risky second	0	4	ips	0.6977833333333332	0.6251309523809524	0.764297619047619	0.7547619047619047	0.04414120575023637	2.341717791411043	15.5920245398773
log-weber+spl5-n1n2.pathfinder	Risky second	0	4	vertex	0.6809999999999999	0.6166666666666666	0.745297619047619	0.6690476190476191	0.05242549672073599	2.330120481927711	15.55421686746988
log-weber+spl5-n1n2.pathfinder	Risky second	0	5	ips	0.7981904761904761	0.7355952380952382	0.8595833333333333	0.7904761904761906	0.04762955066243214	2.7293121693121694	15.87037037037037
log-weber+spl5-n1n2.pathfinder	Risky second	0	5	vertex	0.7816011904761905	0.7142261904761905	0.85	0.7833333333333333	0.04130797993547017	2.7316176470588234	15.889705882352942
log-weber+spl5-n1n2.pathfinder	Risky second	0	6	ips	0.8763602941176469	0.8235294117647058	0.9264705882352942	0.8602941176470589	0.038335430371496435	3.155555555555556	17.373015873015873
log-weber+spl5-n1n2.pathfinder	Risky second	0	6	vertex	0.8673529411764708	0.8088235294117647	0.9191176470588235	0.8897058823529411	0.030208677951052126	3.155555555555556	17.373015873015873
log-weber+spl5-n1n2.pathfinder	Risky second	1	1	ips	0.32974999999999993	0.2569642857142857	0.40714285714285714	0.35714285714285715	0.04945683361636229	1.6215437788018434	32.04032258064516
log-weber+spl5-n1n2.pathfinder	Risky second	1	1	vertex	0.3365714285714285	0.25	0.42142857142857143	0.2785714285714286	0.056853257753332546	1.6215437788018434	32.04032258064516
log-weber+spl5-n1n2.pathfinder	Risky second	1	2	ips	0.4383690476190477	0.35946428571428574	0.5190476190476191	0.5190476190476191	0.05238095238095238	1.8010277492291882	33.65467625899281
log-weber+spl5-n1n2.pathfinder	Risky second	1	2	vertex	0.4388035714285715	0.36428571428571427	0.5142857142857142	0.42142857142857143	0.05101020306102036	1.8003061224489796	33.607142857142854
log-weber+spl5-n1n2.pathfinder	Risky second	1	3	ips	0.5485535714285714	0.4714285714285714	0.6285714285714286	0.5285714285714286	0.0604355936877744	2.065714285714286	36.8
log-weber+spl5-n1n2.pathfinder	Risky second	1	3	vertex	0.5397678571428571	0.4714285714285714	0.6071428571428571	0.5285714285714286	0.05202963418219711	2.065714285714286	36.8
log-weber+spl5-n1n2.pathfinder	Risky second	1	4	ips	0.6675178571428572	0.5952380952380952	0.7333928571428572	0.6809523809523809	0.0388750713843296	2.3930900621118014	36.619565217391305
log-weber+spl5-n1n2.pathfinder	Risky second	1	4	vertex	0.6493809523809524	0.5832738095238096	0.7191071428571428	0.6642857142857143	0.05164042370092127	2.3930900621118014	36.619565217391305
log-weber+spl5-n1n2.pathfinder	Risky second	1	5	ips	0.7521976190476191	0.6990000000000001	0.8142857142857143	0.7561904761904762	0.04389469251453656	2.751127819548872	38.78947368421053
log-weber+spl5-n1n2.pathfinder	Risky second	1	5	vertex	0.7201714285714286	0.6666666666666666	0.7695714285714285	0.7276190476190477	0.04373943973999714	2.743267259056733	38.770334928229666
log-weber+spl5-n1n2.pathfinder	Risky second	1	6	ips	0.8199773809523809	0.7666666666666666	0.8702678571428571	0.8238095238095238	0.03446459715006139	3.2355512067840837	42.60730593607306
log-weber+spl5-n1n2.pathfinder	Risky second	1	6	vertex	0.7800535714285715	0.7333035714285715	0.8345238095238094	0.7892857142857143	0.04259959965018618	3.227987012987013	42.49545454545454
