label	order	stake2	rung	stim	model	lo	hi	observed	observed_sem	frac	stake_chf
log-spl3-percmem	Risky first	0	1	ips	0.3044238095238095	0.2416369047619048	0.3604880952380953	0.3007142857142857	0.04903524360477354	1.5257142857142856	13.846666666666666
log-spl3-percmem	Risky first	0	1	vertex	0.30734923469387754	0.2490042517006803	0.36390816326530606	0.3181972789115646	0.05002225565178187	1.527162075592569	13.845291479820627
log-spl3-percmem	Risky first	0	2	ips	0.41333571428571425	0.3533095238095238	0.47716666666666663	0.40476190476190477	0.044870242575685435	1.7592219986586184	14.23943661971831
log-spl3-percmem	Risky first	0	2	vertex	0.41661904761904767	0.35807142857142854	0.4761904761904761	0.3980952380952381	0.04994755152318544	1.7587677725118485	14.281990521327014
log-spl3-percmem	Risky first	0	3	ips	0.5368619047619048	0.47332142857142856	0.5957440476190475	0.5895238095238096	0.03555013630836433	2.0353419092755587	15.687203791469194
log-spl3-percmem	Risky first	0	3	vertex	0.5448773809523808	0.47784523809523805	0.6073809523809524	0.4926190476190476	0.04747938201668883	2.0378673957621327	15.705741626794259
log-spl3-percmem	Risky first	0	4	ips	0.6854678571428571	0.6166666666666666	0.744297619047619	0.6985714285714285	0.05027641349348792	2.3335365853658536	15.585365853658537
log-spl3-percmem	Risky first	0	4	vertex	0.6927702380952381	0.6290357142857143	0.7591190476190476	0.6847619047619047	0.05185796981126925	2.335008818342152	15.546296296296296
log-spl3-percmem	Risky first	0	5	ips	0.7836607142857142	0.7142857142857143	0.85	0.7428571428571429	0.050715173385532365	2.727536231884058	15.876811594202898
log-spl3-percmem	Risky first	0	5	vertex	0.7858809523809523	0.7285119047619047	0.85	0.8261904761904763	0.0382524766185622	2.7294117647058824	15.845588235294118
log-spl3-percmem	Risky first	0	6	ips	0.8624325980392158	0.7990196078431373	0.9191176470588235	0.8872549019607844	0.03721500819271473	3.1692396313364055	17.431451612903224
log-spl3-percmem	Risky first	0	6	vertex	0.8609926470588236	0.8039215686274509	0.9117647058823529	0.8676470588235294	0.03839948293140393	3.148847926267281	17.33467741935484
log-spl3-percmem	Risky first	1	1	ips	0.2208392857142857	0.15714285714285714	0.29285714285714287	0.19285714285714287	0.03980745977252777	1.6215437788018434	32.04032258064516
log-spl3-percmem	Risky first	1	1	vertex	0.23064285714285718	0.17142857142857143	0.3	0.19285714285714287	0.03980745977252777	1.6215437788018434	32.04032258064516
log-spl3-percmem	Risky first	1	2	ips	0.2986785714285714	0.2355357142857143	0.36428571428571427	0.29285714285714287	0.050715173385532365	1.8003061224489796	33.607142857142854
log-spl3-percmem	Risky first	1	2	vertex	0.30660714285714286	0.2333333333333333	0.3834523809523808	0.30476190476190473	0.05180482760063736	1.8022419186652763	33.58759124087591
log-spl3-percmem	Risky first	1	3	ips	0.40201785714285715	0.32142857142857145	0.4785714285714286	0.38571428571428573	0.0526032968808714	2.065714285714286	36.8
log-spl3-percmem	Risky first	1	3	vertex	0.39890476190476193	0.3261309523809524	0.4714285714285714	0.3761904761904762	0.06143432539876667	2.066546762589928	36.85251798561151
log-spl3-percmem	Risky first	1	4	ips	0.5298630952380952	0.45714285714285713	0.5930357142857141	0.530952380952381	0.052492242355764794	2.3930900621118014	36.619565217391305
log-spl3-percmem	Risky first	1	4	vertex	0.5224452380952381	0.4504761904761905	0.5929761904761903	0.5238095238095237	0.05650613988058596	2.381031746031746	36.43333333333333
log-spl3-percmem	Risky first	1	5	ips	0.6308428571428571	0.5665714285714286	0.6933571428571429	0.68	0.05133511583357984	2.7493098688750863	38.84782608695652
log-spl3-percmem	Risky first	1	5	vertex	0.6187999999999999	0.558047619047619	0.6838333333333334	0.6323809523809524	0.04907140920414363	2.7449175824175827	38.79326923076923
log-spl3-percmem	Risky first	1	6	ips	0.7284636904761905	0.6733095238095238	0.7833690476190476	0.7364285714285714	0.04340906670457449	3.2327847267939434	42.63824884792627
log-spl3-percmem	Risky first	1	6	vertex	0.7037935374149659	0.6469098639455783	0.7567355442176872	0.7498639455782312	0.05023970655415116	3.217314022383147	42.32258064516129
log-spl3-percmem	Risky second	0	1	ips	0.2942625	0.23378571428571432	0.35717261904761904	0.30523809523809525	0.041541950204390346	1.5253042921204358	13.849775784753364
log-spl3-percmem	Risky second	0	1	vertex	0.28354591836734694	0.2260204081632653	0.3367474489795918	0.27840136054421766	0.04589016222073962	1.5253968253968255	13.828888888888889
log-spl3-percmem	Risky second	0	2	ips	0.4100761904761904	0.34076190476190477	0.47147619047619044	0.46380952380952384	0.054599320212255296	1.7618598382749326	14.254716981132075
log-spl3-percmem	Risky second	0	2	vertex	0.4011476190476191	0.3409285714285714	0.4639761904761904	0.31238095238095237	0.044345762127259235	1.7599730458221023	14.245283018867925
log-spl3-percmem	Risky second	0	3	ips	0.5536130952380952	0.49160714285714285	0.6143154761904762	0.5988095238095238	0.046907321234332056	2.0345013477088947	15.660377358490566
log-spl3-percmem	Risky second	0	3	vertex	0.5497196428571429	0.4913988095238095	0.6114761904761904	0.5071428571428571	0.03547257139436795	2.036530612244898	15.697619047619048
log-spl3-percmem	Risky second	0	4	ips	0.691472619047619	0.6161428571428571	0.7505714285714284	0.7547619047619047	0.04414120575023637	2.341717791411043	15.5920245398773
log-spl3-percmem	Risky second	0	4	vertex	0.6901607142857143	0.62375	0.7595238095238095	0.6690476190476191	0.05242549672073599	2.330120481927711	15.55421686746988
log-spl3-percmem	Risky second	0	5	ips	0.7944880952380953	0.7261904761904763	0.8548214285714286	0.7904761904761906	0.04762955066243214	2.7293121693121694	15.87037037037037
log-spl3-percmem	Risky second	0	5	vertex	0.7902916666666667	0.7214285714285714	0.8571428571428571	0.7833333333333333	0.04130797993547017	2.7316176470588234	15.889705882352942
log-spl3-percmem	Risky second	0	6	ips	0.8724264705882354	0.8161764705882353	0.9191176470588235	0.8602941176470589	0.038335430371496435	3.155555555555556	17.373015873015873
log-spl3-percmem	Risky second	0	6	vertex	0.869485294117647	0.8088235294117647	0.9191176470588235	0.8897058823529411	0.030208677951052126	3.155555555555556	17.373015873015873
log-spl3-percmem	Risky second	1	1	ips	0.33469642857142856	0.2642857142857143	0.42142857142857143	0.35714285714285715	0.04945683361636229	1.6215437788018434	32.04032258064516
log-spl3-percmem	Risky second	1	1	vertex	0.3344285714285714	0.2571428571428571	0.4142857142857143	0.2785714285714286	0.056853257753332546	1.6215437788018434	32.04032258064516
log-spl3-percmem	Risky second	1	2	ips	0.43897023809523816	0.36428571428571427	0.5120238095238094	0.5190476190476191	0.05238095238095238	1.8010277492291882	33.65467625899281
log-spl3-percmem	Risky second	1	2	vertex	0.43108928571428573	0.35714285714285715	0.5071428571428571	0.42142857142857143	0.05101020306102036	1.8003061224489796	33.607142857142854
log-spl3-percmem	Risky second	1	3	ips	0.5522678571428571	0.4785714285714286	0.6357142857142857	0.5285714285714286	0.0604355936877744	2.065714285714286	36.8
log-spl3-percmem	Risky second	1	3	vertex	0.5396785714285715	0.4714285714285714	0.6142857142857143	0.5285714285714286	0.05202963418219711	2.065714285714286	36.8
log-spl3-percmem	Risky second	1	4	ips	0.6739464285714285	0.6071428571428571	0.7333928571428572	0.6809523809523809	0.0388750713843296	2.3930900621118014	36.619565217391305
log-spl3-percmem	Risky second	1	4	vertex	0.6547857142857143	0.5904166666666667	0.7143452380952381	0.6642857142857143	0.05164042370092127	2.3930900621118014	36.619565217391305
log-spl3-percmem	Risky second	1	5	ips	0.758802380952381	0.7094999999999999	0.8143333333333332	0.7561904761904762	0.04389469251453656	2.751127819548872	38.78947368421053
log-spl3-percmem	Risky second	1	5	vertex	0.7298142857142856	0.6704761904761906	0.781047619047619	0.7276190476190477	0.04373943973999714	2.743267259056733	38.770334928229666
log-spl3-percmem	Risky second	1	6	ips	0.8297732142857143	0.7776130952380952	0.8833690476190477	0.8238095238095238	0.03446459715006139	3.2355512067840837	42.60730593607306
log-spl3-percmem	Risky second	1	6	vertex	0.7917470238095238	0.7404464285714286	0.8428869047619048	0.7892857142857143	0.04259959965018618	3.227987012987013	42.49545454545454
