label	order	stake_grp	rung	stim	model	lo	hi	observed	observed_sem	frac	stake_chf	n_safe_chf
log-power-n2	Risky first	0	1	ips	0.29809642857142854	0.23895833333333336	0.36119642857142853	0.3007142857142857	0.04903524360477354	1.5257142857142856	13.846666666666666	11.035555555555556
log-power-n2	Risky first	0	1	vertex	0.31238061224489794	0.250719387755102	0.37038350340136056	0.3181972789115646	0.05002225565178187	1.527162075592569	13.845291479820627	11.026905829596412
log-power-n2	Risky first	0	2	ips	0.40472380952380943	0.3476190476190476	0.46288095238095234	0.40476190476190477	0.044870242575685435	1.7592219986586184	14.23943661971831	10.300469483568076
log-power-n2	Risky first	0	2	vertex	0.4219904761904762	0.35995238095238097	0.4848333333333332	0.3980952380952381	0.04994755152318544	1.7587677725118485	14.281990521327014	10.33175355450237
log-power-n2	Risky first	0	3	ips	0.5297357142857142	0.4742559523809523	0.5859940476190475	0.5895238095238096	0.03555013630836433	2.0353419092755587	15.687203791469194	10.317535545023697
log-power-n2	Risky first	0	3	vertex	0.5498726190476191	0.4892797619047619	0.614077380952381	0.4926190476190476	0.04747938201668883	2.0378673957621327	15.705741626794259	10.320574162679426
log-power-n2	Risky first	0	4	ips	0.6772476190476191	0.6037976190476191	0.7438095238095238	0.6985714285714285	0.05027641349348792	2.3335365853658536	15.585365853658537	9.371951219512194
log-power-n2	Risky first	0	4	vertex	0.7017	0.63375	0.7662023809523809	0.6847619047619047	0.05185796981126925	2.335008818342152	15.546296296296296	9.339506172839506
log-power-n2	Risky first	0	5	ips	0.7748928571428572	0.7142857142857143	0.8428571428571429	0.7428571428571429	0.050715173385532365	2.727536231884058	15.876811594202898	8.521739130434783
log-power-n2	Risky first	0	5	vertex	0.8031011904761906	0.7404166666666667	0.861904761904762	0.8261904761904763	0.0382524766185622	2.7294117647058824	15.845588235294118	8.5
log-power-n2	Risky first	0	6	ips	0.8577634803921568	0.7965073529411765	0.9118259803921568	0.8872549019607844	0.03721500819271473	3.1692396313364055	17.431451612903224	8.379032258064516
log-power-n2	Risky first	0	6	vertex	0.8822732843137254	0.8284313725490197	0.9338235294117647	0.8676470588235294	0.03839948293140393	3.148847926267281	17.33467741935484	8.379032258064516
log-power-n2	Risky first	1	1	ips	0.23769642857142856	0.17142857142857143	0.30714285714285716	0.19285714285714287	0.03980745977252777	1.6215437788018434	32.04032258064516	24.516129032258064
log-power-n2	Risky first	1	1	vertex	0.23258928571428578	0.17142857142857143	0.3	0.19285714285714287	0.03980745977252777	1.6215437788018434	32.04032258064516	24.516129032258064
log-power-n2	Risky first	1	2	ips	0.3163214285714286	0.25	0.38571428571428573	0.29285714285714287	0.050715173385532365	1.8003061224489796	33.607142857142854	24.0
log-power-n2	Risky first	1	2	vertex	0.3135892857142857	0.24285714285714285	0.3929166666666666	0.30476190476190473	0.05180482760063736	1.8022419186652763	33.58759124087591	23.970802919708028
log-power-n2	Risky first	1	3	ips	0.41296428571428573	0.3357142857142857	0.4857142857142857	0.38571428571428573	0.0526032968808714	2.065714285714286	36.8	24.0
log-power-n2	Risky first	1	3	vertex	0.40748809523809526	0.3333333333333333	0.4785714285714286	0.3761904761904762	0.06143432539876667	2.066546762589928	36.85251798561151	24.028776978417266
log-power-n2	Risky first	1	4	ips	0.5338690476190476	0.4690476190476191	0.5976785714285714	0.530952380952381	0.052492242355764794	2.3930900621118014	36.619565217391305	21.608695652173914
log-power-n2	Risky first	1	4	vertex	0.537952380952381	0.4689880952380953	0.6048214285714286	0.5238095238095237	0.05650613988058596	2.381031746031746	36.43333333333333	21.58888888888889
log-power-n2	Risky first	1	5	ips	0.6315857142857143	0.5656904761904762	0.7009761904761904	0.68	0.05133511583357984	2.7493098688750863	38.84782608695652	20.705314009661837
log-power-n2	Risky first	1	5	vertex	0.6402333333333334	0.5790238095238095	0.7028809523809524	0.6323809523809524	0.04907140920414363	2.7449175824175827	38.79326923076923	20.701923076923077
log-power-n2	Risky first	1	6	ips	0.7243095238095237	0.6674880952380953	0.7814821428571429	0.7364285714285714	0.04340906670457449	3.2327847267939434	42.63824884792627	20.23963133640553
log-power-n2	Risky first	1	6	vertex	0.7337033163265306	0.6777363945578232	0.7906709183673468	0.7498639455782312	0.05023970655415116	3.217314022383147	42.32258064516129	20.15668202764977
log-power-n2	Risky second	0	1	ips	0.2916934523809524	0.23067857142857143	0.34928571428571425	0.30523809523809525	0.041541950204390346	1.5253042921204358	13.849775784753364	11.040358744394618
log-power-n2	Risky second	0	1	vertex	0.2691139455782313	0.21547193877551019	0.3310374149659863	0.27840136054421766	0.04589016222073962	1.5253968253968255	13.828888888888889	11.022222222222222
log-power-n2	Risky second	0	2	ips	0.4059452380952381	0.3371190476190476	0.46764285714285714	0.46380952380952384	0.054599320212255296	1.7618598382749326	14.254716981132075	10.30188679245283
log-power-n2	Risky second	0	2	vertex	0.39037142857142854	0.3170952380952381	0.4562142857142857	0.31238095238095237	0.044345762127259235	1.7599730458221023	14.245283018867925	10.30188679245283
