label	order	n_safe	stim	model	lo	hi	observed	observed_sem	frac	stake_chf	n_safe_chf
log-power-n1n2	Risky first	7.0	ips	0.6388321428571428	0.5908928571428572	0.6881071428571428	0.6266666666666667	0.03944171555900126	2.2513736263736264	11.379807692307692	7.0
log-power-n1n2	Risky first	7.0	vertex	0.6518524531024531	0.6048142135642136	0.6951352813852814	0.6302308802308803	0.03945443774789204	2.250517598343685	11.376811594202898	7.0
log-power-n1n2	Risky first	10.0	ips	0.5789686147186147	0.537435064935065	0.6230140692640693	0.6142857142857143	0.03599380549880618	2.2700239808153477	16.350119904076738	10.0
log-power-n1n2	Risky first	10.0	vertex	0.5856338744588744	0.5428192640692641	0.6284177489177489	0.5952813852813853	0.04040192328962872	2.265121951219512	16.32560975609756	10.0
log-power-n1n2	Risky first	14.0	ips	0.5212510822510823	0.48008116883116886	0.5662987012987012	0.5181818181818182	0.0358216549357417	2.2780061664953752	22.946043165467625	14.0
log-power-n1n2	Risky first	14.0	vertex	0.5256987012987013	0.48202056277056277	0.5661212121212121	0.5228138528138528	0.043576203421306324	2.28228021978022	22.97596153846154	14.0
log-power-n1n2	Risky first	20.0	ips	0.47604383116883114	0.4287878787878788	0.5191017316017316	0.4597402597402597	0.04374134505259737	2.2886091127098322	32.88609112709832	20.0
log-power-n1n2	Risky first	20.0	vertex	0.47290129870129866	0.42506709956709954	0.5203993506493506	0.4872294372294373	0.04884614738116798	2.290264423076923	32.90264423076923	20.0
log-power-n1n2	Risky first	28.0	ips	0.4499702380952382	0.4119047619047619	0.4928571428571429	0.45	0.04833840406125902	2.298469387755102	46.17857142857143	28.0
log-power-n1n2	Risky first	28.0	vertex	0.4346004329004329	0.38766233766233765	0.47904870129870125	0.405974025974026	0.046608762258643535	2.289423740510697	46.05193236714976	28.0
log-power-n1n2	Risky second	7.0	ips	0.5911704545454545	0.548685064935065	0.635508658008658	0.6367965367965368	0.042630350378810064	2.250428228845495	11.376498800959233	7.0
log-power-n1n2	Risky second	7.0	vertex	0.5720930735930736	0.5320021645021645	0.6168993506493505	0.540909090909091	0.03846528379094796	2.249829118250171	11.374401913875598	7.0
log-power-n1n2	Risky second	10.0	ips	0.6079090909090908	0.5673733766233767	0.6491980519480519	0.59	0.0360197858891449	2.274818401937046	16.37409200968523	10.0
log-power-n1n2	Risky second	10.0	vertex	0.5948073593073593	0.5508549783549783	0.6326893939393939	0.579004329004329	0.03692102849092557	2.2725301204819277	16.362650602409637	10.0
log-power-n1n2	Risky second	14.0	ips	0.6090784632034633	0.572711038961039	0.6493560606060605	0.6595238095238095	0.0366952124322258	2.284347231715653	22.99043062200957	14.0
log-power-n1n2	Risky second	14.0	vertex	0.5926774891774892	0.5534632034632034	0.634853896103896	0.5867965367965369	0.03049237834599614	2.2788953290146607	22.952267303102627	14.0
log-power-n1n2	Risky second	20.0	ips	0.5942527056277056	0.5437121212121212	0.6374458874458875	0.622943722943723	0.036424972825555194	2.2944976076555026	32.94497607655502	20.0
log-power-n1n2	Risky second	20.0	vertex	0.5779464285714284	0.5357142857142857	0.6190476190476191	0.5761904761904763	0.04588219048274321	2.291190476190476	32.911904761904765	20.0
log-power-n1n2	Risky second	28.0	ips	0.5637261904761904	0.5166666666666666	0.6071428571428571	0.5714285714285714	0.04482339777536488	2.298469387755102	46.17857142857143	28.0
log-power-n1n2	Risky second	28.0	vertex	0.547345238095238	0.49755952380952384	0.5952380952380952	0.5333333333333333	0.048579254601023227	2.298469387755102	46.17857142857143	28.0
