label	order	stake_bin	stim	model	lo	hi	observed	observed_sem	frac	stake_chf	n_safe_chf
log-spl3-n1n2	Risky first	0	ips	0.5492483829895595	0.5169482327221159	0.5839237514782626	0.5701588578014938	0.037434839565611305	2.069581280788177	12.647988505747126	8.35632183908046
log-spl3-n1n2	Risky first	0	vertex	0.5727008864151721	0.5421309496685437	0.6128220714122969	0.5583628985884624	0.03999694366946201	2.081868927020881	12.670043415340087	8.332850940665702
log-spl3-n1n2	Risky first	1	ips	0.5255930198873808	0.49144520663129687	0.5609397438401197	0.5165086959823803	0.03184365989712946	2.2930928468948553	23.08393113342898	14.48493543758967
log-spl3-n1n2	Risky first	1	vertex	0.5285054053519335	0.49373350871449057	0.5675021935408932	0.5254879878586203	0.04008110266870922	2.2756768013327777	22.99198250728863	14.478134110787172
log-spl3-n1n2	Risky first	2	ips	0.5181322966507177	0.4786953178400547	0.5548840662261715	0.5142750816435027	0.043505527983834044	2.469874433923425	42.27161383285303	24.65129682997118
log-spl3-n1n2	Risky first	2	vertex	0.5004666866587145	0.46313072900611596	0.5358642718650458	0.4978310750137376	0.04487004462729665	2.468583797155226	42.116883116883116	24.594516594516595
log-spl3-n1n2	Risky second	0	ips	0.5411833734769824	0.49997757922945896	0.5738767617094683	0.5539721598368215	0.03971352066548918	2.070795918367347	12.667142857142856	8.368571428571428
log-spl3-n1n2	Risky second	0	vertex	0.518592740509282	0.4824310532825571	0.556232344931593	0.4940239125953411	0.03709325563501315	2.0838979591836737	12.688571428571429	8.337142857142856
log-spl3-n1n2	Risky second	1	ips	0.6143622218424849	0.5805634119676578	0.6507931430945584	0.6600632980464913	0.03391213943664826	2.300787891353929	23.160377358490567	14.494920174165458
log-spl3-n1n2	Risky second	1	vertex	0.5969358718766614	0.5615384483937116	0.628892610313663	0.5987324371534898	0.027772313209004338	2.2769373072970196	23.09928057553957	14.546762589928058
log-spl3-n1n2	Risky second	2	ips	0.6320710027232583	0.5929684601113173	0.6679811324848918	0.6336926732415454	0.03830221367395639	2.4712236113957777	42.263988522238165	24.642754662840748
log-spl3-n1n2	Risky second	2	vertex	0.608947461456672	0.5710101389838232	0.6419594630515684	0.5966871724766462	0.04575468210792034	2.4746669399467103	42.24390243902439	24.61406025824964
