label	order	stake_bin	stim	model	lo	hi	observed	observed_sem	frac	stake_chf
log-affine-n1.pathfinder	Risky first	0	ips	0.5620253391787337	0.5251901420855424	0.600178286625655	0.5701588578014938	0.037434839565611305	2.069581280788177	12.647988505747126
log-affine-n1.pathfinder	Risky first	0	vertex	0.5595734379238139	0.5221229724744763	0.5956604661003158	0.5583628985884624	0.03999694366946201	2.081868927020881	12.670043415340087
log-affine-n1.pathfinder	Risky first	1	ips	0.525862332508761	0.49332927828228584	0.5584536964706138	0.5165086959823803	0.03184365989712946	2.2930928468948553	23.08393113342898
log-affine-n1.pathfinder	Risky first	1	vertex	0.5275500934983244	0.4938356527619022	0.562038044563918	0.5254879878586203	0.04008110266870922	2.2756768013327777	22.99198250728863
log-affine-n1.pathfinder	Risky first	2	ips	0.5153493278651173	0.4765048416495785	0.5523564593301434	0.5142750816435027	0.043505527983834044	2.469874433923425	42.27161383285303
log-affine-n1.pathfinder	Risky first	2	vertex	0.5084315572800093	0.4701188845554171	0.549337758388842	0.4978310750137376	0.04487004462729665	2.468583797155226	42.116883116883116
log-affine-n1.pathfinder	Risky second	0	ips	0.5379066662869294	0.49774599105990086	0.5721073381505712	0.5539721598368215	0.03971352066548918	2.070795918367347	12.667142857142856
log-affine-n1.pathfinder	Risky second	0	vertex	0.5250176227907432	0.49308957187340646	0.555265224750187	0.4940239125953411	0.03709325563501315	2.0838979591836737	12.688571428571429
log-affine-n1.pathfinder	Risky second	1	ips	0.6097354970855966	0.5758170796229177	0.6443811704905248	0.6600632980464913	0.03391213943664826	2.300787891353929	23.160377358490567
log-affine-n1.pathfinder	Risky second	1	vertex	0.5890857028935976	0.5505230120756437	0.6232726703121441	0.5987324371534898	0.027772313209004338	2.2769373072970196	23.09928057553957
log-affine-n1.pathfinder	Risky second	2	ips	0.6298233031171001	0.5944381896299189	0.6650387033601319	0.6336926732415454	0.03830221367395639	2.4712236113957777	42.263988522238165
log-affine-n1.pathfinder	Risky second	2	vertex	0.6155778461304777	0.5769995443153338	0.6522336523125997	0.5966871724766462	0.04575468210792034	2.4746669399467103	42.24390243902439
