label	order	rung	model	lo	hi	p_gt0	observed	observed_sem	frac	stake_chf
log-weber+spl5-n1n2.pathfinder	Risky first	1	-0.02007063492063492	-0.09174603174603176	0.04132539682539677	0.2625	-0.014285714285714289	0.036445365126295676	1.560324302134647	20.32902298850575
log-weber+spl5-n1n2.pathfinder	Risky first	2	-0.01494421768707483	-0.07742573696145125	0.04991638321995463	0.325	-0.001995464852607712	0.039793806545429716	1.7756979824740167	21.901569186875893
log-weber+spl5-n1n2.pathfinder	Risky first	3	-0.00681111111111111	-0.07941666666666666	0.052265873015872974	0.445	0.05968253968253967	0.03836606192729519	2.048385448600041	24.130185979971387
log-weber+spl5-n1n2.pathfinder	Risky first	4	-0.0016924603174603154	-0.06930158730158731	0.0661349206349206	0.48	0.0003968253968253986	0.04195467576645311	2.362153209109731	26.62391304347826
log-weber+spl5-n1n2.pathfinder	Risky first	5	0.0006456916099773241	-0.06544302721088434	0.06714314058956916	0.5125	-0.0010997732426303959	0.039340281011939926	2.7396952104499275	29.690130624092888
log-weber+spl5-n1n2.pathfinder	Risky first	6	0.000951587301587301	-0.06273015873015873	0.06510912698412695	0.51	-0.005158730158730161	0.030555798075844035	3.2010473397570176	33.354105571847505
log-weber+spl5-n1n2.pathfinder	Risky second	1	0.006088888888888889	-0.06317460317460317	0.06969841269841254	0.5725	0.052380952380952375	0.03844840960259965	1.5596264367816093	20.32471264367816
log-weber+spl5-n1n2.pathfinder	Risky second	2	0.008508049886621315	-0.05918253968253967	0.0810804988662131	0.6	0.1287074829931973	0.048648051157488874	1.7766917293233082	21.94167852062589
log-weber+spl5-n1n2.pathfinder	Risky second	3	0.01207936507936508	-0.04888888888888889	0.07984523809523811	0.63	0.05492063492063492	0.038718294244327746	2.047557997557998	24.103276353276353
log-weber+spl5-n1n2.pathfinder	Risky second	4	0.018212698412698416	-0.05601587301587301	0.07802380952380952	0.7025	0.038253968253968255	0.03420792520649049	2.3660791145726585	26.685078909612624
log-weber+spl5-n1n2.pathfinder	Risky second	5	0.025031065759637188	-0.03533786848072562	0.08179676870748295	0.795	0.019489795918367338	0.03151580001348493	2.740617872693344	29.772859216255444
log-weber+spl5-n1n2.pathfinder	Risky second	6	0.028883333333333337	-0.02571428571428571	0.08478571428571426	0.83	0.019999999999999997	0.03473791428793085	3.2039694025222243	33.36903039073806
