label	order	stake_bin	stim	model	lo	hi	observed	observed_sem	frac	stake_chf	n_safe_chf
log-power-n2psd	Risky first	0	ips	0.5587464242156193	0.5212880554135529	0.593065649385751	0.5701588578014938	0.037434839565611305	2.069581280788177	12.647988505747126	8.35632183908046
log-power-n2psd	Risky first	0	vertex	0.565635343770682	0.5261938314400721	0.605700468704228	0.5583628985884624	0.03999694366946201	2.081868927020881	12.670043415340087	8.332850940665702
log-power-n2psd	Risky first	1	ips	0.5358635888964836	0.503446389241502	0.569661637860886	0.5165086959823803	0.03184365989712946	2.2930928468948553	23.08393113342898	14.48493543758967
log-power-n2psd	Risky first	1	vertex	0.5210235488294201	0.48640782947947925	0.5518396176652479	0.5254879878586203	0.04008110266870922	2.2756768013327777	22.99198250728863	14.478134110787172
log-power-n2psd	Risky first	2	ips	0.5251024455077087	0.48277008809903543	0.5641457431457432	0.5142750816435027	0.043505527983834044	2.469874433923425	42.27161383285303	24.65129682997118
log-power-n2psd	Risky first	2	vertex	0.49578638664397184	0.45335141776008653	0.5340598287161755	0.4978310750137376	0.04487004462729665	2.468583797155226	42.116883116883116	24.594516594516595
log-power-n2psd	Risky second	0	ips	0.5443978799813387	0.5086045823433041	0.5812227918280549	0.5539721598368215	0.03971352066548918	2.070795918367347	12.667142857142856	8.368571428571428
log-power-n2psd	Risky second	0	vertex	0.5169302143345377	0.47947959726155215	0.553889564278662	0.4940239125953411	0.03709325563501315	2.0838979591836737	12.688571428571429	8.337142857142856
log-power-n2psd	Risky second	1	ips	0.6132653235935522	0.5791290900730308	0.6482420867868678	0.6600632980464913	0.03391213943664826	2.300787891353929	23.160377358490567	14.494920174165458
log-power-n2psd	Risky second	1	vertex	0.5914249696210223	0.5565394926710716	0.6238462064251538	0.5987324371534898	0.027772313209004338	2.2769373072970196	23.09928057553957	14.546762589928058
log-power-n2psd	Risky second	2	ips	0.6347986305048334	0.5974546512384858	0.6725447086330545	0.6336926732415454	0.03830221367395639	2.4712236113957777	42.263988522238165	24.642754662840748
log-power-n2psd	Risky second	2	vertex	0.6072117566643882	0.5623733386496544	0.6469900698716489	0.5966871724766462	0.04575468210792034	2.4746669399467103	42.24390243902439	24.61406025824964
