label	statistic	observed	model_median	lo	hi	ppp	covered
log-spl5-percmem	dp_second_high	0.03700550076489928	0.029448838546582867	-0.019037452939708634	0.07911710010958128	0.41	True
log-spl5-percmem	dp_second_mean	0.05276153629979372	0.01569856650794288	-0.012537687961947095	0.04495139453974043	0.01	False
log-spl5-percmem	order_contrast	0.04634131164427492	0.012466167753651168	-0.02547362666491365	0.0531770406195439	0.0475	True
log-spl5-percmem	stake_slope_second	-0.022942746476581066	0.023834098232594525	-0.040843358395989966	0.09143536330002504	0.91	True
log-spl5-percmem	three_way	-0.027590793893314813	0.011621027996525701	-0.07760142222758323	0.09461645104612805	0.7825	True
log-spl5-percmem	slope_second_ctbs	-0.10307985756335969	0.02698831462274609	-0.07786112880957581	0.13708283960147352	0.99	False
log-spl5-percmem	slope_contrast	-0.09379377187391535	-0.004075532883292432	-0.15412953261668852	0.13095863771640895	0.8925	True
