label	order	stake_bin	stim	model	lo	hi	observed	observed_sem	frac	stake_chf
chf-affine-n1	Risky first	0	ips	0.5596622638688649	0.5240185037332317	0.5933144924636521	0.5701588578014938	0.037434839565611305	2.069581280788177	12.647988505747126
chf-affine-n1	Risky first	0	vertex	0.5645060361943821	0.5290061463181764	0.6014405656999642	0.5583628985884624	0.03999694366946201	2.081868927020881	12.670043415340087
chf-affine-n1	Risky first	1	ips	0.5400658933589385	0.5060174245136652	0.5736607915893629	0.5165086959823803	0.03184365989712946	2.2930928468948553	23.08393113342898
chf-affine-n1	Risky first	1	vertex	0.541507587915549	0.5072314699404482	0.5776938438852415	0.5254879878586203	0.04008110266870922	2.2756768013327777	22.99198250728863
chf-affine-n1	Risky first	2	ips	0.5086062542720438	0.4693376623376624	0.5491047694995064	0.5142750816435027	0.043505527983834044	2.469874433923425	42.27161383285303
chf-affine-n1	Risky first	2	vertex	0.501702814411251	0.46149268112348607	0.5397209992449931	0.4978310750137376	0.04487004462729665	2.468583797155226	42.116883116883116
chf-affine-n1	Risky second	0	ips	0.5559071284813766	0.5183182333539476	0.5918128275233538	0.5539721598368215	0.03971352066548918	2.070795918367347	12.667142857142856
chf-affine-n1	Risky second	0	vertex	0.5449133919756101	0.510948607991841	0.5777758194186766	0.4940239125953411	0.03709325563501315	2.0838979591836737	12.688571428571429
chf-affine-n1	Risky second	1	ips	0.590701754066858	0.5578609277841918	0.6254373530911568	0.6600632980464913	0.03391213943664826	2.300787891353929	23.160377358490567
chf-affine-n1	Risky second	1	vertex	0.5716794220399484	0.538488664843928	0.6043786929444824	0.5987324371534898	0.027772313209004338	2.2769373072970196	23.09928057553957
chf-affine-n1	Risky second	2	ips	0.6247929602143888	0.5893418936952771	0.6651120631665745	0.6336926732415454	0.03830221367395639	2.4712236113957777	42.263988522238165
chf-affine-n1	Risky second	2	vertex	0.6125692317916003	0.5783827941064783	0.6501322055137845	0.5966871724766462	0.04575468210792034	2.4746669399467103	42.24390243902439
