label	order	stake_grp	rung	stim	model	lo	hi	observed	observed_sem	frac	stake_chf	n_safe_chf
log-spl3-nullind	Risky first	0	1	ips	0.3109017857142857	0.24705952380952384	0.3631071428571429	0.3007142857142857	0.04903524360477354	1.5257142857142856	13.846666666666666	11.035555555555556
log-spl3-nullind	Risky first	0	1	vertex	0.3107715136054422	0.2511624149659864	0.3715093537414966	0.3181972789115646	0.05002225565178187	1.527162075592569	13.845291479820627	11.026905829596412
log-spl3-nullind	Risky first	0	2	ips	0.41550238095238096	0.35904761904761906	0.47528571428571426	0.40476190476190477	0.044870242575685435	1.7592219986586184	14.23943661971831	10.300469483568076
log-spl3-nullind	Risky first	0	2	vertex	0.4171809523809524	0.3513809523809524	0.4819761904761904	0.3980952380952381	0.04994755152318544	1.7587677725118485	14.281990521327014	10.33175355450237
log-spl3-nullind	Risky first	0	3	ips	0.535422619047619	0.4721071428571428	0.5947857142857143	0.5895238095238096	0.03555013630836433	2.0353419092755587	15.687203791469194	10.317535545023697
log-spl3-nullind	Risky first	0	3	vertex	0.5378738095238095	0.4716369047619048	0.598345238095238	0.4926190476190476	0.04747938201668883	2.0378673957621327	15.705741626794259	10.320574162679426
log-spl3-nullind	Risky first	0	4	ips	0.6825440476190476	0.6204166666666666	0.7476547619047619	0.6985714285714285	0.05027641349348792	2.3335365853658536	15.585365853658537	9.371951219512194
log-spl3-nullind	Risky first	0	4	vertex	0.6817154761904763	0.61475	0.7500595238095238	0.6847619047619047	0.05185796981126925	2.335008818342152	15.546296296296296	9.339506172839506
log-spl3-nullind	Risky first	0	5	ips	0.7821607142857142	0.7214285714285714	0.85	0.7428571428571429	0.050715173385532365	2.727536231884058	15.876811594202898	8.521739130434783
log-spl3-nullind	Risky first	0	5	vertex	0.7829107142857142	0.719047619047619	0.8428571428571429	0.8261904761904763	0.0382524766185622	2.7294117647058824	15.845588235294118	8.5
log-spl3-nullind	Risky first	0	6	ips	0.8661213235294118	0.806311274509804	0.9240196078431373	0.8872549019607844	0.03721500819271473	3.1692396313364055	17.431451612903224	8.379032258064516
log-spl3-nullind	Risky first	0	6	vertex	0.8649080882352942	0.8136642156862746	0.9142769607843136	0.8676470588235294	0.03839948293140393	3.148847926267281	17.33467741935484	8.379032258064516
log-spl3-nullind	Risky first	1	1	ips	0.22666071428571427	0.17142857142857143	0.29285714285714287	0.19285714285714287	0.03980745977252777	1.6215437788018434	32.04032258064516	24.516129032258064
log-spl3-nullind	Risky first	1	1	vertex	0.227375	0.16428571428571428	0.2930357142857141	0.19285714285714287	0.03980745977252777	1.6215437788018434	32.04032258064516	24.516129032258064
log-spl3-nullind	Risky first	1	2	ips	0.30560714285714285	0.24267857142857144	0.37142857142857144	0.29285714285714287	0.050715173385532365	1.8003061224489796	33.607142857142854	24.0
log-spl3-nullind	Risky first	1	2	vertex	0.3032142857142857	0.2357142857142857	0.3763095238095237	0.30476190476190473	0.05180482760063736	1.8022419186652763	33.58759124087591	23.970802919708028
log-spl3-nullind	Risky first	1	3	ips	0.40283928571428573	0.32142857142857145	0.4785714285714286	0.38571428571428573	0.0526032968808714	2.065714285714286	36.8	24.0
log-spl3-nullind	Risky first	1	3	vertex	0.39969642857142856	0.3285119047619048	0.4714285714285714	0.3761904761904762	0.06143432539876667	2.066546762589928	36.85251798561151	24.028776978417266
log-spl3-nullind	Risky first	1	4	ips	0.5292083333333333	0.4642857142857143	0.5857142857142857	0.530952380952381	0.052492242355764794	2.3930900621118014	36.619565217391305	21.608695652173914
log-spl3-nullind	Risky first	1	4	vertex	0.5286035714285714	0.4664880952380952	0.5905119047619047	0.5238095238095237	0.05650613988058596	2.381031746031746	36.43333333333333	21.58888888888889
log-spl3-nullind	Risky first	1	5	ips	0.630497619047619	0.5609285714285714	0.6943095238095238	0.68	0.05133511583357984	2.7493098688750863	38.84782608695652	20.705314009661837
log-spl3-nullind	Risky first	1	5	vertex	0.6335571428571428	0.5695	0.6942857142857143	0.6323809523809524	0.04907140920414363	2.7449175824175827	38.79326923076923	20.701923076923077
log-spl3-nullind	Risky first	1	6	ips	0.731704761904762	0.6735297619047619	0.7847678571428571	0.7364285714285714	0.04340906670457449	3.2327847267939434	42.63824884792627	20.23963133640553
log-spl3-nullind	Risky first	1	6	vertex	0.731417006802721	0.6777414965986395	0.7854124149659863	0.7498639455782312	0.05023970655415116	3.217314022383147	42.32258064516129	20.15668202764977
log-spl3-nullind	Risky second	0	1	ips	0.29377738095238093	0.23857142857142857	0.3519345238095238	0.30523809523809525	0.041541950204390346	1.5253042921204358	13.849775784753364	11.040358744394618
log-spl3-nullind	Risky second	0	1	vertex	0.29275042517006805	0.23670068027210883	0.34800595238095233	0.27840136054421766	0.04589016222073962	1.5253968253968255	13.828888888888889	11.022222222222222
log-spl3-nullind	Risky second	0	2	ips	0.4111047619047619	0.3504047619047619	0.4762142857142857	0.46380952380952384	0.054599320212255296	1.7618598382749326	14.254716981132075	10.30188679245283
log-spl3-nullind	Risky second	0	2	vertex	0.4096928571428572	0.34276190476190477	0.4714285714285714	0.31238095238095237	0.044345762127259235	1.7599730458221023	14.245283018867925	10.30188679245283
log-spl3-nullind	Risky second	0	3	ips	0.5536071428571429	0.4927976190476191	0.620297619047619	0.5988095238095238	0.046907321234332056	2.0345013477088947	15.660377358490566	10.30188679245283
log-spl3-nullind	Risky second	0	3	vertex	0.5528708333333333	0.49232142857142863	0.6150595238095238	0.5071428571428571	0.03547257139436795	2.036530612244898	15.697619047619048	10.31904761904762
log-spl3-nullind	Risky second	0	4	ips	0.6919440476190476	0.6237976190476191	0.7595238095238095	0.7547619047619047	0.04414120575023637	2.341717791411043	15.5920245398773	9.349693251533742
log-spl3-nullind	Risky second	0	4	vertex	0.6906964285714287	0.62375	0.7571428571428571	0.6690476190476191	0.05242549672073599	2.330120481927711	15.55421686746988	9.36144578313253
log-spl3-nullind	Risky second	0	5	ips	0.7928809523809524	0.7285119047619047	0.8571428571428571	0.7904761904761906	0.04762955066243214	2.7293121693121694	15.87037037037037	8.511111111111111
log-spl3-nullind	Risky second	0	5	vertex	0.7922619047619048	0.72375	0.8500595238095238	0.7833333333333333	0.04130797993547017	2.7316176470588234	15.889705882352942	8.522058823529411
log-spl3-nullind	Risky second	0	6	ips	0.8733272058823529	0.8161764705882353	0.9191176470588235	0.8602941176470589	0.038335430371496435	3.155555555555556	17.373015873015873	8.380952380952381
log-spl3-nullind	Risky second	0	6	vertex	0.8739154411764706	0.8159926470588236	0.9264705882352942	0.8897058823529411	0.030208677951052126	3.155555555555556	17.373015873015873	8.380952380952381
log-spl3-nullind	Risky second	1	1	ips	0.3347321428571429	0.2569642857142857	0.42142857142857143	0.35714285714285715	0.04945683361636229	1.6215437788018434	32.04032258064516	24.516129032258064
log-spl3-nullind	Risky second	1	1	vertex	0.3367857142857143	0.2571428571428571	0.4073214285714284	0.2785714285714286	0.056853257753332546	1.6215437788018434	32.04032258064516	24.516129032258064
log-spl3-nullind	Risky second	1	2	ips	0.43545833333333334	0.3595238095238095	0.5166666666666666	0.5190476190476191	0.05238095238095238	1.8010277492291882	33.65467625899281	24.028776978417266
log-spl3-nullind	Risky second	1	2	vertex	0.4358392857142857	0.37125	0.5073214285714284	0.42142857142857143	0.05101020306102036	1.8003061224489796	33.607142857142854	24.0
