label	order	stake_bin	stim	model	lo	hi	observed	observed_sem	frac	stake_chf
log-spl3-n1n2psd	Risky first	0	ips	0.5577023346499685	0.5172767199383741	0.5931149611359695	0.5701588578014938	0.037434839565611305	2.069581280788177	12.647988505747126
log-spl3-n1n2psd	Risky first	0	vertex	0.5661954374572795	0.5281498632946001	0.6018294735757143	0.5583628985884624	0.03999694366946201	2.081868927020881	12.670043415340087
log-spl3-n1n2psd	Risky first	1	ips	0.531293040772928	0.49887868751966497	0.5664353307511202	0.5165086959823803	0.03184365989712946	2.2930928468948553	23.08393113342898
log-spl3-n1n2psd	Risky first	1	vertex	0.5202687122536416	0.48324082583591654	0.5561375125807898	0.5254879878586203	0.04008110266870922	2.2756768013327777	22.99198250728863
log-spl3-n1n2psd	Risky first	2	ips	0.5206929539758487	0.48198162071846284	0.5612513480671375	0.5142750816435027	0.043505527983834044	2.469874433923425	42.27161383285303
log-spl3-n1n2psd	Risky first	2	vertex	0.49925390034801803	0.4627091804824003	0.5375753532673038	0.4978310750137376	0.04487004462729665	2.468583797155226	42.116883116883116
log-spl3-n1n2psd	Risky second	0	ips	0.5456431433019779	0.5105242652084758	0.5798526104221593	0.5539721598368215	0.03971352066548918	2.070795918367347	12.667142857142856
log-spl3-n1n2psd	Risky second	0	vertex	0.5154340960626675	0.481905138929575	0.5498381207347373	0.4940239125953411	0.03709325563501315	2.0838979591836737	12.688571428571429
log-spl3-n1n2psd	Risky second	1	ips	0.6231606180111597	0.5918383862316857	0.6591249989629024	0.6600632980464913	0.03391213943664826	2.300787891353929	23.160377358490567
log-spl3-n1n2psd	Risky second	1	vertex	0.5905182786511733	0.5569665451507556	0.6263596870965291	0.5987324371534898	0.027772313209004338	2.2769373072970196	23.09928057553957
log-spl3-n1n2psd	Risky second	2	ips	0.6369314902516031	0.6020807104340938	0.6754495600473044	0.6336926732415454	0.03830221367395639	2.4712236113957777	42.263988522238165
log-spl3-n1n2psd	Risky second	2	vertex	0.6070750626566416	0.5702194311536417	0.6426676919571656	0.5966871724766462	0.04575468210792034	2.4746669399467103	42.24390243902439
