label	statistic	observed	model_median	lo	hi	ppp	covered
log-spl3-psd	dp_second_high	0.03700550076489928	0.030729258210461186	-0.01877248315594185	0.08022440571124774	0.4075	True
log-spl3-psd	dp_second_mean	0.05276153629979372	0.026593047639044964	0.0020437048822719316	0.05324126790535459	0.0275	True
log-spl3-psd	order_contrast	0.04634131164427492	0.011077832515249592	-0.02060535644348122	0.052693973442646584	0.03	True
log-spl3-psd	stake_slope_second	-0.022942746476581066	0.014294339745467649	-0.053822280267769	0.08057773492171987	0.87	True
log-spl3-psd	three_way	-0.027590793893314813	0.004077781032668315	-0.07795233914937601	0.09438188353491339	0.7725	True
log-spl3-psd	slope_second_ctbs	-0.10307985756335969	-0.01518413272043495	-0.11799025441900406	0.08377324300115749	0.9575	True
log-spl3-psd	slope_contrast	-0.09379377187391535	-0.02474107431471606	-0.1454642797801481	0.11554023076329552	0.8775	True
