label	space	form	placement	memory_model	n_par	elpd_loo	se	p_loo	frac_k_gt_07	max_k
log-spl3-n1n2x.pathfinder.klw	log	spl3	n1n2x	shared_perceptual_noise	10	-4144.699615508921	47.09640693559192	262.776606288955	0.0001199760047990402	0.8343537979002106
