label	space	form	placement	memory_model	n_par	elpd_loo	se	p_loo	frac_k_gt_07	max_k
log-genweber-perc	log	genweber	perc	shared_perceptual_noise	8	-4170.8433570641755	46.618764942323395	186.7539022466758	0.0	0.5986667242629813
