label	space	form	placement	memory_model	n_par	elpd_loo	se	p_loo	frac_k_gt_07	max_k
log-power-psd	log	power	psd	shared_perceptual_noise	8	-4132.07662974342	46.84725302393428	198.08073850686924	0.0	0.6031965209662736
