label	space	form	placement	memory_model	n_par	elpd_loo	se	p_loo	frac_k_gt_07	max_k
log-weber-n1n2.mapjitter.klw	log	weber	n1n2	independent	6	-4184.42509757887	47.08396056106604	178.91118083409265	0.0001199760047990402	0.7576562556048115
