label	space	form	placement	memory_model	n_par	elpd_loo	se	p_loo	frac_k_gt_07	max_k
log-power-percpsd.pathfinder.klw	log	power	percpsd	shared_perceptual_noise	8	-4139.898769032535	46.784552963546	190.49811069822908	0.0	0.6355892819227043
