label	space	form	placement	memory_model	n_par	elpd_loo	se	p_loo	frac_k_gt_07	max_k
log-power-n1.mapjitter.klw.sps0.15	log	power	n1	independent	8	-4173.128459332427	47.119722104100084	203.7591467122984	0.0014397120575884823	1.3879714184536003
