label	space	form	placement	memory_model	n_par	elpd_loo	se	p_loo	frac_k_gt_07	max_k
log-spl3-percmem.klw	log	spl3	percmem	shared_perceptual_noise	10	-4151.395364548967	46.7735756195323	211.59219622456112	0.0004799040191961608	1.0145334645282742
