label	space	form	placement	memory_model	n_par	elpd_loo	se	p_loo	frac_k_gt_07	max_k
log-spl3-percmempsd.pathfinder.klw	log	spl3	percmempsd	shared_perceptual_noise	10	-4141.062706587227	46.772996752278814	222.52507964856795	0.0001199760047990402	0.8062567295245252
