label	space	form	placement	memory_model	n_par	elpd_loo	se	p_loo	frac_k_gt_07	max_k
log-power-nullind.mapjitter.klw.sps0.15	log	power	nullind	independent	8	-4250.473160494635	46.50242714265328	154.2478546824068	0.0	0.6323602621646147
