label	space	form	placement	memory_model	n_par	elpd_loo	se	p_loo	frac_k_gt_07	max_k
log-affine-nullind	log	affine	nullind	independent	8	-4248.620435114895	46.31738219093738	154.17755059411138	0.0	0.5034804432776809
