label	space	form	placement	memory_model	n_par	elpd_loo	se	p_loo	frac_k_gt_07	max_k
log-affine-n1	log	affine	n1	independent	8	-4183.984668852903	46.790918481831994	217.86380002832811	0.0	0.661730489581242
