label	subject	order	stake2	stimulation_condition	parameter	median	lo	hi
log-power-percmem	4	Risky first	0	ips	logfrac_star	0.8221066690144874	0.6833012921569522	0.9965059208440848
log-power-percmem	5	Risky first	0	ips	logfrac_star	0.3223127207356843	-0.1379808863149444	0.5384485904798643
log-power-percmem	6	Risky first	0	ips	logfrac_star	0.8626616338074897	0.7413351331282574	1.0363757887632425
log-power-percmem	7	Risky first	0	ips	logfrac_star	0.29432658921757404	-0.06366551287931499	0.4834549218303969
log-power-percmem	9	Risky first	0	ips	logfrac_star	1.020981219253435	0.9126201226229117	1.18088830444924
log-power-percmem	10	Risky first	0	ips	logfrac_star	0.1741413417094425	-0.2812661735400719	0.3866346699572674
log-power-percmem	11	Risky first	0	ips	logfrac_star	0.372777906959183	0.25356587979861844	0.4692989483634324
log-power-percmem	18	Risky first	0	ips	logfrac_star	0.3620967700467564	0.2522819013633613	0.45870833505546094
log-power-percmem	19	Risky first	0	ips	logfrac_star	0.9093713811191675	0.5247888114872241	1.085587660054702
log-power-percmem	21	Risky first	0	ips	logfrac_star	0.5953230824821534	0.3827253246970798	0.815655289587706
log-power-percmem	25	Risky first	0	ips	logfrac_star	0.4496071030089881	0.3602897354407181	0.528101774855856
log-power-percmem	26	Risky first	0	ips	logfrac_star	0.41399289008014417	0.2968726695955515	0.5192292399205503
log-power-percmem	29	Risky first	0	ips	logfrac_star	0.8266335824394325	0.6933225791669744	1.0248902167964358
log-power-percmem	30	Risky first	0	ips	logfrac_star	0.49706667656825987	0.17558288211566747	0.6330768130362798
log-power-percmem	31	Risky first	0	ips	logfrac_star	0.5553177021969185	0.41605499356223585	0.6440702069761827
log-power-percmem	34	Risky first	0	ips	logfrac_star	0.7651569701310277	0.6037275423507596	0.9026245770989293
log-power-percmem	35	Risky first	0	ips	logfrac_star	1.6202733531536087	1.3877293915138231	1.9959975844108349
log-power-percmem	36	Risky first	0	ips	logfrac_star	0.6232470109241044	0.5207931481878578	0.7207709248198242
log-power-percmem	37	Risky first	0	ips	logfrac_star	0.543582425610502	0.42922254174875213	0.6568709684297382
log-power-percmem	45	Risky first	0	ips	logfrac_star	1.0932594948699625	0.8742846059902586	1.2506376234017416
log-power-percmem	46	Risky first	0	ips	logfrac_star	0.7418874423210504	0.6171464685400254	0.8705184916001841
log-power-percmem	47	Risky first	0	ips	logfrac_star	0.4255180675033321	0.294292332466974	0.5243893283889812
log-power-percmem	50	Risky first	0	ips	logfrac_star	0.9580833716738294	0.5227209072196489	1.121713670067493
log-power-percmem	53	Risky first	0	ips	logfrac_star	0.717869691084777	0.5579346163286523	0.8521205108779702
log-power-percmem	56	Risky first	0	ips	logfrac_star	0.5696604172751263	0.3888294682560072	0.6826944858207167
log-power-percmem	59	Risky first	0	ips	logfrac_star	1.177543421196055	1.0114371784222063	1.4391822647808932
log-power-percmem	62	Risky first	0	ips	logfrac_star	0.09818122792250931	-0.3524604612140291	0.3359431838535411
log-power-percmem	63	Risky first	0	ips	logfrac_star	0.5618424807587826	0.41709514839016537	0.6721421219536725
log-power-percmem	67	Risky first	0	ips	logfrac_star	0.7027475978417438	0.5748510607665127	0.7966586480344982
log-power-percmem	69	Risky first	0	ips	logfrac_star	0.1991226370867516	-0.1762904470776832	0.3825932660884904
log-power-percmem	72	Risky first	0	ips	logfrac_star	0.595397677708702	0.5055716605070185	0.691408685962146
log-power-percmem	74	Risky first	0	ips	logfrac_star	0.9308408522829026	0.7419201024980489	1.1826110971957775
log-power-percmem	1	Risky first	0	vertex	slope	2.721946280949174	1.6717752271377053	3.888852474906713
log-power-percmem	2	Risky first	0	vertex	slope	1.598634371726503	0.8386244554907285	2.491309976445602
log-power-percmem	3	Risky first	0	vertex	slope	5.0191331499587015	3.4180573478725824	6.983546789857608
log-power-percmem	4	Risky first	0	vertex	slope	2.233138727167696	1.2169516855746803	3.3920152962558348
log-power-percmem	5	Risky first	0	vertex	slope	2.3977136823287277	1.2988315930677263	3.8576485040790938
log-power-percmem	6	Risky first	0	vertex	slope	2.437490543496817	1.5223073332858768	3.516147951611168
log-power-percmem	7	Risky first	0	vertex	slope	1.9914943199005983	0.9222124726857124	3.11266069748524
log-power-percmem	9	Risky first	0	vertex	slope	2.5982715786957424	1.3384133435236907	4.025650429989483
log-power-percmem	10	Risky first	0	vertex	slope	2.1484001982653567	0.7651678988832896	3.5640759557815658
log-power-percmem	11	Risky first	0	vertex	slope	3.4019975724522475	2.448275723089362	4.447743103333876
log-power-percmem	18	Risky first	0	vertex	slope	3.871146776405169	2.336270175900247	5.455964036689905
log-power-percmem	19	Risky first	0	vertex	slope	1.9526343427790889	0.7491012827578992	3.339348399853718
log-power-percmem	21	Risky first	0	vertex	slope	2.052693749118372	1.2759081022532608	2.9565600567667913
log-power-percmem	25	Risky first	0	vertex	slope	4.884138764285938	3.38895395081003	6.448305221526453
log-power-percmem	26	Risky first	0	vertex	slope	3.735321488367531	2.744241717885276	4.810206056547082
log-power-percmem	29	Risky first	0	vertex	slope	1.8664998323956636	1.061893564821536	2.904414231302384
log-power-percmem	30	Risky first	0	vertex	slope	2.460281708537482	1.291097379989852	3.777605298177845
log-power-percmem	31	Risky first	0	vertex	slope	2.341756217076136	1.1376843610153113	3.710244607445815
log-power-percmem	34	Risky first	0	vertex	slope	2.7046847404900767	1.5555586538992132	4.007930194284379
log-power-percmem	35	Risky first	0	vertex	slope	4.140796903635222	2.599080519570922	5.9172851722761095
log-power-percmem	36	Risky first	0	vertex	slope	2.8067728302380894	1.7433384204366142	4.0134494446425055
log-power-percmem	37	Risky first	0	vertex	slope	2.8395489643114233	1.7573463593826726	4.023581115149326
log-power-percmem	45	Risky first	0	vertex	slope	3.364841784266579	2.2209892960354547	4.637016779745922
log-power-percmem	46	Risky first	0	vertex	slope	2.3129568325866723	1.492231908545499	3.212498084145242
log-power-percmem	47	Risky first	0	vertex	slope	2.093548433291386	1.3999140127082759	2.8772454526733857
log-power-percmem	50	Risky first	0	vertex	slope	4.268238719518147	2.5041868891337966	6.038004906842119
log-power-percmem	53	Risky first	0	vertex	slope	2.4555608175771715	1.3944247092726445	3.7123061623575944
log-power-percmem	56	Risky first	0	vertex	slope	3.137679873506459	1.7333931900229482	4.943822742307877
log-power-percmem	59	Risky first	0	vertex	slope	3.327623067018645	2.153898385776795	4.713162189511498
log-power-percmem	62	Risky first	0	vertex	slope	4.5287911474375155	2.665151759548692	6.828312483105009
log-power-percmem	63	Risky first	0	vertex	slope	3.627351065386942	2.2902263179312072	5.302320470738713
log-power-percmem	67	Risky first	0	vertex	slope	2.2962582465567807	1.2727587369492586	3.556558212804593
log-power-percmem	69	Risky first	0	vertex	slope	2.2141299390529925	1.1154012192133531	3.458167548180497
log-power-percmem	72	Risky first	0	vertex	slope	5.673013871517095	3.7323429243435706	8.125870824263037
log-power-percmem	74	Risky first	0	vertex	slope	1.4449563467456574	0.802309903286746	2.136188996564218
log-power-percmem	1	Risky first	0	vertex	rnp	1.1697528809859854	1.0572121875676108	1.3223256985639427
log-power-percmem	2	Risky first	0	vertex	rnp	1.001284649235791	0.8045052933791471	1.1907795188696935
log-power-percmem	3	Risky first	0	vertex	rnp	0.9482231508168107	0.8721347987822233	1.005235985890173
log-power-percmem	4	Risky first	0	vertex	rnp	1.2248127643066695	1.0748502692837814	1.4607786171498398
log-power-percmem	5	Risky first	0	vertex	rnp	0.7339651931387541	0.42458711898371504	0.9365907713414822
log-power-percmem	6	Risky first	0	vertex	rnp	1.356734502840157	1.1755782517207265	1.7105235270769779
log-power-percmem	7	Risky first	0	vertex	rnp	0.7959719581736519	0.5763164116049696	0.9228806717031283
log-power-percmem	9	Risky first	0	vertex	rnp	1.7793820721107132	1.5321456722726983	2.314185756271576
log-power-percmem	10	Risky first	0	vertex	rnp	0.6396053524060112	0.21980758025914862	0.8152621336821961
log-power-percmem	11	Risky first	0	vertex	rnp	0.7750393832922312	0.6720370113905263	0.8610744254316444
log-power-percmem	18	Risky first	0	vertex	rnp	0.8183749227665262	0.7518410916626104	0.8836955379513031
log-power-percmem	19	Risky first	0	vertex	rnp	1.327662218132108	0.9377780625937978	1.568838968056908
log-power-percmem	21	Risky first	0	vertex	rnp	1.0201771164209905	0.8761168126428017	1.2121327036139482
log-power-percmem	25	Risky first	0	vertex	rnp	0.857476694140177	0.7960328181424786	0.9136370460060668
log-power-percmem	26	Risky first	0	vertex	rnp	0.8703140733921984	0.7892268135300988	0.9503371675649342
log-power-percmem	29	Risky first	0	vertex	rnp	1.3491303982056317	1.152571645634202	1.7203310147042643
log-power-percmem	30	Risky first	0	vertex	rnp	1.0471973415622724	0.865774623397999	1.2013592750211748
log-power-percmem	31	Risky first	0	vertex	rnp	0.9499347884982434	0.775539745694888	1.0681542119150098
log-power-percmem	34	Risky first	0	vertex	rnp	1.1622382953427142	1.0041148651107423	1.319015177049567
log-power-percmem	35	Risky first	0	vertex	rnp	2.114144705835232	1.7936351115001956	2.675368885063367
log-power-percmem	36	Risky first	0	vertex	rnp	1.0224694007600328	0.9033314022449339	1.1393509725661
log-power-percmem	37	Risky first	0	vertex	rnp	0.9533600196922514	0.8522409604486727	1.0722553182653192
log-power-percmem	45	Risky first	0	vertex	rnp	1.2809477186390592	1.1135657238544798	1.4330730827930427
log-power-percmem	46	Risky first	0	vertex	rnp	1.1469520574759096	1.0097794942086145	1.3100530326512045
log-power-percmem	47	Risky first	0	vertex	rnp	0.7601185225373344	0.619789312215532	0.8905733928609347
log-power-percmem	50	Risky first	0	vertex	rnp	1.1666835490664158	0.870467928595903	1.324796704598027
log-power-percmem	53	Risky first	0	vertex	rnp	1.1207043795408191	0.9580396555369303	1.2843531604884604
log-power-percmem	56	Risky first	0	vertex	rnp	0.9840132328393025	0.8425141812579781	1.0718889776167502
log-power-percmem	59	Risky first	0	vertex	rnp	1.4095173803720251	1.2581790677183704	1.6626181288527702
log-power-percmem	62	Risky first	0	vertex	rnp	0.7915018745838622	0.6244605776908522	0.8905201218810662
log-power-percmem	63	Risky first	0	vertex	rnp	0.9766227983771636	0.8741861335795491	1.0580187747659249
log-power-percmem	67	Risky first	0	vertex	rnp	1.1645750926734564	0.9276158377545997	1.3668446580020002
log-power-percmem	69	Risky first	0	vertex	rnp	0.6671130793975396	0.4189800491422819	0.8053588035465781
log-power-percmem	72	Risky first	0	vertex	rnp	1.0102691380185473	0.9600306949034896	1.076894257560373
log-power-percmem	74	Risky first	0	vertex	rnp	1.8130041433840876	1.3713957319192314	3.149440232304956
log-power-percmem	1	Risky first	0	vertex	logfrac_star	0.7546295143494689	0.6534724325463928	0.8772290794469397
log-power-percmem	2	Risky first	0	vertex	logfrac_star	0.5991208255352675	0.38030926789507996	0.7724451507938452
log-power-percmem	3	Risky first	0	vertex	logfrac_star	0.544671587485298	0.4610257194875034	0.6030593265169285
log-power-percmem	4	Risky first	0	vertex	logfrac_star	0.8006249875590699	0.670018368204096	0.9768065937319952
log-power-percmem	5	Risky first	0	vertex	logfrac_star	0.2885433283889829	-0.25880106624346877	0.5323281651097871
log-power-percmem	6	Risky first	0	vertex	logfrac_star	0.9029177123668317	0.759597156379163	1.13463648045175
log-power-percmem	7	Risky first	0	vertex	logfrac_star	0.3696456785494391	0.04673855679136215	0.5175816644989824
log-power-percmem	9	Risky first	0	vertex	logfrac_star	1.1741031542506106	1.0245061538929983	1.4368949006036686
log-power-percmem	10	Risky first	0	vertex	logfrac_star	0.1509330699590814	-0.9171657999986265	0.393591419535589
log-power-percmem	11	Risky first	0	vertex	logfrac_star	0.3429955669822039	0.20039513711293894	0.4482626631519578
log-power-percmem	18	Risky first	0	vertex	logfrac_star	0.3974022941601585	0.3126067090966082	0.47419431099976345
log-power-percmem	19	Risky first	0	vertex	logfrac_star	0.8812566656400729	0.5335950267165332	1.0481728355246278
log-power-percmem	21	Risky first	0	vertex	logfrac_star	0.6178132565274893	0.4655811515850136	0.7902183731216862
log-power-percmem	25	Risky first	0	vertex	logfrac_star	0.4440757215983369	0.369722135589377	0.5075151093339536
log-power-percmem	26	Risky first	0	vertex	logfrac_star	0.45893587213310283	0.3611354709198868	0.5468985555322712
log-power-percmem	29	Risky first	0	vertex	logfrac_star	0.8972972361464326	0.7398326599043336	1.1403537185354986
log-power-percmem	30	Risky first	0	vertex	logfrac_star	0.643954397688137	0.45370634613786026	0.7812906456772106
log-power-percmem	31	Risky first	0	vertex	logfrac_star	0.5464750602897036	0.34364095374351095	0.6637691240487025
log-power-percmem	34	Risky first	0	vertex	logfrac_star	0.74818471160279	0.6019434215957077	0.8747223796633513
log-power-percmem	35	Risky first	0	vertex	logfrac_star	1.3464873370109613	1.1820813490880016	1.5819242701368024
log-power-percmem	36	Risky first	0	vertex	logfrac_star	0.620057683333244	0.49617120921064695	0.7282957776733231
log-power-percmem	37	Risky first	0	vertex	logfrac_star	0.5500743292108529	0.4379510260351438	0.6676012050513843
log-power-percmem	45	Risky first	0	vertex	logfrac_star	0.8454372099030066	0.7054042312943019	0.9576581476505257
log-power-percmem	46	Risky first	0	vertex	logfrac_star	0.7349450397909492	0.6075689851813848	0.8679046198728381
log-power-percmem	47	Risky first	0	vertex	logfrac_star	0.3235560935987643	0.11946132262924718	0.4819472385739413
log-power-percmem	50	Risky first	0	vertex	logfrac_star	0.7520021510794295	0.45911262954131604	0.8790960179028068
log-power-percmem	53	Risky first	0	vertex	logfrac_star	0.7117943986838842	0.5549708928083746	0.8480922151657196
log-power-percmem	56	Risky first	0	vertex	logfrac_star	0.5817210667300734	0.4264722155014764	0.6672594923446235
log-power-percmem	59	Risky first	0	vertex	logfrac_star	0.9410843631069785	0.8275024920787032	1.1062305450346073
log-power-percmem	62	Risky first	0	vertex	logfrac_star	0.3640139694786343	0.12696992314971062	0.4818874204085154
log-power-percmem	63	Risky first	0	vertex	logfrac_star	0.5741822177693685	0.4633750422011811	0.6542350794706273
log-power-percmem	67	Risky first	0	vertex	logfrac_star	0.7501932939079181	0.5226993995566799	0.9103419148791869
log-power-percmem	69	Risky first	0	vertex	logfrac_star	0.19304128758806757	-0.27209497767245006	0.3813696180569529
log-power-percmem	72	Risky first	0	vertex	logfrac_star	0.6080537693961556	0.5570469795779042	0.6719182114616038
log-power-percmem	74	Risky first	0	vertex	logfrac_star	1.1928222178924384	0.9136659986413073	1.745061725127794
log-power-percmem	1	Risky first	1	ips	slope	3.348031598516432	2.41885125911828	4.45349007117428
log-power-percmem	2	Risky first	1	ips	slope	1.8769260831714663	1.2642914627841353	2.5599510707444812
log-power-percmem	3	Risky first	1	ips	slope	3.808845077328294	2.6419802284699427	5.204564157602711
log-power-percmem	4	Risky first	1	ips	slope	1.539071077785342	0.7637124907342344	2.319049447756556
log-power-percmem	5	Risky first	1	ips	slope	2.6247357117740053	1.5338839958476767	3.908357073383583
log-power-percmem	6	Risky first	1	ips	slope	2.0801208019717436	1.3401204557197692	2.8435692379356627
log-power-percmem	7	Risky first	1	ips	slope	1.5919892063017533	0.8354020049845138	2.397568718309691
log-power-percmem	9	Risky first	1	ips	slope	2.4375173569641873	1.506064213140724	3.4061178457149706
log-power-percmem	10	Risky first	1	ips	slope	1.9816930189256774	1.0861114302488815	3.015538684186985
log-power-percmem	11	Risky first	1	ips	slope	3.1170003671764874	2.175066745643071	4.191001382774392
log-power-percmem	18	Risky first	1	ips	slope	3.077005661293509	1.7155411161113792	4.434083525648065
log-power-percmem	19	Risky first	1	ips	slope	1.2522841617478409	0.5635770613415625	2.106420354641072
log-power-percmem	21	Risky first	1	ips	slope	1.430022774658779	0.9313838998684788	1.9751407551783349
log-power-percmem	25	Risky first	1	ips	slope	3.942175146270195	2.786108028775257	5.304841816074183
log-power-percmem	26	Risky first	1	ips	slope	3.2209404728329556	2.329805559659105	4.324485767394561
log-power-percmem	29	Risky first	1	ips	slope	1.9261716280212888	1.2487948243782303	2.6009562935530446
log-power-percmem	30	Risky first	1	ips	slope	2.316556992891493	1.4590482776853577	3.3030840020837933
log-power-percmem	31	Risky first	1	ips	slope	3.0607832163540882	1.9124495383302884	4.530009602959815
log-power-percmem	34	Risky first	1	ips	slope	1.9353381141569752	1.1940355929416733	2.734695482408385
log-power-percmem	35	Risky first	1	ips	slope	3.1253829497776113	2.309228998688332	4.206480771765907
log-power-percmem	36	Risky first	1	ips	slope	2.922837097591665	2.038700746894937	3.9504644396064936
log-power-percmem	37	Risky first	1	ips	slope	2.5763082237322483	1.672916858532074	3.591693092444991
log-power-percmem	45	Risky first	1	ips	slope	2.0004538029717374	1.088661434924746	2.9995837783744204
log-power-percmem	46	Risky first	1	ips	slope	2.425679676710503	1.7060705564077516	3.21418388736796
log-power-percmem	47	Risky first	1	ips	slope	2.97270398187836	2.141845276292998	4.022896072713537
log-power-percmem	50	Risky first	1	ips	slope	1.757632856472142	0.7328955516152159	2.9104538760226597
log-power-percmem	53	Risky first	1	ips	slope	1.7325575588442343	1.0271000207080072	2.4251217172904913
log-power-percmem	56	Risky first	1	ips	slope	2.610803028863023	1.6213602541320147	3.72761046414119
log-power-percmem	59	Risky first	1	ips	slope	1.916315520208013	1.2200893333796785	2.635002505308214
log-power-percmem	62	Risky first	1	ips	slope	2.4573570440203705	1.459506078521439	3.6757430554096477
log-power-percmem	63	Risky first	1	ips	slope	2.330299393895419	1.4729689672961466	3.272076004860168
log-power-percmem	67	Risky first	1	ips	slope	2.9369440175419026	2.1515044889538464	3.762141230442714
log-power-percmem	69	Risky first	1	ips	slope	1.6850779924090786	0.7701086718401728	2.7171395751633796
log-power-percmem	72	Risky first	1	ips	slope	3.103638465123133	2.1168331520983164	4.287612225203015
log-power-percmem	74	Risky first	1	ips	slope	1.8957608868672433	1.2714714641231404	2.5445137298392373
log-power-percmem	1	Risky first	1	ips	rnp	1.2640294816879267	1.1459892207811886	1.4220288128442644
log-power-percmem	2	Risky first	1	ips	rnp	1.2135944900853466	1.0349926886185523	1.4793719721938654
log-power-percmem	3	Risky first	1	ips	rnp	1.0110348376071112	0.9336330696994506	1.0904957115837266
log-power-percmem	4	Risky first	1	ips	rnp	2.259641990364984	1.6531972493380005	4.9800296533181125
log-power-percmem	5	Risky first	1	ips	rnp	1.0167049401652661	0.8420851087958693	1.1459662504886052
log-power-percmem	6	Risky first	1	ips	rnp	2.176169002614455	1.7237166978071206	3.353055673022367
log-power-percmem	7	Risky first	1	ips	rnp	0.8083801182054171	0.5902395683587128	0.9655635150137661
log-power-percmem	9	Risky first	1	ips	rnp	3.147657909840423	2.3120676795507755	6.160397183742007
log-power-percmem	10	Risky first	1	ips	rnp	0.8914341394587534	0.7093979637080133	1.0356312778059784
log-power-percmem	11	Risky first	1	ips	rnp	0.8850515418181608	0.7945023589216746	0.963030022459059
log-power-percmem	18	Risky first	1	ips	rnp	0.6753711680038819	0.543126923305747	0.7585313194443947
log-power-percmem	19	Risky first	1	ips	rnp	4.293653349755365	2.7414984332841157	13.343494951770925
log-power-percmem	21	Risky first	1	ips	rnp	1.5938186303763755	1.2933944394786088	2.189982968207309
log-power-percmem	25	Risky first	1	ips	rnp	0.7603929121054825	0.6776305129251331	0.8353561602925188
log-power-percmem	26	Risky first	1	ips	rnp	0.778160265399473	0.6850077126656838	0.8772961157945326
log-power-percmem	29	Risky first	1	ips	rnp	1.8147886855292987	1.5061255000308154	2.4634959714132005
log-power-percmem	30	Risky first	1	ips	rnp	0.8875553965574421	0.6767128326743906	1.063360843560612
log-power-percmem	31	Risky first	1	ips	rnp	0.9849866987024702	0.8632456404871436	1.1006747828502776
log-power-percmem	34	Risky first	1	ips	rnp	2.093690413983489	1.6913752242672127	3.0815525319185637
log-power-percmem	35	Risky first	1	ips	rnp	1.3065387404992452	1.161791222176182	1.4970737874127038
log-power-percmem	36	Risky first	1	ips	rnp	1.0790371789444764	0.9742206953099435	1.220410386293762
log-power-percmem	37	Risky first	1	ips	rnp	1.1432869905788539	1.006021878996224	1.4024250308494886
log-power-percmem	45	Risky first	1	ips	rnp	2.137074503686935	1.8065126880900075	2.6943796072884867
log-power-percmem	46	Risky first	1	ips	rnp	1.1663731161824678	1.0371909942348136	1.3283761196454968
log-power-percmem	47	Risky first	1	ips	rnp	0.8888361200402177	0.7890412080815185	0.9789496795307713
log-power-percmem	50	Risky first	1	ips	rnp	2.899299942278108	2.2976329526057553	5.223025761529056
log-power-percmem	53	Risky first	1	ips	rnp	1.4626787130791703	1.197544598782202	1.9579678557392444
log-power-percmem	56	Risky first	1	ips	rnp	1.1041587862548683	0.9746180094657423	1.2690945494617545
