label	subject	order	stake2	stimulation_condition	parameter	median	lo	hi
log-power-n1n2.pathfinder.ss1-ts1	31	Risky first	0	ips	slope	2.9329098812567804	1.841847575330943	4.084644286739785
log-power-n1n2.pathfinder.ss1-ts1	34	Risky first	0	ips	slope	2.20324437166442	1.2604545721155336	3.3467988984501753
log-power-n1n2.pathfinder.ss1-ts1	35	Risky first	0	ips	slope	2.835360535162316	1.923790882047671	4.05546266390231
log-power-n1n2.pathfinder.ss1-ts1	36	Risky first	0	ips	slope	2.9362504044552504	2.0801353477962907	3.830929982012972
log-power-n1n2.pathfinder.ss1-ts1	37	Risky first	0	ips	slope	2.7084937105301155	1.819069045117872	3.644653569117644
log-power-n1n2.pathfinder.ss1-ts1	45	Risky first	0	ips	slope	2.2868975624539702	1.369061431668334	3.319922881075081
log-power-n1n2.pathfinder.ss1-ts1	46	Risky first	0	ips	slope	2.43331233036334	1.6365377870069762	3.235932379654639
log-power-n1n2.pathfinder.ss1-ts1	47	Risky first	0	ips	slope	2.9442418278777156	2.2272102042908317	3.7450448880891334
log-power-n1n2.pathfinder.ss1-ts1	50	Risky first	0	ips	slope	2.0291611838644235	0.849314720076348	3.6848307931965465
log-power-n1n2.pathfinder.ss1-ts1	53	Risky first	0	ips	slope	2.177310857629995	1.4078659296594032	2.9790587130092057
log-power-n1n2.pathfinder.ss1-ts1	56	Risky first	0	ips	slope	2.2931545712178436	1.4174907259322886	3.3216190164136754
log-power-n1n2.pathfinder.ss1-ts1	59	Risky first	0	ips	slope	2.194511245319612	1.386747107476739	3.1155614001883705
log-power-n1n2.pathfinder.ss1-ts1	62	Risky first	0	ips	slope	2.7565326128858025	1.7397235580455401	4.088479228091114
log-power-n1n2.pathfinder.ss1-ts1	63	Risky first	0	ips	slope	2.5001780437922765	1.5415935961423295	3.5499988147984207
log-power-n1n2.pathfinder.ss1-ts1	67	Risky first	0	ips	slope	3.179816471742656	2.2108362023927164	4.303323211357596
log-power-n1n2.pathfinder.ss1-ts1	69	Risky first	0	ips	slope	2.212814947854661	1.224773871923322	3.1960635412645466
log-power-n1n2.pathfinder.ss1-ts1	72	Risky first	0	ips	slope	3.314824135865903	2.319099761212215	4.459562206401486
log-power-n1n2.pathfinder.ss1-ts1	74	Risky first	0	ips	slope	2.044981716516597	1.331498095062055	2.857449445449796
log-power-n1n2.pathfinder.ss1-ts1	1	Risky first	0	ips	rnp	1.1149079439118046	1.032411042061761	1.216875279170167
log-power-n1n2.pathfinder.ss1-ts1	2	Risky first	0	ips	rnp	1.1539951563892958	0.9194098770737179	1.4810008923094369
log-power-n1n2.pathfinder.ss1-ts1	3	Risky first	0	ips	rnp	0.938636983635805	0.839392942200797	1.011052769042657
log-power-n1n2.pathfinder.ss1-ts1	4	Risky first	0	ips	rnp	1.2236661507901956	1.0631371050988436	1.4574461064772222
log-power-n1n2.pathfinder.ss1-ts1	5	Risky first	0	ips	rnp	0.6998199310989743	0.3830292447681364	0.9042806450981014
log-power-n1n2.pathfinder.ss1-ts1	6	Risky first	0	ips	rnp	1.2982327716055915	1.1383511562606032	1.5589746732124152
log-power-n1n2.pathfinder.ss1-ts1	7	Risky first	0	ips	rnp	0.7690464615518426	0.5896015019797454	0.9099552361910499
log-power-n1n2.pathfinder.ss1-ts1	9	Risky first	0	ips	rnp	1.5246924034534486	1.3359444995330538	1.928890195750997
log-power-n1n2.pathfinder.ss1-ts1	10	Risky first	0	ips	rnp	0.6343442573145945	0.34182078372359553	0.8069099478749783
log-power-n1n2.pathfinder.ss1-ts1	11	Risky first	0	ips	rnp	0.8103397495386242	0.7135283788315951	0.888879381800245
log-power-n1n2.pathfinder.ss1-ts1	18	Risky first	0	ips	rnp	0.7869906169484246	0.7075616849040752	0.8757268111057904
log-power-n1n2.pathfinder.ss1-ts1	19	Risky first	0	ips	rnp	1.2556109877854833	0.7450241588843302	1.5558167378155696
log-power-n1n2.pathfinder.ss1-ts1	21	Risky first	0	ips	rnp	0.9954273623086363	0.8055664068678343	1.2978465644145045
log-power-n1n2.pathfinder.ss1-ts1	25	Risky first	0	ips	rnp	0.8823090650088627	0.8007019753695205	0.9763159355715265
log-power-n1n2.pathfinder.ss1-ts1	26	Risky first	0	ips	rnp	0.8323441171945296	0.7353009317071793	0.9283380295900684
log-power-n1n2.pathfinder.ss1-ts1	29	Risky first	0	ips	rnp	1.330799508679576	1.1141821329757127	1.745074561805235
log-power-n1n2.pathfinder.ss1-ts1	30	Risky first	0	ips	rnp	0.9119831570783858	0.6941642362667237	1.047850101544316
log-power-n1n2.pathfinder.ss1-ts1	31	Risky first	0	ips	rnp	0.9486137266931676	0.8266896637282304	1.0295726341422753
log-power-n1n2.pathfinder.ss1-ts1	34	Risky first	0	ips	rnp	1.179721623770135	0.9749327223918978	1.394178163959796
log-power-n1n2.pathfinder.ss1-ts1	35	Risky first	0	ips	rnp	2.497594406927668	2.157042823569123	3.2375548526656526
log-power-n1n2.pathfinder.ss1-ts1	36	Risky first	0	ips	rnp	1.0085326860217183	0.9047888499637593	1.1094570107238808
log-power-n1n2.pathfinder.ss1-ts1	37	Risky first	0	ips	rnp	0.9448686098612686	0.8410568020621763	1.0521696363543394
log-power-n1n2.pathfinder.ss1-ts1	45	Risky first	0	ips	rnp	1.6661348359268127	1.37562682694179	1.9605000632933172
log-power-n1n2.pathfinder.ss1-ts1	46	Risky first	0	ips	rnp	1.162904862602879	1.030076848082024	1.3319120927492236
log-power-n1n2.pathfinder.ss1-ts1	47	Risky first	0	ips	rnp	0.8431158022179683	0.7366041768700158	0.9261130346373053
log-power-n1n2.pathfinder.ss1-ts1	50	Risky first	0	ips	rnp	1.4215470437582178	0.765398521045465	1.734170544223728
log-power-n1n2.pathfinder.ss1-ts1	53	Risky first	0	ips	rnp	1.097674382428694	0.9402418428946796	1.252594240165353
log-power-n1n2.pathfinder.ss1-ts1	56	Risky first	0	ips	rnp	0.9925315782464696	0.8442918888633555	1.1774365017077166
log-power-n1n2.pathfinder.ss1-ts1	59	Risky first	0	ips	rnp	1.8666867372818254	1.550608175185757	2.5005355115033243
log-power-n1n2.pathfinder.ss1-ts1	62	Risky first	0	ips	rnp	0.6464394321913682	0.444308529391303	0.7917479277609657
log-power-n1n2.pathfinder.ss1-ts1	63	Risky first	0	ips	rnp	0.9597496715708274	0.8124807477340809	1.0893205859251065
log-power-n1n2.pathfinder.ss1-ts1	67	Risky first	0	ips	rnp	1.0693807757241922	0.9147786705601901	1.1946713702886251
log-power-n1n2.pathfinder.ss1-ts1	69	Risky first	0	ips	rnp	0.6719890252034944	0.453828099901059	0.805411645630956
log-power-n1n2.pathfinder.ss1-ts1	72	Risky first	0	ips	rnp	0.996949868533693	0.8974563898678902	1.1048329955811944
log-power-n1n2.pathfinder.ss1-ts1	74	Risky first	0	ips	rnp	1.4167415225702387	1.1746670190793957	1.7933968843395325
log-power-n1n2.pathfinder.ss1-ts1	1	Risky first	0	ips	logfrac_star	0.7066088407451554	0.6297338850624552	0.7941233273145881
log-power-n1n2.pathfinder.ss1-ts1	2	Risky first	0	ips	logfrac_star	0.7410669715927075	0.5138137478582486	0.9905551382898452
log-power-n1n2.pathfinder.ss1-ts1	3	Risky first	0	ips	logfrac_star	0.5345105273347666	0.4227606644874542	0.6088291343287102
log-power-n1n2.pathfinder.ss1-ts1	4	Risky first	0	ips	logfrac_star	0.7996883950117821	0.6590610711936732	0.9745226625742952
log-power-n1n2.pathfinder.ss1-ts1	5	Risky first	0	ips	logfrac_star	0.240904782430388	-0.3618069349437461	0.49722148209977807
log-power-n1n2.pathfinder.ss1-ts1	6	Risky first	0	ips	logfrac_star	0.8588409339318055	0.7274178620146006	1.0418653451639248
log-power-n1n2.pathfinder.ss1-ts1	7	Risky first	0	ips	logfrac_star	0.3352331075828938	0.06952861009904147	0.5034771290347623
log-power-n1n2.pathfinder.ss1-ts1	9	Risky first	0	ips	logfrac_star	1.019629687806102	0.8874755327362444	1.2547818100952353
log-power-n1n2.pathfinder.ss1-ts1	10	Risky first	0	ips	logfrac_star	0.1426735208732034	-0.47563170378071223	0.38329379504628075
log-power-n1n2.pathfinder.ss1-ts1	11	Risky first	0	ips	logfrac_star	0.3875353253613451	0.2603039320090898	0.4800432695667957
log-power-n1n2.pathfinder.ss1-ts1	18	Risky first	0	ips	logfrac_star	0.35829804756349154	0.2519065345203566	0.4651359046026184
log-power-n1n2.pathfinder.ss1-ts1	19	Risky first	0	ips	logfrac_star	0.8254592977267499	0.30349836735446845	1.0398376418182835
log-power-n1n2.pathfinder.ss1-ts1	21	Risky first	0	ips	logfrac_star	0.5932538765069366	0.3816273627893327	0.8585434024690539
log-power-n1n2.pathfinder.ss1-ts1	25	Risky first	0	ips	logfrac_star	0.4726241302378441	0.3755705339021691	0.5738679602803021
log-power-n1n2.pathfinder.ss1-ts1	26	Risky first	0	ips	logfrac_star	0.4143276794820685	0.2903615680433784	0.5234776442342995
log-power-n1n2.pathfinder.ss1-ts1	29	Risky first	0	ips	logfrac_star	0.8836168967209634	0.7059576231307393	1.1546342843227522
log-power-n1n2.pathfinder.ss1-ts1	30	Risky first	0	ips	logfrac_star	0.5057032435230887	0.23279030555199023	0.6445775435420692
log-power-n1n2.pathfinder.ss1-ts1	31	Risky first	0	ips	logfrac_star	0.5450834055872198	0.4075110909034814	0.6269807985831782
log-power-n1n2.pathfinder.ss1-ts1	34	Risky first	0	ips	logfrac_star	0.7631154993391557	0.5724501877036133	0.9301421126449227
log-power-n1n2.pathfinder.ss1-ts1	35	Risky first	0	ips	logfrac_star	1.513165032142537	1.3665752211903324	1.7726553705459676
log-power-n1n2.pathfinder.ss1-ts1	36	Risky first	0	ips	logfrac_star	0.606333489174727	0.49778332323191016	0.7017077168537245
log-power-n1n2.pathfinder.ss1-ts1	37	Risky first	0	ips	logfrac_star	0.541127602416561	0.4247409205616399	0.6486913532958384
log-power-n1n2.pathfinder.ss1-ts1	45	Risky first	0	ips	logfrac_star	1.108343475141028	0.9167465021296113	1.2710365757900899
log-power-n1n2.pathfinder.ss1-ts1	46	Risky first	0	ips	logfrac_star	0.7487580675041534	0.6274704099822969	0.8844525742378484
log-power-n1n2.pathfinder.ss1-ts1	47	Risky first	0	ips	logfrac_star	0.4271860394860474	0.29213239612697733	0.5210780166124421
log-power-n1n2.pathfinder.ss1-ts1	50	Risky first	0	ips	logfrac_star	0.9495827467647306	0.3304783624481141	1.1483662273333646
log-power-n1n2.pathfinder.ss1-ts1	53	Risky first	0	ips	logfrac_star	0.6910307446966395	0.536218843621978	0.8230537934550713
log-power-n1n2.pathfinder.ss1-ts1	56	Risky first	0	ips	logfrac_star	0.590340550625553	0.42857999646605394	0.761176619847013
log-power-n1n2.pathfinder.ss1-ts1	59	Risky first	0	ips	logfrac_star	1.2220020618659908	1.0364842253598503	1.5143419142851982
log-power-n1n2.pathfinder.ss1-ts1	62	Risky first	0	ips	logfrac_star	0.1615612295746019	-0.2133990713862196	0.36432478989912404
log-power-n1n2.pathfinder.ss1-ts1	63	Risky first	0	ips	logfrac_star	0.556754213214833	0.3901739405951748	0.6833911869817825
log-power-n1n2.pathfinder.ss1-ts1	67	Risky first	0	ips	logfrac_star	0.6649167674309975	0.5087638676735077	0.7757081443738513
log-power-n1n2.pathfinder.ss1-ts1	69	Risky first	0	ips	logfrac_star	0.20032373047963925	-0.19219978646471875	0.3814352294569182
log-power-n1n2.pathfinder.ss1-ts1	72	Risky first	0	ips	logfrac_star	0.5947822081101524	0.4896462502484679	0.6975311890574418
log-power-n1n2.pathfinder.ss1-ts1	74	Risky first	0	ips	logfrac_star	0.9461965330881537	0.7588217201683707	1.1819485229850495
log-power-n1n2.pathfinder.ss1-ts1	1	Risky first	0	vertex	slope	2.6566168745723457	1.6023852819711972	3.7750281098733804
log-power-n1n2.pathfinder.ss1-ts1	2	Risky first	0	vertex	slope	1.8069571961615756	1.0629540462552598	2.7078800043914066
log-power-n1n2.pathfinder.ss1-ts1	3	Risky first	0	vertex	slope	4.743364663741937	3.1858142114118806	6.637933449754749
log-power-n1n2.pathfinder.ss1-ts1	4	Risky first	0	vertex	slope	1.8857258178107017	0.8521668520446654	3.0495457046321497
log-power-n1n2.pathfinder.ss1-ts1	5	Risky first	0	vertex	slope	1.9976287871238547	0.9594281160781972	3.250244788781373
log-power-n1n2.pathfinder.ss1-ts1	6	Risky first	0	vertex	slope	1.9721032901032713	1.1319800219993703	2.9588154359721153
log-power-n1n2.pathfinder.ss1-ts1	7	Risky first	0	vertex	slope	2.290146481658129	1.290059083411663	3.371180682756599
log-power-n1n2.pathfinder.ss1-ts1	9	Risky first	0	vertex	slope	2.338700999496613	1.0711274252415266	4.005533698342966
log-power-n1n2.pathfinder.ss1-ts1	10	Risky first	0	vertex	slope	1.643105964150312	0.36331432973528915	3.049947843352762
log-power-n1n2.pathfinder.ss1-ts1	11	Risky first	0	vertex	slope	3.3532460300844114	2.3665738187427023	4.450776002604125
log-power-n1n2.pathfinder.ss1-ts1	18	Risky first	0	vertex	slope	4.086946392427186	2.615253094621462	5.838965726649819
log-power-n1n2.pathfinder.ss1-ts1	19	Risky first	0	vertex	slope	1.350441448009196	0.35779773208357846	2.690397496519347
log-power-n1n2.pathfinder.ss1-ts1	21	Risky first	0	vertex	slope	1.9526170045793574	1.1544265078633895	2.8880045448591067
log-power-n1n2.pathfinder.ss1-ts1	25	Risky first	0	vertex	slope	4.904574305867907	3.555857984414754	6.410525403651189
log-power-n1n2.pathfinder.ss1-ts1	26	Risky first	0	vertex	slope	3.7872477557554918	2.822606215084844	4.7985083329239275
log-power-n1n2.pathfinder.ss1-ts1	29	Risky first	0	vertex	slope	1.7706223069597211	0.9393364304408787	2.817347689444684
log-power-n1n2.pathfinder.ss1-ts1	30	Risky first	0	vertex	slope	2.202184287841815	0.9487308308394268	3.5000936825437416
log-power-n1n2.pathfinder.ss1-ts1	31	Risky first	0	vertex	slope	2.2671290652341325	1.0576537567796607	3.49712156132863
log-power-n1n2.pathfinder.ss1-ts1	34	Risky first	0	vertex	slope	2.3836606787539596	1.3094335537252055	3.641935038698259
log-power-n1n2.pathfinder.ss1-ts1	35	Risky first	0	vertex	slope	4.643615114228456	2.982182783640738	7.156254980295987
log-power-n1n2.pathfinder.ss1-ts1	36	Risky first	0	vertex	slope	2.603743913171125	1.6124720924344609	3.6825325500807793
log-power-n1n2.pathfinder.ss1-ts1	37	Risky first	0	vertex	slope	2.694128318078297	1.6339937410695642	3.835881996110995
log-power-n1n2.pathfinder.ss1-ts1	45	Risky first	0	vertex	slope	3.5071909333735976	2.416771543099503	4.6979786389562985
log-power-n1n2.pathfinder.ss1-ts1	46	Risky first	0	vertex	slope	2.3496124113471253	1.523947957329497	3.2471399325524306
log-power-n1n2.pathfinder.ss1-ts1	47	Risky first	0	vertex	slope	2.0372067009393966	1.301033021734072	2.8070277252680698
log-power-n1n2.pathfinder.ss1-ts1	50	Risky first	0	vertex	slope	4.340606236346547	2.5427744453516756	6.413420019110904
log-power-n1n2.pathfinder.ss1-ts1	53	Risky first	0	vertex	slope	1.8927542094400454	0.9700882118744888	3.038396390939137
log-power-n1n2.pathfinder.ss1-ts1	56	Risky first	0	vertex	slope	2.628390371706428	1.4782793849718592	3.924205306221127
log-power-n1n2.pathfinder.ss1-ts1	59	Risky first	0	vertex	slope	3.385386102469074	2.1464073802321866	4.815430606327671
log-power-n1n2.pathfinder.ss1-ts1	62	Risky first	0	vertex	slope	4.844322115008245	2.883263542497267	7.391182765018445
log-power-n1n2.pathfinder.ss1-ts1	63	Risky first	0	vertex	slope	3.49267161657063	2.1238463075822493	5.059558578584189
log-power-n1n2.pathfinder.ss1-ts1	67	Risky first	0	vertex	slope	1.6430353712476546	0.8301807508516399	2.7812726623185196
log-power-n1n2.pathfinder.ss1-ts1	69	Risky first	0	vertex	slope	1.9413844412720282	0.8146962718456994	3.138350625631464
log-power-n1n2.pathfinder.ss1-ts1	72	Risky first	0	vertex	slope	5.288217257992527	3.479659806663793	7.654556887856609
log-power-n1n2.pathfinder.ss1-ts1	74	Risky first	0	vertex	slope	1.3941098813738595	0.6870182787684675	2.1093272360617625
log-power-n1n2.pathfinder.ss1-ts1	1	Risky first	0	vertex	rnp	1.1639778033937627	1.0331555070476868	1.34879501464629
log-power-n1n2.pathfinder.ss1-ts1	2	Risky first	0	vertex	rnp	0.9677034214580786	0.7175487235880571	1.186329887719278
log-power-n1n2.pathfinder.ss1-ts1	3	Risky first	0	vertex	rnp	0.9402623581308117	0.8455095347059322	1.0019215948467133
log-power-n1n2.pathfinder.ss1-ts1	4	Risky first	0	vertex	rnp	1.2373907356540532	1.0454364759392853	1.5843642720893159
log-power-n1n2.pathfinder.ss1-ts1	5	Risky first	0	vertex	rnp	0.6072173278285548	0.2462713121797481	0.8630069861997127
log-power-n1n2.pathfinder.ss1-ts1	6	Risky first	0	vertex	rnp	1.4279821002630493	1.1880029761030113	1.919604560433018
log-power-n1n2.pathfinder.ss1-ts1	7	Risky first	0	vertex	rnp	0.8331739392583326	0.6669252522438699	0.9515610049374594
log-power-n1n2.pathfinder.ss1-ts1	9	Risky first	0	vertex	rnp	1.787081301921392	1.4882656868660868	2.5498752210517885
log-power-n1n2.pathfinder.ss1-ts1	10	Risky first	0	vertex	rnp	0.5062195014886481	0.03872549084449513	0.757054383381911
log-power-n1n2.pathfinder.ss1-ts1	11	Risky first	0	vertex	rnp	0.7732993264302718	0.6418762319152563	0.8742185985333969
log-power-n1n2.pathfinder.ss1-ts1	18	Risky first	0	vertex	rnp	0.808845336039173	0.7347938761983713	0.8783586477827433
log-power-n1n2.pathfinder.ss1-ts1	19	Risky first	0	vertex	rnp	1.2824188869997397	0.6108559993048939	1.679116546347089
log-power-n1n2.pathfinder.ss1-ts1	21	Risky first	0	vertex	rnp	1.0475917873985894	0.8659886533168771	1.3527145565681333
log-power-n1n2.pathfinder.ss1-ts1	25	Risky first	0	vertex	rnp	0.8501323285150453	0.7679994394562337	0.9203169044240387
log-power-n1n2.pathfinder.ss1-ts1	26	Risky first	0	vertex	rnp	0.8826596388723943	0.7976808097556731	0.9614253621969345
log-power-n1n2.pathfinder.ss1-ts1	29	Risky first	0	vertex	rnp	1.4378246896849427	1.1638086232889373	1.9987400705099174
log-power-n1n2.pathfinder.ss1-ts1	30	Risky first	0	vertex	rnp	1.0564331160311369	0.8274846767169538	1.2758798853861935
log-power-n1n2.pathfinder.ss1-ts1	31	Risky first	0	vertex	rnp	0.9291086728062019	0.7018778737217992	1.0522197164620573
log-power-n1n2.pathfinder.ss1-ts1	34	Risky first	0	vertex	rnp	1.1672568394512246	0.9772724521124986	1.3627982473392142
log-power-n1n2.pathfinder.ss1-ts1	35	Risky first	0	vertex	rnp	2.026208487280303	1.7679576372767027	2.419630240351549
log-power-n1n2.pathfinder.ss1-ts1	36	Risky first	0	vertex	rnp	0.9982539470412031	0.8505954746539918	1.1140414803595018
log-power-n1n2.pathfinder.ss1-ts1	37	Risky first	0	vertex	rnp	0.9532260345125512	0.8427942268578744	1.0780030057294008
log-power-n1n2.pathfinder.ss1-ts1	45	Risky first	0	vertex	rnp	1.3175544234445646	1.132240084945175	1.4899728598472153
log-power-n1n2.pathfinder.ss1-ts1	46	Risky first	0	vertex	rnp	1.1455291974267983	0.9935826987963975	1.3147974497026593
log-power-n1n2.pathfinder.ss1-ts1	47	Risky first	0	vertex	rnp	0.7471153632384548	0.5617679650254453	0.895442404405981
log-power-n1n2.pathfinder.ss1-ts1	50	Risky first	0	vertex	rnp	1.132894794235513	0.8355027322282225	1.3040077835883366
log-power-n1n2.pathfinder.ss1-ts1	53	Risky first	0	vertex	rnp	1.1148194680353964	0.8923579476015918	1.336317039328676
log-power-n1n2.pathfinder.ss1-ts1	56	Risky first	0	vertex	rnp	0.8891089814060767	0.6687542522982626	1.0335550256287138
log-power-n1n2.pathfinder.ss1-ts1	59	Risky first	0	vertex	rnp	1.4336754114006378	1.2747668763556321	1.7348779924407247
log-power-n1n2.pathfinder.ss1-ts1	62	Risky first	0	vertex	rnp	0.8230374643531061	0.6519984947683448	0.9109131808096824
log-power-n1n2.pathfinder.ss1-ts1	63	Risky first	0	vertex	rnp	0.970353076039596	0.852478879604907	1.0593692235929508
log-power-n1n2.pathfinder.ss1-ts1	67	Risky first	0	vertex	rnp	1.0804081902290101	0.7221957370887258	1.3470191794122357
log-power-n1n2.pathfinder.ss1-ts1	69	Risky first	0	vertex	rnp	0.6011112208193382	0.28673425551686466	0.7699795736305969
log-power-n1n2.pathfinder.ss1-ts1	72	Risky first	0	vertex	rnp	1.005988379278547	0.9548025285861453	1.0905590682874258
log-power-n1n2.pathfinder.ss1-ts1	74	Risky first	0	vertex	rnp	1.684533435050751	1.2388675195166576	2.8141461038789055
log-power-n1n2.pathfinder.ss1-ts1	1	Risky first	0	vertex	logfrac_star	0.7496802806318874	0.6304547185379946	0.8970486128464269
log-power-n1n2.pathfinder.ss1-ts1	2	Risky first	0	vertex	logfrac_star	0.5650073792967835	0.26592257400079977	0.7687014141710341
log-power-n1n2.pathfinder.ss1-ts1	3	Risky first	0	vertex	logfrac_star	0.5362406624896229	0.430021166881471	0.5997567516997357
log-power-n1n2.pathfinder.ss1-ts1	4	Risky first	0	vertex	logfrac_star	0.8108419178856989	0.6422714792801123	1.0580202371933054
log-power-n1n2.pathfinder.ss1-ts1	5	Risky first	0	vertex	logfrac_star	0.09896848457205157	-0.8034844552208825	0.4505045079366993
log-power-n1n2.pathfinder.ss1-ts1	6	Risky first	0	vertex	logfrac_star	0.9540993295485476	0.7701107267876617	1.2499562046563015
log-power-n1n2.pathfinder.ss1-ts1	7	Risky first	0	vertex	logfrac_star	0.41532415275527157	0.19275969580346275	0.5481855209439008
log-power-n1n2.pathfinder.ss1-ts1	9	Risky first	0	vertex	logfrac_star	1.1784207320706415	0.9954484741612367	1.5338814247583625
log-power-n1n2.pathfinder.ss1-ts1	10	Risky first	0	vertex	logfrac_star	-0.08294790559376178	-2.6534202341427076	0.3195168132862285
log-power-n1n2.pathfinder.ss1-ts1	11	Risky first	0	vertex	logfrac_star	0.3407479222762255	0.1544772216902069	0.4634121788943404
log-power-n1n2.pathfinder.ss1-ts1	18	Risky first	0	vertex	logfrac_star	0.3856894413696925	0.2896717410914898	0.4681367146611583
log-power-n1n2.pathfinder.ss1-ts1	19	Risky first	0	vertex	logfrac_star	0.8465850506149324	0.10494297224417445	1.1161047905516037
log-power-n1n2.pathfinder.ss1-ts1	21	Risky first	0	vertex	logfrac_star	0.6443309949117088	0.4539535277476287	0.8999503569292725
log-power-n1n2.pathfinder.ss1-ts1	25	Risky first	0	vertex	logfrac_star	0.43547373973990844	0.3338707250460582	0.5147997938070529
log-power-n1n2.pathfinder.ss1-ts1	26	Risky first	0	vertex	logfrac_star	0.4730213880703874	0.3717902514082091	0.5584986573689856
log-power-n1n2.pathfinder.ss1-ts1	29	Risky first	0	vertex	logfrac_star	0.9609683400237421	0.7495349228324653	1.2903540180284045
log-power-n1n2.pathfinder.ss1-ts1	30	Risky first	0	vertex	logfrac_star	0.6527352497087078	0.40847231101035913	0.8414730475322963
log-power-n1n2.pathfinder.ss1-ts1	31	Risky first	0	vertex	logfrac_star	0.5243074319849192	0.24384114150702157	0.648738949186758
log-power-n1n2.pathfinder.ss1-ts1	34	Risky first	0	vertex	logfrac_star	0.752493415060933	0.5748472009398177	0.9073771214774831
log-power-n1n2.pathfinder.ss1-ts1	35	Risky first	0	vertex	logfrac_star	1.3040033071324455	1.1676620038375176	1.4814517357647623
log-power-n1n2.pathfinder.ss1-ts1	36	Risky first	0	vertex	logfrac_star	0.5960894216631756	0.4360183843949553	0.7058313770786473
log-power-n1n2.pathfinder.ss1-ts1	37	Risky first	0	vertex	logfrac_star	0.5499337793624242	0.4268045537050656	0.6729472613647425
log-power-n1n2.pathfinder.ss1-ts1	45	Risky first	0	vertex	logfrac_star	0.8736143094515161	0.7220350466278606	0.996594905583176
log-power-n1n2.pathfinder.ss1-ts1	46	Risky first	0	vertex	logfrac_star	0.7337037121443388	0.5913990201345152	0.8715196238274533
log-power-n1n2.pathfinder.ss1-ts1	47	Risky first	0	vertex	logfrac_star	0.3063013303259223	0.021170612661102716	0.48739962449736424
log-power-n1n2.pathfinder.ss1-ts1	50	Risky first	0	vertex	logfrac_star	0.7226131225463073	0.4181153397854977	0.863279433251281
log-power-n1n2.pathfinder.ss1-ts1	53	Risky first	0	vertex	logfrac_star	0.7065294804785451	0.4839490602396232	0.8877543519458714
log-power-n1n2.pathfinder.ss1-ts1	56	Risky first	0	vertex	logfrac_star	0.4803015385316404	0.19549837852382654	0.6308413414952763
log-power-n1n2.pathfinder.ss1-ts1	59	Risky first	0	vertex	logfrac_star	0.9580783654279404	0.8406003205662588	1.1487740902490038
log-power-n1n2.pathfinder.ss1-ts1	62	Risky first	0	vertex	logfrac_star	0.40308344310718913	0.17012397503432128	0.504529313510777
log-power-n1n2.pathfinder.ss1-ts1	63	Risky first	0	vertex	logfrac_star	0.5677417229575747	0.438230155962186	0.655510659642041
log-power-n1n2.pathfinder.ss1-ts1	67	Risky first	0	vertex	logfrac_star	0.6751759243990489	0.27237792780189274	0.8957311365134969
log-power-n1n2.pathfinder.ss1-ts1	69	Risky first	0	vertex	logfrac_star	0.08886169874567129	-0.651362485032655	0.33644570851582656
log-power-n1n2.pathfinder.ss1-ts1	72	Risky first	0	vertex	logfrac_star	0.6038075209524929	0.5515862644578567	0.6845274721690284
