label	parameter	order	stake	observed	model	lo	hi	ppp	n
log-power-n2psd	slope	Risky second	low	-0.7024646713461231	-0.4816381496145543	-0.891012695992144	-0.11465708911250637	0.145	200
log-power-n2psd	rnp	Risky second	low	0.048661017293143094	0.020948930034352775	-0.006607590185838479	0.042427829728055026	0.995	200
log-power-n2psd	slope	Risky second	high	-0.14615290313619944	-0.015324658816988412	-0.43880331156360536	0.3446033737957303	0.255	200
log-power-n2psd	rnp	Risky second	high	0.05137914675857136	0.028296130930912045	-0.02528038972997026	0.08257532344544861	0.8	200
log-power-n2psd	slope	Risky first	low	-0.23033198068514027	-0.2170444388367596	-0.6159169814423241	0.15020084993586916	0.46	200
log-power-n2psd	rnp	Risky first	low	0.004560177114007691	0.00418363085059742	-0.028038495863917018	0.024388623671519647	0.52	200
log-power-n2psd	slope	Risky first	high	0.12198712391306055	-0.05497855851445721	-0.4328937144668568	0.2745901251311819	0.855	200
log-power-n2psd	rnp	Risky first	high	0.005324676133122819	0.01778669292658966	-0.013392079327984212	0.05221625647591974	0.225	200
