term	stimulation	payoff	nu	lo	hi
n1_evidence_sd	ips	7.0	1.1828519586145094	0.82614354786335	1.5449574671545123
n1_evidence_sd	ips	7.882352941176471	1.2391312056292902	0.8870569122454084	1.5914468507437594
n1_evidence_sd	ips	8.764705882352942	1.2950130583479462	0.9511188966640908	1.6391170922858325
n1_evidence_sd	ips	9.647058823529411	1.3503602958734633	1.012197479473133	1.6869895541720648
n1_evidence_sd	ips	10.529411764705882	1.405050181574477	1.0729621084550751	1.733670978753137
n1_evidence_sd	ips	11.411764705882353	1.4589742452525645	1.1335940924759438	1.7818124672931395
n1_evidence_sd	ips	12.294117647058822	1.5120378277861923	1.1943294609026827	1.82999310930496
n1_evidence_sd	ips	13.176470588235293	1.5641594523186548	1.2510185577968134	1.8770704229709396
n1_evidence_sd	ips	14.058823529411764	1.615270077714302	1.3077823862235753	1.92518549971011
n1_evidence_sd	ips	14.941176470588236	1.665312280861065	1.3639007411908013	1.9712726708741992
n1_evidence_sd	ips	15.823529411764707	1.714239405333077	1.4176273709772527	2.0182582646552594
n1_evidence_sd	ips	16.705882352941174	1.7620147055312159	1.4688538590377924	2.061450548433194
n1_evidence_sd	ips	17.588235294117645	1.808610508020471	1.5213802654149073	2.1049143433083852
n1_evidence_sd	ips	18.470588235294116	1.8540074055227747	1.5709236133552245	2.1477607338615026
n1_evidence_sd	ips	19.352941176470587	1.8981934939042957	1.618744466365607	2.190266483324513
n1_evidence_sd	ips	20.235294117647058	1.9411636584419385	1.663130407564883	2.2311669453862475
n1_evidence_sd	ips	21.11764705882353	1.9829189125360536	1.7073358724764758	2.272740064464591
n1_evidence_sd	ips	22.0	2.023465789714435	1.7482507705800918	2.3146240427994624
n1_evidence_sd	ips	22.88235294117647	2.0628157881026925	1.7885230186482473	2.3536944313556507
n1_evidence_sd	ips	23.764705882352942	2.1009848653869674	1.8266748375985264	2.3926090198709153
n1_evidence_sd	ips	24.647058823529413	2.1379929815491674	1.8625584949994523	2.4286241965419726
n1_evidence_sd	ips	25.52941176470588	2.1738636862162077	1.8971124057689484	2.4646005858158935
n1_evidence_sd	ips	26.41176470588235	2.208623747254628	1.931503887714603	2.501917291631576
n1_evidence_sd	ips	27.294117647058822	2.2423028171927397	1.964478048827771	2.53681584528119
n1_evidence_sd	ips	28.176470588235293	2.2749331341192143	1.9967425913182142	2.569144008241219
n1_evidence_sd	ips	29.058823529411764	2.306549253849133	2.026136677899799	2.6017315782375725
n1_evidence_sd	ips	29.941176470588236	2.337187810337345	2.056213211721853	2.6332477190805954
n1_evidence_sd	ips	30.823529411764707	2.3668873015354146	2.083483991156044	2.6645554443885233
n1_evidence_sd	ips	31.705882352941174	2.3956878981158503	2.1088496346168424	2.6945231278582855
n1_evidence_sd	ips	32.588235294117645	2.423631272714988	2.1327192792227105	2.723985343619423
n1_evidence_sd	ips	33.470588235294116	2.45076044756952	2.1576022752645536	2.75469589570222
n1_evidence_sd	ips	34.35294117647059	2.4771196586305297	2.1793206102945675	2.7845238049810583
n1_evidence_sd	ips	35.23529411764706	2.5027542344393363	2.2006473794103374	2.8125864772379545
n1_evidence_sd	ips	36.11764705882353	2.527710488229083	2.221890024416901	2.8410772778137376
n1_evidence_sd	ips	37.0	2.552035621884642	2.242517230927187	2.8696836235503604
n1_evidence_sd	ips	37.88235294117647	2.5757776405433757	2.261711715990342	2.896716717269753
n1_evidence_sd	ips	38.76470588235294	2.59898527675539	2.281219935979833	2.925160742471852
n1_evidence_sd	ips	39.64705882352941	2.6217079232436746	2.3002067151446894	2.9518889686081233
n1_evidence_sd	ips	40.529411764705884	2.643995573411623	2.318875328690369	2.9802309723348395
n1_evidence_sd	ips	41.411764705882355	2.6658987688414295	2.3351674706497683	3.0083836228726586
n1_evidence_sd	ips	42.294117647058826	2.6874685531104134	2.350882738701454	3.0366237365084445
n1_evidence_sd	ips	43.17647058823529	2.708756431324596	2.367446650892614	3.0653688920711244
n1_evidence_sd	ips	44.05882352941176	2.7298143348334216	2.382915238059721	3.0934015850293393
n1_evidence_sd	ips	44.94117647058823	2.7506945906425115	2.3975159818465195	3.1219575760336467
n1_evidence_sd	ips	45.8235294117647	2.7714498950881192	2.412940522876655	3.148366815283924
n1_evidence_sd	ips	46.705882352941174	2.79213329137653	2.4271468580573194	3.175940002082187
n1_evidence_sd	ips	47.588235294117645	2.812798150622417	2.4407797107619396	3.202797643212723
n1_evidence_sd	ips	48.470588235294116	2.8334981560479107	2.4551130130280203	3.230990099506137
n1_evidence_sd	ips	49.35294117647059	2.8542872900242946	2.4705959676951124	3.2601425359940444
n1_evidence_sd	ips	50.23529411764706	2.8752198236544046	2.4850072325685506	3.2885293200669614
n1_evidence_sd	ips	51.11764705882353	2.8963503086065936	2.500062652097333	3.3173024194934837
n1_evidence_sd	ips	52.0	2.917733570919204	2.5152026526736737	3.345595410062662
n1_evidence_sd	ips	52.88235294117647	2.9394247064995667	2.531374849188624	3.3748712914615813
n1_evidence_sd	ips	53.76470588235294	2.9614790780466214	2.5472016682611267	3.4031708484562695
n1_evidence_sd	ips	54.64705882352941	2.9839523131255827	2.563131221232926	3.4331899023184245
n1_evidence_sd	ips	55.529411764705884	3.0069003031254025	2.5790323491189358	3.463442736995942
n1_evidence_sd	ips	56.41176470588235	3.0303792028288346	2.595100559180524	3.494391538082824
n1_evidence_sd	ips	57.29411764705882	3.0544454303253574	2.6137644334951196	3.5249780690830654
n1_evidence_sd	ips	58.17647058823529	3.079155666998368	2.6319277425817176	3.558300495855626
n1_evidence_sd	ips	59.05882352941176	3.1045668573208203	2.6515807460942136	3.588556957779835
n1_evidence_sd	ips	59.94117647058823	3.1307340203802516	2.673029661129174	3.623743718730191
n1_evidence_sd	ips	60.8235294117647	3.1576620388995162	2.6937732558027934	3.659035334616911
n1_evidence_sd	ips	61.705882352941174	3.1853053236508995	2.7149921065852567	3.695444479576134
n1_evidence_sd	ips	62.588235294117645	3.2136157947603645	2.738152895451774	3.7307644480893245
n1_evidence_sd	ips	63.470588235294116	3.2425450593902574	2.7596439724905353	3.767303485277005
n1_evidence_sd	ips	64.35294117647058	3.2720444088683474	2.7815760611579536	3.8052327364067713
n1_evidence_sd	ips	65.23529411764706	3.30206481979759	2.80450177940505	3.843352567126211
n1_evidence_sd	ips	66.11764705882354	3.3325569586926918	2.8280500857404895	3.883271102809057
n1_evidence_sd	ips	67.0	3.363471189681708	2.8508614284702483	3.9239331314796426
n1_evidence_sd	ips	67.88235294117646	3.394757584814409	2.8751135830724723	3.9636957351425344
n1_evidence_sd	ips	68.76470588235294	3.426365936532287	2.8989522787683732	4.007266849363858
n1_evidence_sd	ips	69.64705882352942	3.45824577187527	2.9219039567918936	4.052441288523673
n1_evidence_sd	ips	70.52941176470588	3.490346368025949	2.946112227639109	4.097229486561278
n1_evidence_sd	ips	71.41176470588235	3.52261676882423	2.9703678154120596	4.14218862900831
n1_evidence_sd	ips	72.29411764705883	3.5550058019179938	2.9951545519894816	4.186999424544817
n1_evidence_sd	ips	73.17647058823529	3.5874620962533053	3.019884503120579	4.231431179653064
n1_evidence_sd	ips	74.05882352941177	3.6199340996421356	3.0428642415940628	4.27339030013073
n1_evidence_sd	ips	74.94117647058823	3.652370096184899	3.0659731206910315	4.318290028911603
n1_evidence_sd	ips	75.82352941176471	3.6847182233587255	3.0909254901412284	4.363393085112019
n1_evidence_sd	ips	76.70588235294117	3.716926488617846	3.114323480141428	4.407389328025004
n1_evidence_sd	ips	77.58823529411765	3.7489427853838753	3.137392572948439	4.452485993997539
n1_evidence_sd	ips	78.47058823529412	3.7807149083335716	3.16051260448058	4.4965286509908635
