term	stimulation	payoff	nu	lo	hi	sim_lo	sim_hi
perceptual	ips	28.176470588235293	2.2011289014170625	1.93698415465762	2.496975687848959		
perceptual	ips	29.058823529411764	2.2388838374764446	1.9694256073347405	2.537246740366983		
perceptual	ips	29.941176470588236	2.2764053376852114	2.001171222136274	2.578232803394085		
perceptual	ips	30.823529411764707	2.3136844960022898	2.032835413243747	2.619220115452901		
perceptual	ips	31.705882352941174	2.3507131556139695	2.0643918677612483	2.6593582875759787		
perceptual	ips	32.588235294117645	2.387483858942951	2.0963813648060254	2.6994346239634184		
perceptual	ips	33.470588235294116	2.4239898008131475	2.126735711564566	2.742394907115144		
perceptual	ips	34.35294117647059	2.4602247846641787	2.1568043610218504	2.781941644173879		
perceptual	ips	35.23529411764706	2.496183181688729	2.1870463319887765	2.82071862917671		
perceptual	ips	36.11764705882353	2.5318598927536917	2.2183571264823536	2.861001445900453		
perceptual	ips	37.0	2.5672503129591484	2.2478608998245364	2.9012178341269372		
perceptual	ips	37.88235294117647	2.6023502986844727	2.277528209361621	2.941938054245887		
perceptual	ips	38.76470588235294	2.637156136971344	2.3060424663727237	2.981611154049675		
perceptual	ips	39.64705882352941	2.6716645170950266	2.3362878838651517	3.0223516171903415		
perceptual	ips	40.529411764705884	2.7058725041794642	2.3649654940390286	3.0605804894448476		
perceptual	ips	41.411764705882355	2.7397775147161245	2.3939101762428354	3.1009632506962945		
perceptual	ips	42.294117647058826	2.7733772938534527	2.420812118917516	3.1399623663852236		
perceptual	ips	43.17647058823529	2.806669894329517	2.4480808550741107	3.1783794350934875		
perceptual	ips	44.05882352941176	2.8396536569279403	2.475195474672272	3.2152574836358347		
perceptual	ips	44.94117647058823	2.8723271923442386	2.5022746620614504	3.253572602204333		
perceptual	ips	45.8235294117647	2.9046893643566114	2.529520901339165	3.292379742053666		
perceptual	ips	46.705882352941174	2.936739274202322	2.557187764577973	3.3315375553252733		
perceptual	ips	47.588235294117645	2.968476246067683	2.5852783868638163	3.3686190253912764		
perceptual	ips	48.470588235294116	2.9998998136063957	2.61001975166037	3.404795345695677		
perceptual	ips	49.35294117647059	3.0310097074066267	2.6344656570346996	3.4412333596917066		
perceptual	ips	50.23529411764706	3.06180584333438	2.6602428825241433	3.4788680045022757		
perceptual	ips	51.11764705882353	3.092288311684681	2.6848267836673956	3.5154634175692103		
perceptual	ips	52.0	3.122457367079146	2.709246064407966	3.550886593396536		
perceptual	ips	52.88235294117647	3.152313419051999	2.7333398273242495	3.5869965016060292		
perceptual	ips	53.76470588235294	3.1818570232722325	2.7567649257085955	3.6228476578221946		
perceptual	ips	54.64705882352941	3.211088873353089	2.7810355522171193	3.657852390396126		
perceptual	ips	55.529411764705884	3.2400097932048344	2.80596512633061	3.694327005655867		
perceptual	ips	56.41176470588235	3.2686207298893106	2.829248417131236	3.7298215914226627		
perceptual	ips	57.29411764705882	3.2969227469397944	2.8516386492898707	3.7657157070545906		
perceptual	ips	58.17647058823529	3.324917018110577	2.8735406071444234	3.799819725055898		
perceptual	ips	59.05882352941176	3.3526048215261834	2.895630343215813	3.834041358368937		
perceptual	ips	59.94117647058823	3.3799875341998122	2.917407151616931	3.8672660646661425		
perceptual	ips	60.8235294117647	3.407066626895898	2.9386822635428316	3.9017163715027716		
perceptual	ips	61.705882352941174	3.433843659311557	2.9613527014690026	3.9367243495947712		
perceptual	ips	62.588235294117645	3.4603202755548765	2.9815762142681006	3.9715677702336887		
perceptual	ips	63.470588235294116	3.486498199899683	3.0031706980755946	4.0028815595415885		
perceptual	ips	64.35294117647058	3.512379232797776	3.0226529209671598	4.035111926956268		
perceptual	ips	65.23529411764706	3.537965247131497	3.043196226657258	4.069152854890986		
perceptual	ips	66.11764705882354	3.5632581846903317	3.062319986127494	4.103258987418971		
perceptual	ips	67.0	3.5882600528573283	3.0806162216330115	4.1370289438819885		
perceptual	ips	67.88235294117646	3.612972921491737	3.098701494231985	4.16962808978696		
perceptual	ips	68.76470588235294	3.6373989199947814	3.1168094516154246	4.2011906400233086		
perceptual	ips	69.64705882352942	3.661540234548084	3.1359879131823947	4.233242365225647		
perceptual	ips	70.52941176470588	3.685399105513095	3.153053947423891	4.263683620606286		
perceptual	ips	71.41176470588235	3.708977824982443	3.170640671357833	4.297305883013294		
perceptual	ips	72.29411764705883	3.7322787344737756	3.186711249870357	4.3288283222886665		
perceptual	ips	73.17647058823529	3.755304222757419	3.2044866155518323	4.358608258671505		
perceptual	ips	74.05882352941177	3.7780567238107827	3.222365585644423	4.388098948044386		
perceptual	ips	74.94117647058823	3.8005387148916276	3.2384363873160265	4.419460110001765		
perceptual	ips	75.82352941176471	3.822752714723705	3.254245389926565	4.450182673511308		
perceptual	ips	76.70588235294117	3.844701281789309	3.2695236434774126	4.480039756168433		
perceptual	ips	77.58823529411765	3.8663870127215434	3.283280065313462	4.5126176823824515		
perceptual	ips	78.47058823529412	3.887812540793064	3.2971254237826284	4.54364652131907		
perceptual	ips	79.35294117647058	3.908980534494886	3.311902462747042	4.574670212716465		
perceptual	ips	80.23529411764706	3.9298936962018773	3.3269653973996087	4.603618912110059		
perceptual	ips	81.11764705882352	3.9505547609206886	3.341722216648636	4.632256301127349		
perceptual	ips	82.0	3.9709664951167842	3.3558411676213202	4.660917594410578		
perceptual	ips	82.88235294117646	3.9911316956171454	3.366380633079457	4.689969322939257		
perceptual	ips	83.76470588235294	4.01105318858662	3.3773304107088493	4.720088835905581		
perceptual	ips	84.6470588235294	4.0307338285749355	3.390640329580584	4.75129863148904		
perceptual	ips	85.52941176470588	4.0501764976326795	3.402270152246535	4.779639545646961		
perceptual	ips	86.41176470588235	4.069384104495714	3.413940028304348	4.813806080729887		
perceptual	ips	87.29411764705883	4.088359583835442	3.4235033327817854	4.841930416054324		
perceptual	ips	88.17647058823529	4.107105895575999	3.4339151560868877	4.872288358032725		
perceptual	ips	89.05882352941177	4.125626024277533	3.4415898803725624	4.905171080575762		
perceptual	ips	89.94117647058823	4.143922978585722	3.4508097005705003	4.933199343508743		
perceptual	ips	90.82352941176471	4.161999790750134	3.459709611625831	4.965326699641401		
perceptual	ips	91.70588235294117	4.179859516211214	3.4703778803442025	4.997085247419767		
perceptual	ips	92.58823529411764	4.197505233259244	3.4751518119142526	5.027704405611082		
perceptual	ips	93.47058823529412	4.214940042768462	3.483385978399817	5.057242800268159		
perceptual	ips	94.35294117647058	4.232167068009261	3.489098245817993	5.091974928727246		
perceptual	ips	95.23529411764706	4.249189454543564	3.492343286273072	5.122885015932685		
perceptual	ips	96.11764705882352	4.266010370208778	3.496073274309618	5.156370326917234		
perceptual	ips	97.0	4.2826330051968045	3.498915230561775	5.19507359870927		
perceptual	ips	97.88235294117646	4.299060572235505	3.5000107174174455	5.227510862330039		
perceptual	ips	98.76470588235294	4.3152963068813674	3.503746353485582	5.265542585879161		
perceptual	ips	99.6470588235294	4.331343467933924	3.505520200408403	5.302307158676983		
perceptual	ips	100.52941176470588	4.347205337982957	3.5095508148424974	5.339856677611946		
perceptual	ips	101.41176470588235	4.362885224102664	3.5083126695733546	5.382806078542412		
perceptual	ips	102.29411764705883	4.378386458707258	3.5073807453776418	5.426642396072033		
perceptual	ips	103.17647058823529	4.393712400586579	3.504611248665015	5.470159505099943		
perceptual	ips	104.05882352941177	4.408866436140201	3.5029222747908038	5.516420588256116		
perceptual	ips	104.94117647058823	4.42385198083486	3.494649540998567	5.557526999006266		
perceptual	ips	105.8235294117647	4.438672480909	3.4898801939505115	5.605321161134054		
perceptual	ips	106.70588235294117	4.453331415355601	3.4814307850710247	5.6556679954304645		
perceptual	ips	107.58823529411764	4.46783229821618	3.468268309259598	5.7017536693593485		
perceptual	ips	108.47058823529412	4.482178681224045	3.4554277411997787	5.751184050352892		
perceptual	ips	109.35294117647058	4.496374156840673	3.4420035282583217	5.808180433575429		
perceptual	ips	110.23529411764706	4.510422361733739	3.4277355718712723	5.85470902627969		
perceptual	ips	111.11764705882352	4.524326980753002	3.410162681254079	5.906458995536657		
perceptual	ips	112.0	4.538091751466276	3.3929359060019784	5.963534525228232		
perceptual	vertex	7.0	0.41579921071383114	0.07295813402830295	0.857657743781243		
perceptual	vertex	7.882352941176471	0.5080946236200763	0.13746180219175902	0.9078306031222138		
perceptual	vertex	8.764705882352942	0.6108633561005328	0.2318325679632343	0.967576035976804		
perceptual	vertex	9.647058823529411	0.7207789438310978	0.35584327003734334	1.0374263608345382		
perceptual	vertex	10.529411764705882	0.8338182642184422	0.4985064002806207	1.119184728399744		
perceptual	vertex	11.411764705882353	0.9459921271944882	0.6423805709671379	1.2131435662918362		
perceptual	vertex	12.294117647058822	1.0539715582640912	0.7751663581543221	1.314727179932149		
perceptual	vertex	13.176470588235293	1.155415903170351	0.884689650615629	1.4209965004605123		
perceptual	vertex	14.058823529411764	1.2490053498624603	0.9746829966300569	1.523662229181799		
perceptual	vertex	14.941176470588236	1.3342997388620186	1.057030415874496	1.6210121008205172		
perceptual	vertex	15.823529411764707	1.4115441126742418	1.1290783046501063	1.708390206882277		
perceptual	vertex	16.705882352941174	1.481488348441447	1.1992188241752237	1.7828137820551793		
perceptual	vertex	17.588235294117645	1.5452437479255468	1.264288700075021	1.8505205025973481		
perceptual	vertex	18.470588235294116	1.604177438558332	1.3262867305732648	1.9082473226249792		
perceptual	vertex	19.352941176470587	1.6598383013693638	1.3862190716558564	1.959284083771106		
perceptual	vertex	20.235294117647058	1.7139016000572596	1.4444946939894039	2.009426813042029		
perceptual	vertex	21.11764705882353	1.7675283626570923	1.4997261726163371	2.0601457164308967		
perceptual	vertex	22.0	1.8207862246583162	1.5558294013536214	2.1094298242894345		
perceptual	vertex	22.88235294117647	1.8736264886551464	1.610269668363395	2.16053219112728		
perceptual	vertex	23.764705882352942	1.9260053292716057	1.6614869494166187	2.214275429512488		
perceptual	vertex	24.647058823529413	1.9778835070339047	1.7118595028236783	2.2673804504605064		
perceptual	vertex	25.52941176470588	2.029226076908275	1.7618686418530567	2.3229101604851965		
perceptual	vertex	26.41176470588235	2.080002097965121	1.8102646476278232	2.37751306078964		
perceptual	vertex	27.294117647058822	2.1301843490722434	1.8552823573972186	2.432066078114945		
perceptual	vertex	28.176470588235293	2.1797490542083957	1.9000566631424323	2.486971701888751		
perceptual	vertex	29.058823529411764	2.2286756199080524	1.943590032690039	2.5408314802025833		
perceptual	vertex	29.941176470588236	2.2769463864763866	1.9850475407173849	2.594927024486712		
perceptual	vertex	30.823529411764707	2.3245463939234776	2.0262704200102966	2.647227987186579		
perceptual	vertex	31.705882352941174	2.371463163033468	2.066333845509427	2.7007913568320787		
perceptual	vertex	32.588235294117645	2.417686491578523	2.104133262746743	2.753412024981802		
perceptual	vertex	33.470588235294116	2.4632082653889062	2.142250543164385	2.806736117548463		
perceptual	vertex	34.35294117647059	2.508022283777283	2.179152166863247	2.858908445670542		
perceptual	vertex	35.23529411764706	2.552124098669492	2.2157285918433645	2.911215741161263		
perceptual	vertex	36.11764705882353	2.5955108667013063	2.251363370245528	2.962163987086209		
perceptual	vertex	37.0	2.6381812134892813	2.2859112955078342	3.0120378381359028		
perceptual	vertex	37.88235294117647	2.680135109261424	2.320823702657887	3.0621937715554597		
perceptual	vertex	38.76470588235294	2.7213737550361077	2.354183224767814	3.110666673002397		
perceptual	vertex	39.64705882352941	2.7618994785551956	2.3887066586288186	3.158120463020093		
perceptual	vertex	40.529411764705884	2.8017156392061513	2.420700492231008	3.206056806575654		
perceptual	vertex	41.411764705882355	2.84082654120572	2.451941875798616	3.2532818060081037		
perceptual	vertex	42.294117647058826	2.879237354358991	2.481800129229531	3.3014710848007183		
perceptual	vertex	43.17647058823529	2.9169540417517217	2.5122106571726355	3.345195189990833		
perceptual	vertex	44.05882352941176	2.953983293778557	2.542026663368297	3.3892716128237312		
perceptual	vertex	44.94117647058823	2.990332467954686	2.5694694491265344	3.435939912276506		
perceptual	vertex	45.8235294117647	3.0260095340008952	2.5991953501061107	3.4803497232554674		
perceptual	vertex	46.705882352941174	3.0610230237344336	2.626286487135108	3.525115387883107		
perceptual	vertex	47.588235294117645	3.09538198533645	2.6519933098095105	3.568351037117704		
perceptual	vertex	48.470588235294116	3.1290959416034743	2.6781518631350227	3.6113043672896192		
perceptual	vertex	49.35294117647059	3.162174851826074	2.703194196809784	3.653304620157843		
perceptual	vertex	50.23529411764706	3.194629076968009	2.7277258507803555	3.6944383507438543		
perceptual	vertex	51.11764705882353	3.2264693478491075	2.7517949221769187	3.7338475916152314		
perceptual	vertex	52.0	3.257706736063079	2.7769223636072073	3.7747734842742355		
perceptual	vertex	52.88235294117647	3.288352627384257	2.7998948364393264	3.8154616128248016		
perceptual	vertex	53.76470588235294	3.318418697441774	2.8231369869246437	3.8551208081530044		
perceptual	vertex	54.64705882352941	3.3479168894587623	2.8449987741862617	3.8938886701584274		
perceptual	vertex	55.529411764705884	3.3768593938738647	2.8666417347118736	3.9334252677988593		
perceptual	vertex	56.41176470588235	3.405258629678798	2.8873090987303818	3.9731151789059833		
perceptual	vertex	57.29411764705882	3.433127227321604	2.906523802049815	4.013732994250947		
perceptual	vertex	58.17647058823529	3.4604780130385318	2.9264308023576566	4.051339428292742		
perceptual	vertex	59.05882352941176	3.487323994490842	2.946296984363805	4.088862375382921		
perceptual	vertex	59.94117647058823	3.5136783475944386	2.9650180049088277	4.126415480058744		
perceptual	vertex	60.8235294117647	3.53955440443904	2.983456066125465	4.163062321114597		
perceptual	vertex	61.705882352941174	3.5649656422053138	2.9993462107209954	4.197743476869068		
perceptual	vertex	62.588235294117645	3.5899256729952054	3.015915164235649	4.234508969344067		
perceptual	vertex	63.470588235294116	3.614448234498487	3.033428243158016	4.2699351945315005		
perceptual	vertex	64.35294117647058	3.638547181426268	3.0502048150059236	4.304050076353756		
perceptual	vertex	65.23529411764706	3.6622364776476375	3.0660628625527155	4.338501183629147		
perceptual	vertex	66.11764705882354	3.6855301889715957	3.0818705299033895	4.371797399423964		
perceptual	vertex	67.0	3.7084424765215442	3.0977190420102034	4.407216638413095		
perceptual	vertex	67.88235294117646	3.7309875906537746	3.1124407913494556	4.440440152484239		
perceptual	vertex	68.76470588235294	3.753179865376275	3.128947130280097	4.470853824564068		
perceptual	vertex	69.64705882352942	3.7750337132270864	3.140776052612324	4.5027936529310235		
perceptual	vertex	70.52941176470588	3.796563620575308	3.154691275635777	4.53413548423864		
perceptual	vertex	71.41176470588235	3.8177841433108393	3.166743743874814	4.56480109554966		
perceptual	vertex	72.29411764705883	3.8387099028914577	3.1809104353810516	4.596358236629934		
perceptual	vertex	73.17647058823529	3.8593555827189148	3.1924703236653627	4.626989552683434		
perceptual	vertex	74.05882352941177	3.87973592481674	3.202774363644435	4.659905401607752		
perceptual	vertex	74.94117647058823	3.8998657267864183	3.215197749765349	4.692586165817135		
perceptual	vertex	75.82352941176471	3.919759839018855	3.226144413515562	4.724400450714655		
perceptual	vertex	76.70588235294117	3.9394331621397547	3.2370019947542823	4.753370648969759		
perceptual	vertex	77.58823529411765	3.9589006446712425	3.2473359370700945	4.782189051534199		
perceptual	vertex	78.47058823529412	3.9781772808901725	3.2582543264709334	4.812557557697646		
perceptual	vertex	79.35294117647058	3.997278108868301	3.2705264989896783	4.842634189990259		
perceptual	vertex	80.23529411764706	4.016218208678203	3.279241778524019	4.870266175566759		
perceptual	vertex	81.11764705882352	4.0350127007512775	3.2881780880028573	4.897505425717795		
perceptual	vertex	82.0	4.053676744375821	3.29762695313146	4.92506768889055		
perceptual	vertex	82.88235294117646	4.072225536322724	3.3074592569452457	4.953417038949847		
perceptual	vertex	83.76470588235294	4.090674309588755	3.316584140748338	4.982266606220792		
perceptual	vertex	84.6470588235294	4.109038332248226	3.323278154975127	5.0106019335006655		
perceptual	vertex	85.52941176470588	4.1273329064045665	3.3302665134871003	5.038658401374718		
perceptual	vertex	86.41176470588235	4.145573367234842	3.340077762502747	5.0700191932249705		
perceptual	vertex	87.29411764705883	4.163775082121281	3.3460001700898956	5.102332823928556		
perceptual	vertex	88.17647058823529	4.181953449865007	3.3524749221785664	5.13191990792553		
perceptual	vertex	89.05882352941177	4.200123899978266	3.357492354024364	5.1663231406166		
perceptual	vertex	89.94117647058823	4.218301892053154	3.3608743884605627	5.195837158353651		
perceptual	vertex	90.82352941176471	4.236502915206073	3.366894069770338	5.2365648412728385		
perceptual	vertex	91.70588235294117	4.254742487597632	3.3680534879596187	5.26586647497882		
perceptual	vertex	92.58823529411764	4.273036156031063	3.3706136701798526	5.301675675700853		
perceptual	vertex	93.47058823529412	4.291399495632256	3.371930264644712	5.336706065641881		
perceptual	vertex	94.35294117647058	4.309848109616491	3.372587141737722	5.37097696198568		
perceptual	vertex	95.23529411764706	4.32839762914982	3.3728971259170692	5.409769097819552		
perceptual	vertex	96.11764705882352	4.3470637133134815	3.3744646998410865	5.450319895882039		
perceptual	vertex	97.0	4.365862049183079	3.3715619843806635	5.490592699037509		
perceptual	vertex	97.88235294117646	4.384808352035817	3.3698357942915886	5.537427569101588		
perceptual	vertex	98.76470588235294	4.4039183657017364	3.368000554988191	5.583716289956814		
perceptual	vertex	99.6470588235294	4.423207863077751	3.3674824716822997	5.628148573966379		
perceptual	vertex	100.52941176470588	4.4426926468247245	3.363185037591789	5.67769777030595		
perceptual	vertex	101.41176470588235	4.462388550273728	3.3516631133162607	5.729128616612601		
perceptual	vertex	102.29411764705883	4.482311438566314	3.3422224766978856	5.780606525466236		
perceptual	vertex	103.17647058823529	4.502477210061522	3.333599082666509	5.836362105825729		
perceptual	vertex	104.05882352941177	4.522901798042329	3.3257872749860002	5.891679113992406		
perceptual	vertex	104.94117647058823	4.543601172759102	3.3098947825775737	5.946988423819123		
perceptual	vertex	105.8235294117647	4.564591343850954	3.2959965221383007	6.005037235053618		
perceptual	vertex	106.70588235294117	4.5858883631895315	3.2838632494505604	6.067665828196621		
perceptual	vertex	107.58823529411764	4.607508328191184	3.269011179651341	6.130380122631027		
perceptual	vertex	108.47058823529412	4.629467385648925	3.253160102427424	6.194123489557183		
perceptual	vertex	109.35294117647058	4.651781736135104	3.230568212633399	6.262727506680751		
perceptual	vertex	110.23529411764706	4.674467639029443	3.2050583339309213	6.332716231662246		
perceptual	vertex	111.11764705882352	4.697541418225973	3.17564322206141	6.399958847992732		
perceptual	vertex	112.0	4.721019468574785	3.15050849959224	6.482057508822949		
perceptual	ips - vertex	7.0	0.40117361464464607	0.009463215505010744	0.8561019671316283	-0.2084050590911587	1.0107522883804507
perceptual	ips - vertex	7.882352941176471	0.4090382379648044	0.03902878256874422	0.8233923909818853	-0.1543598058946944	0.9724362818243031
perceptual	ips - vertex	8.764705882352942	0.406733106187737	0.061343805619340594	0.7901268524593233	-0.11702076485691787	0.9304869772323918
perceptual	ips - vertex	9.647058823529411	0.39498437319603474	0.07509557531232319	0.7517754415819967	-0.09743705137578995	0.8874057977678594
perceptual	ips - vertex	10.529411764705882	0.3757106424348823	0.07143164032116313	0.7165381569670545	-0.09473243834577438	0.8461537232155389
perceptual	ips - vertex	11.411764705882353	0.3514232611233333	0.057658643271430075	0.6900547915253327	-0.10648199639086481	0.8093285186375314
perceptual	ips - vertex	12.294117647058822	0.3245962045229051	0.03374465311457244	0.6607601138401206	-0.12873762737271155	0.7779300364185218
perceptual	ips - vertex	13.176470588235293	0.297251753062426	0.0057135118587026195	0.6381333394089659	-0.1564262723184892	0.7509297784433413
perceptual	ips - vertex	14.058823529411764	0.27081433597052035	-0.02425102947089575	0.6165929320171448	-0.18446106644854537	0.7260897383895861
perceptual	ips - vertex	14.941176470588236	0.2461449798550223	-0.04911563396359678	0.5927381596085611	-0.20888031891028794	0.7011702786203325
perceptual	ips - vertex	15.823529411764707	0.2236491340137764	-0.06938292221115809	0.5666463217711254	-0.22738788113957092	0.6746861491671237
perceptual	ips - vertex	16.705882352941174	0.2033916395991446	-0.08696443741815567	0.5380961103458765	-0.23931009030816483	0.646093369506454
perceptual	ips - vertex	17.588235294117645	0.18519257904164896	-0.09692315676902731	0.5108071959729181	-0.2452633961883627	0.6156485542716607
perceptual	ips - vertex	18.470588235294116	0.16869910081412728	-0.1039475744028137	0.4820346502650466	-0.24675380738700078	0.5841520090152553
perceptual	ips - vertex	19.352941176470587	0.1534361374027036	-0.10831106210800112	0.4542019118490651	-0.24580074385112746	0.5526730186565346
perceptual	ips - vertex	20.235294117647058	0.13884265241846921	-0.11272562708164088	0.4272507195309863	-0.24460546177273118	0.5222907666096697
perceptual	ips - vertex	21.11764705882353	0.12451847503173205	-0.11941539924124339	0.40172230504923334	-0.24465312516137802	0.4936900752248421
perceptual	ips - vertex	22.0	0.11045345810886247	-0.1276831038855144	0.3774156421067514	-0.2461164981175617	0.46702341433528666
perceptual	ips - vertex	22.88235294117647	0.09667788258382078	-0.13547698315042012	0.3538432536065337	-0.249007481950483	0.4423632471181245
perceptual	ips - vertex	23.764705882352942	0.08321849271147728	-0.14376968579827584	0.33151496153990634	-0.2533117444773957	0.4197487299003503
perceptual	ips - vertex	24.647058823529413	0.07009870785082804	-0.15360527477247543	0.31013123893510525	-0.25898667722421226	0.3991840929258684
perceptual	ips - vertex	25.52941176470588	0.057338840770674006	-0.16362305618981202	0.29321747235189133	-0.26596113007800815	0.3806388116193562
perceptual	ips - vertex	26.41176470588235	0.044956316726158706	-0.1734116129699071	0.2740967868453262	-0.27413720037063477	0.36404983382295214
perceptual	ips - vertex	27.294117647058822	0.03296588893075914	-0.18513139958160826	0.25844993019310486	-0.28339402590218127	0.34932580376369954
perceptual	ips - vertex	28.176470588235293	0.02137984720867738	-0.19703033332349845	0.2450800623124555	-0.2935931885357067	0.3363528829530614
perceptual	ips - vertex	29.058823529411764	0.01020821756837718	-0.2095798063749567	0.23391982398986805	-0.3045850792864558	0.3250015144232102
perceptual	ips - vertex	29.941176470588236	-0.000541048791172968	-0.2226128711894011	0.22344884606902005	-0.316215477137252	0.3151333795549061
perceptual	ips - vertex	30.823529411764707	-0.01086189792118677	-0.23431889705565612	0.213242334195302	-0.3283316612853429	0.3066078654429694
perceptual	ips - vertex	31.705882352941174	-0.020750007419474772	-0.24621836850194292	0.20533228843899584	-0.34078756344374606	0.29928754860479656
perceptual	ips - vertex	32.588235294117645	-0.030202632635571023	-0.2591742579543703	0.19762496781508745	-0.35344770030351	0.29304243503236793
perceptual	ips - vertex	33.470588235294116	-0.03921846457577298	-0.2707505968357367	0.19168660043398808	-0.3661898405383888	0.28775291138684284
perceptual	ips - vertex	34.35294117647059	-0.04779749911310544	-0.2830923881180888	0.18489106207416864	-0.3789065167767128	0.2833115185505019
perceptual	ips - vertex	35.23529411764706	-0.055940916980760425	-0.29425547484594133	0.18038446095870367	-0.391505580678323	0.2796237467168021
perceptual	ips - vertex	36.11764705882353	-0.06365097394763133	-0.30466663752464834	0.1758105550668435	-0.403910028531405	0.2766080806361423
perceptual	ips - vertex	37.0	-0.07093090053014661	-0.31539033595302446	0.1708338090102504	-0.41605731404588336	0.27419551298559014
perceptual	ips - vertex	37.88235294117647	-0.07778481057693412	-0.32715389617244234	0.16607047423173762	-0.4278983326357666	0.2723287114818983
perceptual	ips - vertex	38.76470588235294	-0.08421761806476968	-0.33797059904398064	0.1629249339917571	-0.4393962215008651	0.27096098537132574
perceptual	ips - vertex	39.64705882352941	-0.09023496146018121	-0.3472361410018869	0.1607806934470791	-0.4505250810519606	0.27005515813159814
perceptual	ips - vertex	40.529411764705884	-0.09584313502669926	-0.3564669039688433	0.1579298133606153	-0.461268690108231	0.26958242005483246
perceptual	ips - vertex	41.411764705882355	-0.10104902648958299	-0.3651749568351657	0.15615864713944475	-0.47161926129023146	0.2695212083110655
perceptual	ips - vertex	42.294117647058826	-0.10586006050551698	-0.37441667700222997	0.15459371026830027	-0.4815762638928497	0.2698561428818157
perceptual	ips - vertex	43.17647058823529	-0.11028414742219061	-0.3831962521270699	0.15311400354109347	-0.4911453282210652	0.270577033376684
perceptual	ips - vertex	44.05882352941176	-0.11432963685062887	-0.3908821551650965	0.15238677950331941	-0.5003372366528105	0.2716779629515527
perceptual	ips - vertex	44.94117647058823	-0.11800527561043489	-0.399792936919577	0.15206544352670673	-0.5091670013691099	0.27315645014824
perceptual	ips - vertex	45.8235294117647	-0.1213201696442564	-0.4081368464966386	0.15153913031837402	-0.5176530257621952	0.27501268647368243
perceptual	ips - vertex	46.705882352941174	-0.12428374953212361	-0.4155616234138669	0.15178752676933036	-0.5258163452117868	0.27724884614753953
perceptual	ips - vertex	47.588235294117645	-0.1269057392687498	-0.421261700829485	0.15208521333554756	-0.5336799426192197	0.27986846408172006
perceptual	ips - vertex	48.470588235294116	-0.12919612799708297	-0.42779656458100856	0.15289134099044538	-0.5412681343811256	0.28287587838695977
perceptual	ips - vertex	49.35294117647059	-0.13116514441946717	-0.43467923469712616	0.15326833391482583	-0.5486060230679922	0.28627573422905783
perceptual	ips - vertex	50.23529411764706	-0.13282323363363743	-0.4409899813825549	0.15382884793527205	-0.5557190137416469	0.290072546474372
perceptual	ips - vertex	51.11764705882353	-0.13418103616443897	-0.4470897648974659	0.15583124053159622	-0.562632391464674	0.29427031913579615
perceptual	ips - vertex	52.0	-0.13524936898394116	-0.45280583636655275	0.15804324360599228	-0.5693709580415187	0.29887222007363634
perceptual	ips - vertex	52.88235294117647	-0.13603920833226796	-0.4584903177197051	0.1602661583558816	-0.5759587263432994	0.30388030967876345
perceptual	ips - vertex	53.76470588235294	-0.13656167416955708	-0.4648089831874283	0.16376609019878535	-0.5824186706940088	0.30929532235489454
perceptual	ips - vertex	54.64705882352941	-0.13682801610566311	-0.47092477151255935	0.16736779803250357	-0.5887725317454612	0.3151164995341349
