order	stake_bin	median	lo	hi	obs	obs_sem	stake
Risky first	0	0.0068081171862684475	-0.04918732405242798	0.06264869584197319	0.011795959213031306	0.029597452359253172	12.667230248654299
Risky first	1	-0.0011450672773096748	-0.04548542862120919	0.04939074194271009	-0.008979291876240124	0.03521516769099482	23.082450358562475
Risky first	2	0.016944522625637226	-0.02553437962106697	0.06913857728099215	0.016444006629765147	0.033777521973981664	42.217878391198916
Risky second	0	0.037965693454415195	-0.012640258655296166	0.09729952587095436	0.05994824724148031	0.03282724727628665	12.667230248654299
Risky second	1	0.023164117321569755	-0.02386233600298182	0.07290649593170595	0.061330860893001535	0.03509798859832722	23.082450358562475
Risky second	2	0.019383740737124178	-0.03541494428712477	0.07345929759463588	0.03700550076489926	0.03892267001359706	42.217878391198916
