order	n_safe	ratio	p_vertex	cause	leverage	effect	noise_vertex	noise_ips	ratio_vertex	ratio_ips	ev_risky_vertex	ev_risky_ips	ev_safe_vertex	ev_safe_ips
Risky first	22.4	1.0	0.048557550414391776	1.0121010367934413	0.12303158467688756	0.0009026066349888742	0.6822871966710166	0.6565002467105631	0.8255279239368485	0.8355176677184215	7.249749405275222	7.011325341013171	8.86532185294704	8.450744124833621
Risky first	23.799999999999997	1.0	0.047713250516284444	1.0119251849076738	0.12254021567362026	0.0012069130012432455	0.672590854032423	0.6460282428903505	0.8273597770110129	0.837226195337041	7.368668013226386	7.11373959192956	8.991906873117172	8.558545673055193
Risky first	25.2	1.0	0.04721304249941173	1.0119002033214841	0.12252706436131978	0.0016226409843062561	0.6631241947094036	0.6359006364664913	0.829157976706551	0.8390251252149894	7.478204600336573	7.2082970190092865	9.1068737242502	8.655501173944558
Risky first	26.599999999999998	1.0	0.04701394599669698	1.012014710271333	0.12290116095202898	0.0021118765366257286	0.6538934311079455	0.6261132947389164	0.8308825684971919	0.8408653818271866	7.57910550914245	7.2957423901625456	9.211696892251847	8.743055067710715
Risky first	28.0	1.0	0.0470760664613528	1.0122567260764352	0.12361177964658758	0.0026582372005661756	0.6449212961816065	0.616672982772132	0.8325211779444737	0.8427251619753703	7.672386152335193	7.376966865573399	9.307838939343167	8.822541747509593
Risky first	7.0	1.2	0.14245514315993493	1.0386415146916164	0.26045254018367364	0.062380608484716105	0.760271497603293	0.7704513357631976	0.844085529793804	0.876702273194312	4.994235743158889	5.070003393414079	5.952456306220633	5.8196041420994185
Risky first	8.4	1.2	0.157448316320991	1.0288830437817964	0.27046446305365796	0.04689789322423071	0.7714934766370135	0.7686666004774222	0.8596928876970752	0.8845234350113288	5.515303234887084	5.511627112063327	6.457593509416033	6.267577993001302
Risky first	9.8	1.2	0.15696850172574608	1.0224461829878289	0.26749072968900073	0.03408219862171469	0.7707240846734231	0.7599826671087647	0.865550681539928	0.8849789905230131	5.909392670476377	5.847757727978199	6.873166035141589	6.643454608952619
Risky first	11.2	1.2	0.1480700152119276	1.0181371702597515	0.2591998305083058	0.024340570771990533	0.7632424202268809	0.7478998670899838	0.8665599818991466	0.8822769278311385	6.216260817375666	6.112628628614645	7.221951252839143	6.963488923483707
Risky first	12.6	1.2	0.13722257173708374	1.0150663478540956	0.2492342593146778	0.01672574539932778	0.752615687590182	0.7344928221394006	0.8657062173739939	0.8787492483844038	6.466365237275263	6.330404835264713	7.521083274562155	7.239796786642785
Risky first	14.0	1.2	0.1277463257500393	1.0127385043667148	0.23959340329633086	0.010642122450468389	0.7408290716350784	0.720850672325378	0.8645301723736172	0.8755429937495552	6.679799752972026	6.516840057632785	7.7822473494828746	7.480985374078622
Risky first	15.399999999999999	1.2	0.12062645028346705	1.0109029608939144	0.2314143546178316	0.005832382471770314	0.7288717224391571	0.707490424914478	0.8637171462028518	0.8731342204713047	6.8689757734914325	6.681807082761201	8.013303857644122	7.693216593801234
Risky first	16.799999999999997	1.2	0.11564295555175233	1.0094432669274511	0.22513598247359332	0.002182376889272239	0.7171799416902127	0.6946185354871792	0.8634715673646794	0.8716255598595687	7.041080459548174	6.831204626789835	8.219709871523499	7.881073398149392
Risky first	18.2	1.2	0.11212470917219805	1.0083225653711982	0.22062619017548074	-0.0003852178484963914	0.7058951896372501	0.6822772984951292	0.8637166314522701	0.8709049695797226	7.199671966874009	6.968180460278544	8.405442410079225	8.048125491795906
Risky first	19.6	1.2	0.1093013573597516	1.0075601746257856	0.21732255647870322	-0.0019357015051717497	0.6950027799057842	0.6704230466808103	0.8641958043702592	0.8707292755621696	7.345628792044795	7.09388937845656	8.57351681483083	8.19725430711597
Risky first	21.0	1.2	0.10649277700290581	1.0072018954952537	0.21444639079530597	-0.0025338207281818265	0.6844201925064358	0.658979257368163	0.8645813998945512	0.8708080247837319	7.478204600336573	7.2082970190092865	8.726241069129758	8.330820596185545
Risky first	22.4	1.2	0.10367451369173453	1.0071966217957071	0.21183687883670504	-0.0023856424859392544	0.674123711548392	0.6479253226518988	0.8648335079428028	0.8710573876157218	7.5983410500201805	7.312458586397422	8.86532185294704	8.450744124833621
Risky first	23.799999999999997	1.2	0.10115320154515946	1.0074425070284418	0.20967232058745047	-0.0017641732726395437	0.6641067430733436	0.6372578399345276	0.8650611868510824	0.8714994108142539	7.707768210159809	7.40789197222401	8.991906873117172	8.558545673055193
Risky first	25.2	1.2	0.09919941935406719	1.007849148345705	0.20812229480175112	-0.0008968157482654032	0.6543565422169619	0.6269677375066667	0.8653618079216854	0.8721541611247702	7.807968623796632	7.4958833936773885	9.1068737242502	8.655501173944558
Risky first	26.599999999999998	1.2	0.09781950217013635	1.008386955098015	0.20719934764904746	0.0001311773868957894	0.6448902525278175	0.6170582727128622	0.86573707675686	0.8729979747463065	7.900210246166044	7.577522231997086	9.211696892251847	8.743055067710715
Risky first	28.0	1.2	0.09696188040980425	1.0090429837461212	0.20687804632765544	0.001278118598589048	0.6357259153640016	0.6075314969758551	0.8661674188081029	0.8740001566978043	7.985578024022861	7.653732238122424	9.307838939343167	8.822541747509593
Risky first	7.0	1.4	0.2860372384057895	1.0246337522936708	0.39183203414312673	0.05871261700488023	0.7646106094338259	0.7697806286113449	0.9190908344437081	0.9417314903947775	5.438410231707881	5.446411041480846	5.952456306220633	5.8196041420994185
Risky first	8.4	1.4	0.2823823878591728	1.0189377010531695	0.37542065194809626	0.044432984427903666	0.7706923109217749	0.7646062840281175	0.9209122968221463	0.9383522585955518	5.909392670476377	5.847757727978199	6.457593509416033	6.267577993001302
Risky first	9.8	1.4	0.26391607050623106	1.0153125000324073	0.36001759941291506	0.03359377126882107	0.7666869090961841	0.7540310898366949	0.9167858491262316	0.9308241324706876	6.261228278316384	6.151680022884065	6.873166035141589	6.643454608952619
Risky first	11.2	1.4	0.24252716830404078	1.0125640742441053	0.3463435006447982	0.024322510653612822	0.757611593224538	0.7411116928791774	0.9114706459674422	0.9229224308346998	6.540840889471838	6.395445323207591	7.221951252839143	6.963488923483707
Risky first	12.6	1.4	0.22407776829180912	1.010210700271708	0.33415203852054004	0.015989690517583366	0.7463746912557799	0.7274634832827406	0.9069308935708266	0.9161912930922307	6.776871054514643	6.601562455527952	7.521083274562155	7.239796786642785
Risky first	14.0	1.4	0.21029814942229286	1.0081161966423193	0.32365722316010925	0.008675800518206517	0.7344595136509378	0.7138583105074153	0.9037320398685169	0.9110669068160541	6.985327206579669	6.782894276641387	7.7822473494828746	7.480985374078622
Risky first	15.399999999999999	1.4	0.20067951477419088	1.0062995483270136	0.3150031712821588	0.002610763143188699	0.7225334316526948	0.7006083939056578	0.9017538412975895	0.9074344831999139	7.17411273336691	6.946143999889547	8.013303857644122	7.693216593801234
Risky first	16.799999999999997	1.4	0.19362478515233827	1.0048705690729705	0.3078809055755113	-0.001981928155567053	0.7108217603503362	0.687782062554179	0.9004980706307185	0.904884008683802	7.345628792044793	7.09388937845656	8.219709871523499	7.881073398149392
Risky first	18.2	1.4	0.18724971513348446	1.0039784646963295	0.30153023325695466	-0.004909298672136325	0.6993400077338714	0.6753404590828838	0.8993212524219093	0.9028991702753287	7.499041226332324	7.226324733216913	8.405442410079225	8.048125491795906
Risky first	19.6	1.4	0.18095967381109523	1.0036144657588126	0.2958662103010766	-0.006311809670632135	0.6881416919970788	0.6633029693679428	0.898052308665866	0.9012982879851614	7.635928685392696	7.345171565361903	8.57351681483083	8.19725430711597
Risky first	21.0	1.4	0.17486044969801565	1.0036898316440221	0.2910668201007375	-0.006497400078719601	0.6772760600448925	0.6516979388237243	0.8967541666271305	0.90006303852806	7.758937876651324	7.4527456215687655	8.726241069129758	8.330820596185545
Risky first	22.4	1.4	0.16920377456126567	1.0041074200090692	0.28721014208450363	-0.005787624721751955	0.6667537859881993	0.6405301897137191	0.8955126740491653	0.89919092072493	7.870276926742575	7.550955005020194	8.86532185294704	8.450744124833621
Risky first	23.799999999999997	1.4	0.16431911957118076	1.0047646974479303	0.2843349373772171	-0.00449540519305805	0.6565611277825221	0.6297894567991875	0.8944301198751649	0.8986918087846861	7.971786226246973	7.6413727276383465	8.991906873117172	8.558545673055193
Risky first	25.2	1.4	0.16048464494155276	1.0055709860595838	0.2824523379562978	-0.00287927788417211	0.6466784970508908	0.6194604138941306	0.8935941796089519	0.8985723803264786	8.065000990066693	7.725297615540967	9.1068737242502	8.655501173944558
Risky first	26.599999999999998	1.4	0.1576887130528667	1.0064963155269937	0.281445862918042	-0.001050199463782625	0.6371171457409158	0.6095409472779368	0.8929930553205326	0.8987942199713089	8.151203271936708	7.8038036256885315	9.211696892251847	8.743055067710715
Risky first	28.0	1.4	0.15585120691172039	1.007527476263004	0.28111830308216423	0.0009362191619626259	0.6278898921578904	0.6000284136355236	0.8925931189176411	0.8993120924328143	8.231464872423382	7.877779693530085	9.307838939343167	8.822541747509593
Risky first	7.0	1.6	0.4332926761878032	1.0153111807596102	0.45014030753753304	0.04210987640025615	0.7648134880653479	0.7668120731094337	0.9783691480899888	0.9933491349660205	5.789549565701423	5.745115756861402	5.952456306220633	5.8196041420994185
Risky first	8.4	1.6	0.4035750926734772	1.0126123523665875	0.4263152618006775	0.03601559023338696	0.7673533795940314	0.7595628370166999	0.9685576688552191	0.9807734594621816	6.216260817375666	6.112628628614646	6.457593509416033	6.267577993001302
Risky first	9.8	1.6	0.36923313700496146	1.010545939859166	0.41081575381452035	0.029190597298402288	0.7617793057056994	0.7481808500701683	0.9574954440608122	0.967593133429303	6.540840889471839	6.395445323207592	6.873166035141589	6.643454608952619
Risky first	11.2	1.6	0.3395211338888782	1.0084237631219635	0.3990212573473668	0.021008889205216985	0.7522207972231714	0.7351046202770427	0.9484597059516647	0.9564493058453286	6.808082247376292	6.628773418837707	7.221951252839143	6.963488923483707
Risky first	12.6	1.6	0.31705697106261316	1.0062154145164017	0.3890509520391894	0.01229928033307015	0.7409509573389335	0.721551472820934	0.9420359239776601	0.9478910677345228	7.041080459548174	6.831204626789836	7.521083274562155	7.239796786642785
Risky first	14.0	1.6	0.3008382244893853	1.0041195044402487	0.38025414082259906	0.004229507004659683	0.7290795274774895	0.7080550711147701	0.9376925256197994	0.9415553541426781	7.249749405275221	7.011325341013171	7.7822473494828746	7.480985374078622
Risky first	15.399999999999999	1.6	0.2879433590531685	1.0024441332543608	0.37205409296395275	-0.0021700439581008313	0.717042288923548	0.694775756583404	0.9343646785752384	0.9366483903578443	7.435487651398877	7.171381691190339	8.013303857644122	7.693216593801234
Risky first	16.799999999999997	1.6	0.276042105411517	1.0013968214907647	0.3642242517875195	-0.0064159610667999245	0.7050443512019308	0.6817833854458677	0.9312438041575408	0.9325445855163295	7.5983410500201805	7.312458586397422	8.219709871523499	7.881073398149392
Risky first	18.2	1.6	0.2648809204953404	1.0009407519628777	0.35733407634979686	-0.008729323461662275	0.6932894688656598	0.6691904247045232	0.9282486991428573	0.9291219509286147	7.742126834909508	7.437991807618273	8.405442410079225	8.048125491795906
Risky first	19.6	1.6	0.2545054965063136	1.000999105059544	0.351782350431694	-0.009453131794863345	0.681882785351739	0.6570545842891286	0.9253984354528078	0.9263230057117626	7.870276926742573	7.550955005020194	8.57351681483083	8.19725430711597
Risky first	21.0	1.6	0.24506651449002892	1.001482325861618	0.3476602458738415	-0.00893548538409672	0.6708644252740915	0.6453953425359373	0.9227414428698919	0.9241092463742445	7.985578024022861	7.653732238122424	8.726241069129758	8.330820596185545
Risky first	22.4	1.6	0.2367936782665374	1.0022931678924618	0.3448198933654403	-0.007503935707868253	0.660236352636902	0.6342095741639745	0.9203468492498317	0.9224573590944597	8.090295289610237	7.748238810885259	8.86532185294704	8.450744124833621
Risky first	23.799999999999997	1.6	0.22996175877386404	1.0033292393609743	0.3429773890520636	-0.0054563859847122365	0.6499768881421862	0.6234800792130228	0.9182998467548847	0.9213570867498778	8.186272580109843	7.836016235215221	8.991906873117172	8.558545673055193
Risky first	25.2	1.6	0.22477721236352255	1.0045000020421664	0.34177213531143036	-0.003023235509241995	0.6400594558770147	0.6131855825649946	0.9166708191783254	0.9207958397366223	8.275012844340132	7.918306656515444	9.1068737242502	8.655501173944558
Risky first	26.599999999999998	1.6	0.22113258011053585	1.0057754183233902	0.34071412083670516	-0.0002719923943571012	0.6304895558170566	0.6033190361607007	0.9154290533711195	0.9207160390997229	8.35774227213397	7.996111148846445	9.211696892251847	8.743055067710715
Risky first	28.0	1.6	0.21882772307202072	1.0071421811656627	0.3392941595152852	0.002807938749446126	0.6212751101311962	0.5938736098769991	0.9145226778949336	0.9210543645405662	8.43546137264391	8.070235417318434	9.307838939343167	8.822541747509593
Risky first	7.0	1.8	0.5593830383476158	1.0090181527782673	0.4475524116880177	0.024209163047003157	0.7626676137080581	0.7628169646817885	1.0259673071592685	1.0352196370807383	6.071559503892502	5.987362075256667	5.952456306220633	5.8196041420994185
Risky first	8.4	1.8	0.5100235551391646	1.0082088376349638	0.4348836948092282	0.02615567579729583	0.7632060018140647	0.7545100219978348	1.007384448531594	1.0156539039055774	6.466365237275263	6.330404835264714	6.457593509416033	6.267577993001302
Risky first	9.8	1.8	0.466289734015964	1.0068661760037472	0.427031474859684	0.022922499457976475	0.7570673997620024	0.7429320450230575	0.9918698765889948	0.9986802297344698	6.776871054514643	6.601562455527952	6.873166035141589	6.643454608952619
Risky first	11.2	1.8	0.4329080596359165	1.0048926511544574	0.420585289075925	0.01582890368566836	0.7474927602844443	0.7299662757925526	0.9807315707536333	0.9855299482054938	7.041080459548174	6.831204626789836	7.221951252839143	6.963488923483707
Risky first	12.6	1.8	0.40852535713486254	1.0026878489390194	0.41442946456492485	0.007243777089423142	0.7362704709636702	0.7165231557780612	0.9730446169446101	0.9756600138858833	7.27426186948607	7.032434361696949	7.521083274562155	7.239796786642785
Risky first	14.0	1.8	0.38863194138313184	1.0008072244948245	0.40824988287031494	-0.0004213019649089711	0.7242409236795375	0.7029615248491892	0.9670549586493209	0.9678355890997842	7.478204600336573	7.2082970190092865	7.7822473494828746	7.480985374078622
Risky first	15.399999999999999	1.8	0.3703286216542041	0.9995605840380042	0.4021498699172947	-0.005934301152484667	0.7119158335329202	0.6895188593940277	0.961679740184476	0.9612571627563109	7.654295200506985	7.361180895677304	8.013303857644122	7.693216593801234
Risky first	16.799999999999997	1.8	0.3534772037551532	0.998943465358168	0.3967494211250061	-0.009296388478973294	0.6996923867876287	0.6764155963511894	0.956761098192423	0.9557502469482255	7.807968623796634	7.4958833936773885	8.219709871523499	7.881073398149392
Risky first	18.2	1.8	0.3381879775342462	0.9989006586404382	0.39254168835008724	-0.01080941800604579	0.6877775182711926	0.6637639710505981	0.9522474777663882	0.9512006327295411	7.943691935650591	7.616253829944077	8.405442410079225	8.048125491795906
Risky first	19.6	1.8	0.3245818390448366	0.9993549774496074	0.3896321353705708	-0.010820637199253746	0.6762653180029116	0.6516112965135421	0.9481318640511028	0.9475202976180441	8.065000990066693	7.725297615540967	8.57351681483083	8.19725430711597
Risky first	21.0	1.8	0.3127669680325209	1.0002170315584036	0.38770796136483954	-0.009633408426208023	0.6651858973436879	0.6399681321948206	0.9444363257002183	0.944641298187798	8.174699121443735	7.825367073143676	8.726241069129758	8.330820596185545
Risky first	22.4	1.8	0.3028511444345915	1.001389915652283	0.3861663369242419	-0.0074905615910306755	0.6545324116356054	0.6288238085600232	0.9412047058454162	0.942512900998073	8.275012844340132	7.918306656515444	8.86532185294704	8.450744124833621
Risky first	23.799999999999997	1.8	0.2949426300936391	1.0027715491862605	0.38432208480480146	-0.004579272679651802	0.6442755635572526	0.6181547867454771	0.9384986543647789	0.9410997495465903	8.367712806269754	8.005563287559935	8.991906873117172	8.558545673055193
Risky first	25.2	1.8	0.2890602891787512	1.0042715230715025	0.3815956385224393	-0.0010080477315403402	0.6343823332130645	0.6079345096814052	0.9363664343630062	0.9403661451907682	8.454207423450427	8.088270253331897	9.1068737242502	8.655501173944558
Risky first	26.599999999999998	1.8	0.28489991222526917	1.0058596484025464	0.37759514217510526	0.0032711284876399405	0.6248530656676717	0.5981516346655685	0.934754953150336	0.9402322885183356	8.535615371390106	8.167311151851273	9.211696892251847	8.743055067710715
Risky first	28.0	1.8	0.28209203912069963	1.0075223126582518	0.37230123194548376	0.008340050747030592	0.6156913961178752	0.5887957350200415	0.9335912896938039	0.9406140552699013	8.612821848442188	8.243368809534473	9.307838939343167	8.822541747509593
Risky first	7.0	2.0	0.6591096904717011	1.0045483884389088	0.4109349453464907	0.009827381973045779	0.7594626282522596	0.75855522504952	1.065322612329976	1.0701681133836058	6.304753271108883	6.18952831134344	5.952456306220633	5.8196041420994185
Risky first	8.4	2.0	0.5998115762462988	1.004796189237826	0.4165509129708903	0.01689124593619107	0.7590659391894167	0.7498436665478518	1.0405236999866312	1.04551424855821	6.679799752972026	6.516840057632785	6.457593509416033	6.267577993001302
Risky first	9.8	2.0	0.5526994412533931	1.0036978381549948	0.4187990927426309	0.01611884132817909	0.7528526441418861	0.7383524963650877	1.0222448923118288	1.026024988478368	6.985327206579669	6.782894276641387	6.873166035141589	6.643454608952619
Risky first	11.2	2.0	0.5183464203587693	1.00172801887531	0.4186911499078881	0.010123902439141519	0.7433482771947023	0.7255194267343388	1.0096544195716353	1.011399121466195	7.249749405275222	7.011325341013171	7.221951252839143	6.963488923483707
Risky first	12.6	2.0	0.49107171956064166	0.999739822444389	0.4174690324750913	0.0026409819544601643	0.7319807326918657	0.7120224882576682	1.0001815990067267	0.99992137420313	7.478204600336573	7.2082970190092865	7.521083274562155	7.239796786642785
Risky first	14.0	2.0	0.4663198813300298	0.9982954545713825	0.4159799138377814	-0.003699117946634689	0.719678710945741	0.6983114760924707	0.992024326119279	0.990333375589115	7.672386152335193	7.376966865573399	7.7822473494828746	7.480985374078622
Risky first	15.399999999999999	2.0	0.4436496751337001	0.9974759311129009	0.41470266670213213	-0.00814916902359114	0.7071553117059942	0.6847807697873082	0.9848163994160292	0.9823306549827582	7.839543076620113	7.523753427628139	8.013303857644122	7.693216593801234
Risky first	16.799999999999997	2.0	0.4232148514078988	0.9972664361320008	0.4139166105677347	-0.010678881874121249	0.6948011195130821	0.6716425158377772	0.9783909933812627	0.9757164991129799	7.985578024022861	7.653732238122424	8.219709871523499	7.881073398149392
Risky first	18.2	2.0	0.4052059215992418	0.9976115106759755	0.41350601323686903	-0.011516864202463617	0.6828100936653847	0.6589968877279037	0.9726580631162881	0.9703348797166086	8.115044994931031	7.770760885955547	8.405442410079225	8.048125491795906
Risky first	19.6	2.0	0.38968399034037254	0.9984342830893755	0.4129608195197383	-0.01088962306445257	0.6712649178050362	0.646881143283752	0.9675736806207199	0.9660587341466969	8.231464872423382	7.877779693530087	8.57351681483083	8.19725430711597
Risky first	21.0	2.0	0.3765826755847797	0.999645817518894	0.41154229799523984	-0.008935219517019866	0.6601859453097527	0.6352975634955562	0.9631257778020155	0.9627846555244164	8.337565273460115	7.9770335482454175	8.726241069129758	8.330820596185545
Risky first	22.4	2.0	0.365772409379945	1.0011495695646528	0.40858400180811777	-0.00571790802007055	0.6495581096014794	0.6242286943121071	0.9593272299290626	0.9604300433151317	8.435461372643909	8.070235417318433	8.86532185294704	8.450744124833621
Risky first	23.799999999999997	2.0	0.3571251919718014	1.0028435851293314	0.403810526535514	-0.0012819883931229348	0.639345233575677	0.6136454263838456	0.9562118552079582	0.9589309250199178	8.526791935059464	8.158687109594911	8.991906873117172	8.558545673055193
Risky first	25.2	2.0	0.3504878196379385	1.0046372406918398	0.3974992336645681	0.004315659396072424	0.6295086199531205	0.6035166279054257	0.9538024624989512	0.9582254740900282	8.612821848442188	8.243368809534473	9.1068737242502	8.655501173944558
Risky first	26.599999999999998	2.0	0.34548698185037086	1.0064997502357258	0.3903146464342329	0.011042609977359785	0.6200441496184508	0.5938272558621475	0.9520209789382978	0.958208877520568	8.694519786239871	8.325005825985285	9.211696892251847	8.743055067710715
Risky first	28.0	2.0	0.34179184864722484	1.0084165878906788	0.3830512164522176	0.0187713961077155	0.6109517882791123	0.5845637764559413	0.9507711028152359	0.9587733513659978	8.772617484300627	8.404118720760424	9.307838939343167	8.822541747509593
Risky first	7.0	2.2	0.7354956664406533	1.001141057124763	0.36037953512310134	-0.00026559406816484277	0.7559453400857032	0.7544169489914611	1.0989613424204447	1.1002153200900526	6.504069297844215	6.363326615344335	5.952456306220633	5.8196041420994185
Risky first	8.4	2.2	0.6742249871964536	1.0018957319922	0.3834016181016818	0.008970199328805606	0.7552410653498867	0.7456700269502702	1.0699060724254503	1.0719343275955961	6.8689757734914325	6.6818070827612015	6.457593509416033	6.267577993001302
Risky first	9.8	2.2	0.6275992015109602	1.0008278896716631	0.39540020907010476	0.009650434248324236	0.7491158436745298	0.734340467907928	1.0497693963676547	1.0506384896085355	7.174112733366911	6.946143999889547	6.873166035141589	6.643454608952619
Risky first	11.2	2.2	0.5922833106921362	0.9990038382486583	0.4024330024367122	0.005102168533349327	0.7395382369811845	0.7215117424806109	1.0354126410117441	1.0343812025419126	7.435487651398877	7.171381691190339	7.221951252839143	6.963488923483707
Risky first	12.6	2.2	0.5613154603239286	0.9974457214145573	0.40794545285672223	-0.0006522631889749331	0.7279085035131384	0.7078736723983319	1.0236223031504925	1.0210076866219737	7.654295200506986	7.361180895677304	7.521083274562155	7.239796786642785
Risky first	14.0	2.2	0.5331691895697359	0.9964288171451532	0.41280532963914246	-0.00571646099589318	0.7154185966323636	0.6940834367920653	1.0135278042558675	1.0099083111383984	7.839543076620115	7.523753427628141	7.7822473494828746	7.480985374078622
Risky first	15.399999999999999	2.2	0.5077742415171285	0.9960150903920496	0.4171754460828145	-0.009282241629466947	0.7027790598151593	0.6805296302534267	1.004765770544124	1.000761869771343	7.9992049860605645	7.665962995172182	8.013303857644122	7.693216593801234
Risky first	16.799999999999997	2.2	0.48533153536423956	0.9961893890434512	0.42054004701648545	-0.011142125306978723	0.6903652036596855	0.6674101974589787	0.997116054943204	0.9933164335792867	8.139275330219897	7.792884768515361	8.219709871523499	7.881073398149392
Risky first	18.2	2.2	0.46592915513514505	0.996896622089951	0.4220364386634856	-0.011299836174557598	0.6783579000674358	0.6548137830311782	0.9904392773863381	0.9873655700116524	8.264271819713864	7.9082841644674495	8.405442410079225	8.048125491795906
Risky first	19.6	2.2	0.44941729205943226	0.9980604293940977	0.42094733925195726	-0.009741517011434275	0.6668289054281691	0.6427683908123843	0.9846471249986207	0.9827373323777872	8.377607023450109	8.0149595092729	8.57351681483083	8.19725430711597
Risky first	21.0	2.2	0.4354858230509537	0.9995922413732232	0.4170872100985159	-0.006412231020297088	0.6557895733727664	0.6312688928675971	0.979688081967684	0.9792886057007113	8.481860541420343	8.11498711231528	8.726241069129758	8.330820596185545
Risky first	22.4	2.2	0.42382207320524484	1.0013955634209792	0.4109612745473263	-0.0013097847904953164	0.6452174647833071	0.6202918756814992	0.9755400737833276	0.976901501825999	8.578978093769935	8.209897048774478	8.86532185294704	8.450744124833621
Risky first	23.799999999999997	2.2	0.4142454586923348	1.0033680520213213	0.40360444879597485	0.005409972696305609	0.6350703584543536	0.609803383432611	0.9722058859999549	0.9754803259994376	8.670417665454599	8.30079991768142	8.991906873117172	8.558545673055193
Risky first	25.2	2.2	0.4066797693113425	1.0054181557534008	0.3961633781773776	0.013423300738140242	0.6253046394856575	0.5997683059067778	0.9696801457072111	0.9749340237676332	8.757257578403744	8.388478943917702	9.1068737242502	8.655501173944558
Risky first	26.599999999999998	2.2	0.40087998846426853	1.0075136019555615	0.38946695776822976	0.02237344351540488	0.6159123568474821	0.590168353503069	0.9678574237630139	0.9751295191949044	8.840277300281327	8.47345759886224	9.211696892251847	8.743055067710715
Risky first	28.0	2.2	0.39661267362122304	1.009637820310213	0.3839052103957979	0.03186214436728968	0.6068903444465514	0.5809872263721648	0.9666157824611901	0.975931851681567	8.920018809215053	8.556049976877157	9.307838939343167	8.822541747509593
Risky first	7.0	2.4000000000000004	0.7934330270664647	0.9983461210100161	0.3075387012171435	-0.006753383782936995	0.752490476171166	0.7505718133452762	1.128622886334959	1.1267562806556346	6.679799752972026	6.516840057632786	5.952456306220633	5.8196041420994185
Risky first	8.4	2.4000000000000004	0.7352811604548002	0.9992804412867999	0.343803169538345	0.0025602420037452722	0.7517931483923856	0.7419626905203778	1.0966473475023104	1.0958582453481074	7.041080459548174	6.831204626789836	6.457593509416033	6.267577993001302
Risky first	9.8	2.4000000000000004	0.690614428255685	0.9982530142942698	0.3647120354184841	0.004134170437195772	0.7457107540224671	0.7307346609622858	1.07478782027635	1.0729101813176343	7.345628792044795	7.093889378456562	6.873166035141589	6.643454608952619
Risky first	11.2	2.4000000000000004	0.6535548574146455	0.9968136117119839	0.38005555054256374	0.0013485382679179203	0.7358991469025837	0.7177854458433965	1.0580052092182624	1.0546339938109492	7.5983410500201805	7.312458586397422	7.221951252839143	6.963488923483707
