order	stake_bin	median	lo	hi	obs	obs_sem	stake
Risky first	0	-0.0009825652749137492	-0.044588112757064646	0.037128401599874516	0.011795959213031306	0.029597452359253172	12.667230248654299
Risky first	1	-0.014463906774831226	-0.05954961250848034	0.026483671618567683	-0.008979291876240124	0.03521516769099482	23.082450358562475
Risky first	2	0.018457328705006742	-0.040531051336004875	0.0642324617247218	0.016444006629765147	0.033777521973981664	42.217878391198916
Risky second	0	0.01699242695483294	-0.03832459937723087	0.0676029901593811	0.05994824724148031	0.03282724727628665	12.667230248654299
Risky second	1	0.022197695665187922	-0.01995690142085549	0.0708749400876778	0.061330860893001535	0.03509798859832722	23.082450358562475
Risky second	2	0.02977910143323681	-0.021846499365296368	0.07522420770541072	0.03700550076489926	0.03892267001359706	42.217878391198916
