order	stake_bin	median	lo	hi	obs	obs_sem	stake
Risky first	0	0.008247917986971498	-0.035487751719507576	0.05539718917870173	0.011795959213031306	0.029597452359253172	12.667230248654299
Risky first	1	0.004090395328785468	-0.04972970368370633	0.04396006568496613	-0.008979291876240124	0.03521516769099482	23.082450358562475
Risky first	2	0.01896010078672619	-0.026940166816327826	0.0760339797801099	0.016444006629765147	0.033777521973981664	42.217878391198916
Risky second	0	0.012540767503173511	-0.033536546995193706	0.06593127841248136	0.05994824724148031	0.03282724727628665	12.667230248654299
Risky second	1	0.012561302032774835	-0.037270659459956224	0.06285716838569555	0.061330860893001535	0.03509798859832722	23.082450358562475
Risky second	2	0.022042606516290697	-0.03184942876672203	0.06895669910707503	0.03700550076489926	0.03892267001359706	42.217878391198916
