term	spline	regressor	mean	lo	hi	p_gt0
memory_noise_sd	1	Intercept	0.38347665817730886	0.06122639552965635	0.6597859544150558	0.98775
memory_noise_sd	1	stimulation_condition[T.vertex]	0.12619092071452587	-0.19565551655482658	0.4768562763339202	0.7795833333333333
memory_noise_sd	2	Intercept	1.2481863973951204	1.0179862494421001	1.5059999696394206	1.0
memory_noise_sd	2	stimulation_condition[T.vertex]	-0.13110869422695193	-0.42189358771887103	0.19329755028933723	0.1965
memory_noise_sd	3	Intercept	1.3258815408508964	0.8782795292199724	1.8052249287199629	1.0
memory_noise_sd	3	stimulation_condition[T.vertex]	0.083633833318808	-0.5077926426319676	0.6748184881582585	0.61175
memory_noise_sd	4	Intercept	2.39492093225296	1.816545953267529	3.0950496067540145	1.0
memory_noise_sd	4	stimulation_condition[T.vertex]	0.18024196469115705	-0.5816132825081822	1.0371869744740831	0.6665833333333333
memory_noise_sd	5	Intercept	2.2177179669511777	1.7267140337830338	2.8469858566778408	1.0
memory_noise_sd	5	stimulation_condition[T.vertex]	0.36043458014528307	-0.4004195364664726	1.4358907223066593	0.7946666666666666
perceptual_noise_sd	1	Intercept	0.2236873611959838	-0.9539214813729804	1.0272913191725417	0.725
perceptual_noise_sd	1	stimulation_condition[T.vertex]	-1.104987317553507	-2.338849298763071	-0.023285537038530126	0.021833333333333333
perceptual_noise_sd	2	Intercept	1.218942631106735	0.7149831882841207	1.799592947056009	1.0
perceptual_noise_sd	2	stimulation_condition[T.vertex]	-0.4097337686596478	-1.0262449974207475	0.1504364293694294	0.08341666666666667
perceptual_noise_sd	3	Intercept	3.243065950434929	2.368068868186729	4.196371725159232	1.0
perceptual_noise_sd	3	stimulation_condition[T.vertex]	0.6147601427118755	-0.37755949268078887	1.6362522732530014	0.8856666666666667
perceptual_noise_sd	4	Intercept	4.173778545266683	3.075191856280922	5.401894027708197	1.0
perceptual_noise_sd	4	stimulation_condition[T.vertex]	-0.15645138113720808	-1.3063644910924679	1.061466334813284	0.3885
perceptual_noise_sd	5	Intercept	4.6368171197153325	3.4860871380687852	6.080936288324233	1.0
perceptual_noise_sd	5	stimulation_condition[T.vertex]	0.20370917546495715	-1.1239730765680258	1.5079162909758714	0.6305
