term	stimulation	payoff	nu	lo	hi	p_pos
n1_evidence_sd	ips	31.705882352941174	3.4249030847523594	3.1066814332403005	3.749725313317648	
n1_evidence_sd	ips	32.588235294117645	3.4652102178047013	3.144513608641343	3.791902742843707	
n1_evidence_sd	ips	33.470588235294116	3.5048570498413625	3.181846873668666	3.8328715552743216	
n1_evidence_sd	ips	34.35294117647059	3.543851000609987	3.218772342196075	3.8729927093567738	
n1_evidence_sd	ips	35.23529411764706	3.582199860067031	3.255494917065156	3.9136386612837235	
n1_evidence_sd	ips	36.11764705882353	3.6199117585227234	3.290646066924324	3.9528594446023813	
n1_evidence_sd	ips	37.0	3.656995139331095	3.3246986790159325	3.99184778453193	
n1_evidence_sd	ips	37.88235294117647	3.693458733902005	3.358903551068124	4.030200480405362	
n1_evidence_sd	ips	38.76470588235294	3.7293115388317033	3.3926383325662752	4.068330277258105	
n1_evidence_sd	ips	39.64705882352941	3.7645627949662352	3.4259267287717434	4.105781582388396	
n1_evidence_sd	ips	40.529411764705884	3.799221968227812	3.4588754666191037	4.14292280734182	
n1_evidence_sd	ips	41.411764705882355	3.833298732049838	3.4908433315205234	4.178326810192419	
n1_evidence_sd	ips	42.294117647058826	3.866802951279877	3.5221535692043777	4.215042633309586	
n1_evidence_sd	ips	43.17647058823529	3.8997446674215914	3.552856746939221	4.248860851183255	
n1_evidence_sd	ips	44.05882352941176	3.9321340850996616	3.583038398298079	4.283482026454477	
n1_evidence_sd	ips	44.94117647058823	3.96398155964092	3.612506721026533	4.317961015456575	
n1_evidence_sd	ips	45.8235294117647	3.9952975856743267	3.641594825313999	4.351060975995497	
n1_evidence_sd	ips	46.705882352941174	4.026092786662611	3.6694653912766633	4.38376820841421	
n1_evidence_sd	ips	47.588235294117645	4.056377905284538	3.697075426430746	4.416178492883277	
n1_evidence_sd	ips	48.470588235294116	4.086163794594905	3.7243861085130687	4.447840893216534	
n1_evidence_sd	ips	49.35294117647059	4.115461409895981	3.751298834053138	4.4791962368473754	
n1_evidence_sd	ips	50.23529411764706	4.144281801259611	3.7778233437902586	4.510086411200948	
n1_evidence_sd	ips	51.11764705882353	4.17263610664462	3.8035228788684003	4.5417302899393714	
n1_evidence_sd	ips	52.0	4.2005355455596	3.8298848764351767	4.5716097353442695	
n1_evidence_sd	ips	52.88235294117647	4.227991413225186	3.85500535618846	4.601130438932892	
n1_evidence_sd	ips	53.76470588235294	4.255015075193838	3.8795718024661205	4.6308214460538935	
n1_evidence_sd	ips	54.64705882352941	4.2816179623893325	3.9044606670981987	4.659629757417277	
n1_evidence_sd	ips	55.529411764705884	4.307811566531264	3.927457812098152	4.688355450850958	
n1_evidence_sd	ips	56.41176470588235	4.333607435912588	3.951515289594018	4.716396881856165	
n1_evidence_sd	ips	57.29411764705882	4.35901717150173	3.974970270700611	4.744756044936623	
n1_evidence_sd	ips	58.17647058823529	4.3840524233425455	3.997473248115571	4.771279249404271	
n1_evidence_sd	ips	59.05882352941176	4.408724887228051	4.0207201502216385	4.798452034904204	
n1_evidence_sd	ips	59.94117647058823	4.433046301626203	4.0422339982585	4.82469971303002	
n1_evidence_sd	ips	60.8235294117647	4.45702844483728	4.064118205096818	4.851123740493117	
n1_evidence_sd	ips	61.705882352941174	4.480683132364284	4.086442490432164	4.876984200829735	
n1_evidence_sd	ips	62.588235294117645	4.504022214480386	4.106592288041477	4.902803999246858	
n1_evidence_sd	ips	63.470588235294116	4.527057573976691	4.126320738650595	4.928366078829349	
n1_evidence_sd	ips	64.35294117647058	4.549801124077377	4.1463017541380625	4.95322306337416	
n1_evidence_sd	ips	65.23529411764706	4.57226480650839	4.165965166174317	4.977400505367072	
n1_evidence_sd	ips	66.11764705882354	4.594460589708608	4.18660923095863	5.001538032916356	
n1_evidence_sd	ips	67.0	4.616400467171297	4.206511681473965	5.025690033536908	
n1_evidence_sd	ips	67.88235294117646	4.638096455907799	4.225370281574208	5.050306663061536	
n1_evidence_sd	ips	68.76470588235294	4.6595605950220245	4.244774488322986	5.07422822872859	
n1_evidence_sd	ips	69.64705882352942	4.6808049443893065	4.26330075742166	5.098362902900418	
n1_evidence_sd	ips	70.52941176470588	4.701841583429959	4.282831498044923	5.122135655608132	
n1_evidence_sd	ips	71.41176470588235	4.722682609972225	4.301442057346117	5.145802043675947	
n1_evidence_sd	ips	72.29411764705883	4.743340139196336	4.320286758045665	5.1687747341572985	
n1_evidence_sd	ips	73.17647058823529	4.763826302654564	4.339433315030064	5.1913161574891475	
n1_evidence_sd	ips	74.05882352941177	4.784153247361763	4.356631247453548	5.213716386604726	
n1_evidence_sd	ips	74.94117647058823	4.804333134949775	4.373910225411278	5.236014727951607	
n1_evidence_sd	ips	75.82352941176471	4.824378140883247	4.390923427349415	5.259027166495818	
n1_evidence_sd	ips	76.70588235294117	4.84430045372957	4.408607281348861	5.28120064928483	
n1_evidence_sd	ips	77.58823529411765	4.864112274481507	4.426807620721327	5.30360926290404	
n1_evidence_sd	ips	78.47058823529412	4.883825815926665	4.4443804876468365	5.324771834947557	
n1_evidence_sd	ips	79.35294117647058	4.903453302061049	4.462482914156058	5.345287326713861	
n1_evidence_sd	ips	80.23529411764706	4.923006967543485	4.479951462698264	5.367051430541383	
n1_evidence_sd	ips	81.11764705882352	4.942499057187555	4.4969528935172125	5.38950347062197	
n1_evidence_sd	ips	82.0	4.961941825487962	4.51397506466726	5.4107017497773455	
n1_evidence_sd	ips	82.88235294117646	4.9813475361791015	4.53120395189144	5.43205144834984	
n1_evidence_sd	ips	83.76470588235294	5.000728461822756	4.547609620780638	5.452277954410772	
n1_evidence_sd	ips	84.6470588235294	5.020096883423346	4.564755991418073	5.474446659356325	
n1_evidence_sd	ips	85.52941176470588	5.039465090067336	4.58252893671441	5.496724088677605	
n1_evidence_sd	ips	86.41176470588235	5.058845378585893	4.600415487471584	5.518134011910647	
n1_evidence_sd	ips	87.29411764705883	5.078250053238155	4.617878445100463	5.538482788634187	
n1_evidence_sd	ips	88.17647058823529	5.097691425413341	4.634970735612555	5.559579696093186	
n1_evidence_sd	ips	89.05882352941177	5.117181813350255	4.651604948249661	5.581075822428433	
n1_evidence_sd	ips	89.94117647058823	5.136733541872471	4.669439894258464	5.601928785526132	
n1_evidence_sd	ips	90.82352941176471	5.156358942137121	4.687439805977439	5.622233390286584	
n1_evidence_sd	ips	91.70588235294117	5.176070351397156	4.705327739086646	5.642547985909951	
n1_evidence_sd	ips	92.58823529411764	5.195880112774105	4.7240599014593085	5.665050899462603	
n1_evidence_sd	ips	93.47058823529412	5.2158005750413565	4.742606111282408	5.687754864824335	
n1_evidence_sd	ips	94.35294117647058	5.235844092416458	4.761102653963772	5.708810983836681	
n1_evidence_sd	ips	95.23529411764706	5.256023024360594	4.779817574219817	5.730560261770488	
n1_evidence_sd	ips	96.11764705882352	5.276349735385673	4.7969817265127235	5.7537507591553005	
n1_evidence_sd	ips	97.0	5.296836594866486	4.815883046931732	5.777139490981447	
n1_evidence_sd	ips	97.88235294117646	5.317495976858427	4.833384802597761	5.801501413543452	
n1_evidence_sd	ips	98.76470588235294	5.3383402599187955	4.852129307190249	5.824421379693699	
n1_evidence_sd	ips	99.6470588235294	5.359381826932265	4.8706365313024325	5.848105526678558	
n1_evidence_sd	ips	100.52941176470588	5.380633064938209	4.888828190725929	5.8724842903667795	
n1_evidence_sd	ips	101.41176470588235	5.402106364960959	4.906867912351593	5.896952714431698	
n1_evidence_sd	ips	102.29411764705883	5.423814121841289	4.9271103166318735	5.92425360772605	
n1_evidence_sd	ips	103.17647058823529	5.445768734069125	4.945821772330283	5.9490205545193	
n1_evidence_sd	ips	104.05882352941177	5.467982603617242	4.964244753169472	5.974407689467863	
n1_evidence_sd	ips	104.94117647058823	5.490468135774826	4.982783957226816	6.003275381805106	
n1_evidence_sd	ips	105.8235294117647	5.513237738982082	5.0015307657240395	6.029714873629902	
n1_evidence_sd	ips	106.70588235294117	5.536303824663774	5.020867921126812	6.061849254184919	
n1_evidence_sd	ips	107.58823529411764	5.55967880706341	5.039797363544112	6.092149503631323	
n1_evidence_sd	ips	108.47058823529412	5.583375103076714	5.0616622546724575	6.122296361316787	
n1_evidence_sd	ips	109.35294117647058	5.607405132084922	5.080061391914135	6.151830778793879	
n1_evidence_sd	ips	110.23529411764706	5.631781315787526	5.098591755752662	6.183391923347867	
n1_evidence_sd	ips	111.11764705882352	5.65651607803537	5.117630530819961	6.215013041262589	
n1_evidence_sd	ips	112.0	5.681621844663145	5.135934697851165	6.248149389836665	
n1_evidence_sd	vertex	7.0	1.1316329941628565	0.9070470220769229	1.4004078766289203	
n1_evidence_sd	vertex	7.882352941176471	1.2973251359498577	1.087125991019074	1.5430311313476341	
n1_evidence_sd	vertex	8.764705882352942	1.4557812145575784	1.2567549652462542	1.6854621943834518	
n1_evidence_sd	vertex	9.647058823529411	1.6043019746007021	1.4090544785506587	1.8224879494384334	
n1_evidence_sd	vertex	10.529411764705882	1.7412873508521276	1.5458219148099026	1.9577887923717971	
n1_evidence_sd	vertex	11.411764705882353	1.8660098764011837	1.6633542051797785	2.086901193103526	
n1_evidence_sd	vertex	12.294117647058822	1.978400248552051	1.7694967354444127	2.2053421843880523	
n1_evidence_sd	vertex	13.176470588235293	2.0788714505579944	1.8621736274526766	2.314454788876153	
n1_evidence_sd	vertex	14.058823529411764	2.1681845083625557	1.9434689917092078	2.4140923019997924	
n1_evidence_sd	vertex	14.941176470588236	2.2473498680665305	2.0164080619294493	2.5014009399273203	
n1_evidence_sd	vertex	15.823529411764707	2.3175563799170176	2.0799542932742563	2.5765053615760176	
n1_evidence_sd	vertex	16.705882352941174	2.380120678985976	2.138628428392053	2.643407602834717	
n1_evidence_sd	vertex	17.588235294117645	2.436451316029177	2.1919812735544144	2.702685019535979	
n1_evidence_sd	vertex	18.470588235294116	2.488023503445886	2.2410627061993402	2.7556908864295884	
n1_evidence_sd	vertex	19.352941176470587	2.536361555395739	2.287103861969236	2.8058635832963676	
n1_evidence_sd	vertex	20.235294117647058	2.583021916638103	2.3312633130720006	2.853322785898313	
n1_evidence_sd	vertex	21.11764705882353	2.6290646953722527	2.3749649361498193	2.9005243017872493	
n1_evidence_sd	vertex	22.0	2.6745885845401967	2.417248260281593	2.947514679125871	
n1_evidence_sd	vertex	22.88235294117647	2.719588199653975	2.459760341547733	2.993423874135054	
n1_evidence_sd	vertex	23.764705882352942	2.764059199432032	2.5024598574466377	3.0391643300107605	
n1_evidence_sd	vertex	24.647058823529413	2.8079982097047367	2.5435455068677704	3.0841555594594228	
n1_evidence_sd	vertex	25.52941176470588	2.8514027525287813	2.5844305773800103	3.1294618253801456	
n1_evidence_sd	vertex	26.41176470588235	2.8942711802496905	2.6257100443167434	3.1738605464088216	
n1_evidence_sd	vertex	27.294117647058822	2.9366026142438724	2.665676038526161	3.2187921707949734	
n1_evidence_sd	vertex	28.176470588235293	2.9783968880693337	2.7043849276648446	3.2633008966398176	
n1_evidence_sd	vertex	29.058823529411764	3.019654494756518	2.7428845895151768	3.3073018361246507	
n1_evidence_sd	vertex	29.941176470588236	3.0603765379759333	2.7817851677868974	3.3494670151431527	
n1_evidence_sd	vertex	30.823529411764707	3.1005646868272554	2.8183050669729095	3.392715995607628	
n1_evidence_sd	vertex	31.705882352941174	3.1402211340043245	2.8553084082079354	3.435183314702134	
n1_evidence_sd	vertex	32.588235294117645	3.1793485571019144	2.892363120667474	3.47654312717244	
n1_evidence_sd	vertex	33.470588235294116	3.21795008284021	2.9278265340893683	3.517386901830605	
n1_evidence_sd	vertex	34.35294117647059	3.256029253998119	2.9637253319488166	3.5590136860214834	
n1_evidence_sd	vertex	35.23529411764706	3.2935899988552535	2.9995613144036057	3.5989615222427336	
n1_evidence_sd	vertex	36.11764705882353	3.3306366029573806	3.0344361738136847	3.638802094484773	
n1_evidence_sd	vertex	37.0	3.3671736830310945	3.0686169785482074	3.677976631699342	
n1_evidence_sd	vertex	37.88235294117647	3.4032061628849597	3.1023437618740637	3.7171303768100965	
n1_evidence_sd	vertex	38.76470588235294	3.4387392511456185	3.1353252363226156	3.7557867022487765	
n1_evidence_sd	vertex	39.64705882352941	3.4737784206887765	3.166980261296064	3.7933892661412654	
n1_evidence_sd	vertex	40.529411764705884	3.5083293896337926	3.1989225304959192	3.830335443726684	
n1_evidence_sd	vertex	41.411764705882355	3.542398103781651	3.2298855746268083	3.8669001264819727	
n1_evidence_sd	vertex	42.294117647058826	3.5759907203838908	3.260251977541328	3.903806590512927	
n1_evidence_sd	vertex	43.17647058823529	3.609113593138996	3.290197062436145	3.93887771420528	
n1_evidence_sd	vertex	44.05882352941176	3.641773258321493	3.3203702032853872	3.9743958106408432	
n1_evidence_sd	vertex	44.94117647058823	3.673976421954097	3.34970090586255	4.0090436883771945	
n1_evidence_sd	vertex	45.8235294117647	3.7057299479431554	3.3793114693020487	4.044020784181227	
n1_evidence_sd	vertex	46.705882352941174	3.7370408471008885	3.40731066040595	4.0780122192137505	
n1_evidence_sd	vertex	47.588235294117645	3.7679162669869712	3.435418833564496	4.111045879878433	
n1_evidence_sd	vertex	48.470588235294116	3.7983634825038264	3.4630780449585012	4.144690308109076	
n1_evidence_sd	vertex	49.35294117647059	3.828389887189025	3.4901479644986306	4.177219861132762	
n1_evidence_sd	vertex	50.23529411764706	3.8580029851492386	3.516864617642939	4.2102894733227325	
n1_evidence_sd	vertex	51.11764705882353	3.887210383587183	3.543835974756295	4.2424893923776095	
n1_evidence_sd	vertex	52.0	3.916019785875012	3.5700389420087664	4.274098897875012	
n1_evidence_sd	vertex	52.88235294117647	3.9444389851327863	3.596486974858266	4.305486037988452	
n1_evidence_sd	vertex	53.76470588235294	3.9724758582725963	3.621197094859208	4.336277616525433	
n1_evidence_sd	vertex	54.64705882352941	4.000138360473682	3.6454452458670237	4.366474556833055	
n1_evidence_sd	vertex	55.529411764705884	4.027434520054311	3.6690296399197373	4.396415044600824	
n1_evidence_sd	vertex	56.41176470588235	4.054372433712024	3.6933935892738834	4.426279201750558	
n1_evidence_sd	vertex	57.29411764705882	4.080960262102605	3.7170182626654764	4.455649878171736	
n1_evidence_sd	vertex	58.17647058823529	4.107206225733733	3.7405917518146374	4.4844759692184	
n1_evidence_sd	vertex	59.05882352941176	4.133118601148671	3.763990336801027	4.512841548951976	
n1_evidence_sd	vertex	59.94117647058823	4.158705717378918	3.7860131712406955	4.541781725231416	
n1_evidence_sd	vertex	60.8235294117647	4.183975952645612	3.808372348257536	4.56885336834845	
n1_evidence_sd	vertex	61.705882352941174	4.208937731291068	3.830879629720158	4.596507043179488	
n1_evidence_sd	vertex	62.588235294117645	4.233599520923655	3.852882185111983	4.623752810865653	
n1_evidence_sd	vertex	63.470588235294116	4.257969829760476	3.8748093270670623	4.651405010405043	
n1_evidence_sd	vertex	64.35294117647058	4.2820572041529115	3.896021220031061	4.6779621187763425	
n1_evidence_sd	vertex	65.23529411764706	4.305870226282372	3.9175882768604624	4.705351315656538	
n1_evidence_sd	vertex	66.11764705882354	4.329417512013184	3.938106177095274	4.732255674355303	
n1_evidence_sd	vertex	67.0	4.352707708891567	3.958685148301202	4.759536596791976	
n1_evidence_sd	vertex	67.88235294117646	4.3757494942808615	3.9791038708040447	4.786002921286887	
n1_evidence_sd	vertex	68.76470588235294	4.398551573621601	3.9994981123070574	4.810594243102164	
n1_evidence_sd	vertex	69.64705882352942	4.421122678809605	4.019156747082993	4.835471347426005	
n1_evidence_sd	vertex	70.52941176470588	4.4434715666814055	4.038264154827308	4.860873694615526	
n1_evidence_sd	vertex	71.41176470588235	4.465607017601981	4.0571247700287945	4.885778483890253	
n1_evidence_sd	vertex	72.29411764705883	4.487537834144771	4.07607395420423	4.910595115012236	
n1_evidence_sd	vertex	73.17647058823529	4.509272839859979	4.0960938034379515	4.934956468730043	
n1_evidence_sd	vertex	74.05882352941177	4.530820878123238	4.115786213653248	4.958908770824731	
n1_evidence_sd	vertex	74.94117647058823	4.552190811059841	4.134940992852157	4.982859153809586	
n1_evidence_sd	vertex	75.82352941176471	4.573391518538865	4.15473819658947	5.007015347790417	
n1_evidence_sd	vertex	76.70588235294117	4.594431897232535	4.173550448876953	5.030498158997283	
n1_evidence_sd	vertex	77.58823529411765	4.615320859736055	4.19241651041038	5.0543426074861095	
n1_evidence_sd	vertex	78.47058823529412	4.636067333743888	4.2111561400271444	5.0771730147391905	
n1_evidence_sd	vertex	79.35294117647058	4.6566802612781615	4.230326001107148	5.098730348435164	
n1_evidence_sd	vertex	80.23529411764706	4.677168597966124	4.248607148287839	5.122890060796605	
n1_evidence_sd	vertex	81.11764705882352	4.69754131236269	4.267390810802638	5.145778371920236	
n1_evidence_sd	vertex	82.0	4.717807385314813	4.285310750804531	5.167816105745496	
n1_evidence_sd	vertex	82.88235294117646	4.737975809365361	4.303291312894998	5.190253384324697	
n1_evidence_sd	vertex	83.76470588235294	4.7580555881931295	4.321397071262055	5.2111057765292115	
n1_evidence_sd	vertex	84.6470588235294	4.778055736086473	4.339780365012877	5.233301520537961	
n1_evidence_sd	vertex	85.52941176470588	4.797985277448275	4.357363669681453	5.2546489745612845	
n1_evidence_sd	vertex	86.41176470588235	4.81785324633009	4.374656056587847	5.276317620056758	
n1_evidence_sd	vertex	87.29411764705883	4.837668685992664	4.392028241374456	5.298052593729317	
n1_evidence_sd	vertex	88.17647058823529	4.8574406484919725	4.410458801353195	5.319207238637838	
n1_evidence_sd	vertex	89.05882352941177	4.877178194287873	4.4279534977616	5.340658391756932	
n1_evidence_sd	vertex	89.94117647058823	4.8968903918742095	4.445927387438396	5.362459647526539	
n1_evidence_sd	vertex	90.82352941176471	4.916586317428454	4.4631191754025155	5.385843727055032	
n1_evidence_sd	vertex	91.70588235294117	4.936275054479751	4.481432601668298	5.407973723892087	
n1_evidence_sd	vertex	92.58823529411764	4.9559656935932175	4.498870948660969	5.43070995099785	
n1_evidence_sd	vertex	93.47058823529412	4.975667332070233	4.515544361640114	5.4527492357565155	
n1_evidence_sd	vertex	94.35294117647058	4.995389073662435	4.532128551660787	5.475659487068262	
n1_evidence_sd	vertex	95.23529411764706	5.015140028298993	4.548224549740914	5.497034204205959	
n1_evidence_sd	vertex	96.11764705882352	5.034929311825373	4.565457272561751	5.518282180383796	
n1_evidence_sd	vertex	97.0	5.054766045753874	4.582092801749965	5.542117861346169	
n1_evidence_sd	vertex	97.88235294117646	5.0746593570232985	4.598738801027338	5.567212366457508	
n1_evidence_sd	vertex	98.76470588235294	5.09461837776831	4.614726632731575	5.590988948869103	
n1_evidence_sd	vertex	99.6470588235294	5.114652245096882	4.632405607992642	5.614567228588817	
n1_evidence_sd	vertex	100.52941176470588	5.134770100875945	4.649459236545951	5.6367756402453	
n1_evidence_sd	vertex	101.41176470588235	5.1549810915231475	4.666229398316202	5.6629880250565305	
n1_evidence_sd	vertex	102.29411764705883	5.175294367805987	4.68226367651787	5.688595917855367	
n1_evidence_sd	vertex	103.17647058823529	5.195719084646102	4.700008895325202	5.714153523733217	
n1_evidence_sd	vertex	104.05882352941177	5.216264400929365	4.715338907453583	5.7411663110592395	
n1_evidence_sd	vertex	104.94117647058823	5.2369394793206485	4.730535684570643	5.767768273987121	
n1_evidence_sd	vertex	105.8235294117647	5.2577534860835815	4.74683362421838	5.795716238961494	
n1_evidence_sd	vertex	106.70588235294117	5.27871559090409	4.762266553922326	5.824254987793631	
n1_evidence_sd	vertex	107.58823529411764	5.299834966718399	4.776570048299386	5.851692092507132	
n1_evidence_sd	vertex	108.47058823529412	5.321120789544329	4.790732223608662	5.880843427378944	
n1_evidence_sd	vertex	109.35294117647058	5.342582238316755	4.805069774397992	5.912142880078706	
n1_evidence_sd	vertex	110.23529411764706	5.364228494725798	4.818580731642113	5.942776829333291	
n1_evidence_sd	vertex	111.11764705882352	5.386068743058865	4.833106896065814	5.975470567871939	
n1_evidence_sd	vertex	112.0	5.408112170045905	4.8474981030761235	6.007667219319458	
n1_evidence_sd	ips - vertex	7.0	0.28327771512395433	0.08831402857847508	0.5093104173639006	
n1_evidence_sd	ips - vertex	7.882352941176471	0.2782837263443221	0.10845391263118491	0.4759501920419049	
n1_evidence_sd	ips - vertex	8.764705882352942	0.2714267770610833	0.1208328176998983	0.44320880712092975	
n1_evidence_sd	ips - vertex	9.647058823529411	0.26400924761010613	0.12796443160850737	0.4191181233412622	
n1_evidence_sd	ips - vertex	10.529411764705882	0.2569537023393177	0.12840257905061989	0.40233717630545207	
n1_evidence_sd	ips - vertex	11.411764705882353	0.25085522392342074	0.12479912883046254	0.3931954232027343	
n1_evidence_sd	ips - vertex	12.294117647058822	0.24605324278374824	0.11798044563275785	0.3899607126456968	
n1_evidence_sd	ips - vertex	13.176470588235293	0.24269812774360608	0.11208190911325319	0.38883086659501126	
n1_evidence_sd	ips - vertex	14.058823529411764	0.24080459251262856	0.10760834293619109	0.38956409430943534	
n1_evidence_sd	ips - vertex	14.941176470588236	0.24029163153817773	0.1057180203058558	0.3908012667036306	
n1_evidence_sd	ips - vertex	15.823529411764707	0.241011311814378	0.10495028917451228	0.3922934219033424	
n1_evidence_sd	ips - vertex	16.705882352941174	0.24276912754175242	0.10654855625625413	0.3933764007766003	
n1_evidence_sd	ips - vertex	17.588235294117645	0.24533821902174158	0.10821177289869928	0.3953196317402033	
n1_evidence_sd	ips - vertex	18.470588235294116	0.2484691892883079	0.1117652977948046	0.39779387713163655	
n1_evidence_sd	ips - vertex	19.352941176470587	0.2518967462377711	0.11544562653042778	0.3993712855382862	
n1_evidence_sd	ips - vertex	20.235294117647058	0.25534493397734137	0.11901370503430657	0.40241498541863047	
n1_evidence_sd	ips - vertex	21.11764705882353	0.2586245685955152	0.12218047498987818	0.4056895612187531	
n1_evidence_sd	ips - vertex	22.0	0.26172005355897776	0.125050885667114	0.40941881115814166	
n1_evidence_sd	ips - vertex	22.88235294117647	0.2646349526019322	0.12668434704807013	0.4122503761407677	
n1_evidence_sd	ips - vertex	23.764705882352942	0.26737292191945455	0.12815072434891261	0.4158226973330017	
n1_evidence_sd	ips - vertex	24.647058823529413	0.2699376916172551	0.1295367623072324	0.4202410202493467	
n1_evidence_sd	ips - vertex	25.52941176470588	0.2723330497721353	0.13051886791947326	0.4233468783130861	
n1_evidence_sd	ips - vertex	26.41176470588235	0.27456282878612404	0.13081819057121577	0.4267823361521243	
n1_evidence_sd	ips - vertex	27.294117647058822	0.2766308937499938	0.13068615081767251	0.43067160691844886	
n1_evidence_sd	ips - vertex	28.176470588235293	0.27854113256241014	0.130483559436198	0.434179224379549	
n1_evidence_sd	ips - vertex	29.058823529411764	0.28029744757904335	0.1303669903246528	0.43703316889089694	
n1_evidence_sd	ips - vertex	29.941176470588236	0.2819037485917865	0.1299912881469509	0.44049471283020675	
n1_evidence_sd	ips - vertex	30.823529411764707	0.28336394696139233	0.12980184546467677	0.4432859098879785	
n1_evidence_sd	ips - vertex	31.705882352941174	0.28468195074799607	0.12968911685881884	0.446158377867974	
n1_evidence_sd	ips - vertex	32.588235294117645	0.2858616607028149	0.12865248053932157	0.4487215996883915	
n1_evidence_sd	ips - vertex	33.470588235294116	0.28690696700114854	0.1277821491904115	0.45134297150961095	
n1_evidence_sd	ips - vertex	34.35294117647059	0.2878217466118569	0.12712192160929126	0.4535617011303314	
n1_evidence_sd	ips - vertex	35.23529411764706	0.288609861211789	0.12640247666601512	0.4559904934420877	
n1_evidence_sd	ips - vertex	36.11764705882353	0.2892751555653717	0.12502971457869194	0.45797138037465557	
n1_evidence_sd	ips - vertex	37.0	0.2898214563000053	0.1240804213664407	0.45981914698596366	
n1_evidence_sd	ips - vertex	37.88235294117647	0.29025257101703683	0.12342879539308467	0.46112718018235443	
n1_evidence_sd	ips - vertex	38.76470588235294	0.2905722876860648	0.12225470114925259	0.462760975064259	
n1_evidence_sd	ips - vertex	39.64705882352941	0.2907843742774552	0.12108449177995748	0.46450363519254945	
n1_evidence_sd	ips - vertex	40.529411764705884	0.2908925785940125	0.11880919175141488	0.46590617001605145	
n1_evidence_sd	ips - vertex	41.411764705882355	0.2909006282682062	0.11709086092452155	0.4669601500228627	
n1_evidence_sd	ips - vertex	42.294117647058826	0.2908122308960267	0.11541519490476979	0.46821675414506264	
n1_evidence_sd	ips - vertex	43.17647058823529	0.29063107428257756	0.11371545306418859	0.4689926791528602	
n1_evidence_sd	ips - vertex	44.05882352941176	0.29036082677819386	0.11150969352028407	0.47002419217838276	
n1_evidence_sd	ips - vertex	44.94117647058823	0.29000513768681774	0.10961698163188036	0.4712727572864021	
n1_evidence_sd	ips - vertex	45.8235294117647	0.28956763773120864	0.10755204834525013	0.4723554837650857	
n1_evidence_sd	ips - vertex	46.705882352941174	0.28905193956172076	0.10527196879072652	0.47277261489471256	
n1_evidence_sd	ips - vertex	47.588235294117645	0.288461638297563	0.1023453483006447	0.4736046570541932	
n1_evidence_sd	ips - vertex	48.470588235294116	0.2878003120910509	0.10052617528296655	0.47344959547499565	
n1_evidence_sd	ips - vertex	49.35294117647059	0.28707152270695924	0.09827668223059066	0.4742201667989489	
