term	payoff	pct	lo	hi	p_increase
memory_noise_sd	7.0	28.73518065607816	-68.78613098119365	204.6934269927457	0.5781
memory_noise_sd	7.882352941176471	1.5989443078540433	-42.81414907820186	76.81921327998587	0.44665
memory_noise_sd	8.764705882352942	1.4600243231101708	-40.91429345609026	65.81577347086427	0.46325
memory_noise_sd	9.647058823529411	-0.33140387811651606	-27.75486066839574	42.577680367649215	0.43285
memory_noise_sd	10.529411764705882	1.6559451137636096	-28.45981524764862	36.018129670465086	0.52475
memory_noise_sd	11.411764705882353	5.71845876037709	-26.417076710087144	43.49746125556224	0.6117
memory_noise_sd	12.294117647058822	9.768751445469642	-17.809284231659692	42.21622546122891	0.73165
memory_noise_sd	13.176470588235293	13.62288970845495	-6.844479804099874	39.70166453389608	0.89525
memory_noise_sd	14.058823529411764	17.070260793580903	-1.2112089994269077	47.00389888590929	0.96355
memory_noise_sd	14.941176470588236	19.379371202446816	-1.7382835434471762	54.390418967311476	0.95905
memory_noise_sd	15.823529411764707	20.35333527061269	-2.4171028821232317	57.04578300030192	0.9539
memory_noise_sd	16.705882352941174	20.156562396386253	-1.9958294846398394	54.40974670100402	0.95825
memory_noise_sd	17.588235294117645	19.07335237622938	-0.4905546502600218	49.19934628459567	0.96945
memory_noise_sd	18.470588235294116	17.41750454746533	0.6387249435760006	43.102386952228265	0.98035
memory_noise_sd	19.352941176470587	15.475647172257089	0.5453443503169076	37.93089173386617	0.97865
memory_noise_sd	20.235294117647058	13.480582906065681	-1.4145155638730842	34.224792559809934	0.96165
memory_noise_sd	21.11764705882353	11.557859652561385	-3.6650390621807674	31.36453334812771	0.9294
memory_noise_sd	22.0	9.717267723694155	-5.797663719716317	28.552080087464407	0.8877
memory_noise_sd	22.88235294117647	7.972983421286476	-7.334427156103735	25.522582314239713	0.8449
memory_noise_sd	23.764705882352942	6.348756458329308	-8.07209501873217	22.685263192754196	0.80215
memory_noise_sd	24.647058823529413	4.8711434550604285	-8.59187355852318	19.61359743532456	0.76135
memory_noise_sd	25.52941176470588	3.564723570455168	-8.81652126000441	16.891241860418837	0.7115
memory_noise_sd	26.41176470588235	2.4492872539387607	-9.023929084858555	15.008426935574125	0.65695
memory_noise_sd	27.294117647058822	1.538800144015558	-9.426489770775488	13.526813659782695	0.60085
memory_noise_sd	28.176470588235293	0.8418249818757049	-9.97429915174495	12.716607156624057	0.55115
memory_noise_sd	29.058823529411764	0.3537695447505345	-10.59185201987818	12.223922703267547	0.5111
memory_noise_sd	29.941176470588236	0.04964125154466031	-10.980191933897068	12.155954291987621	0.48815
memory_noise_sd	30.823529411764707	-0.09473620700849138	-11.158402503758218	12.182108197912656	0.477
memory_noise_sd	31.705882352941174	-0.10064695041109357	-11.286838335673103	12.298523717397595	0.4756
memory_noise_sd	32.588235294117645	0.012627941590615305	-11.140812219536116	12.443212223862187	0.4823
memory_noise_sd	33.470588235294116	0.22707683311617452	-10.76115329970763	12.709328008904672	0.49735
memory_noise_sd	34.35294117647059	0.5253457165605714	-10.406127970754117	13.06567942857892	0.52135
memory_noise_sd	35.23529411764706	0.8902262964528963	-10.01621546179459	13.338647657752968	0.54965
memory_noise_sd	36.11764705882353	1.304231412726477	-9.537109155259321	13.677904082537811	0.5795
memory_noise_sd	37.0	1.7492527032492453	-9.165461993782717	14.261901354672844	0.6098
memory_noise_sd	37.88235294117647	2.2063014135152925	-8.923562116564977	14.843697612972596	0.63845
memory_noise_sd	38.76470588235294	2.655337997161932	-8.617968663942795	15.519733212194474	0.6645
memory_noise_sd	39.64705882352941	3.0751996161464756	-8.533148287761387	16.29736203013634	0.6839
memory_noise_sd	40.529411764705884	3.444478078180449	-8.647923668605673	17.163553696909098	0.69815
memory_noise_sd	41.411764705882355	3.753600126104863	-8.81600105821193	18.04556591880184	0.7095
memory_noise_sd	42.294117647058826	4.002729006061625	-9.06539021611757	18.851296871781642	0.7146
memory_noise_sd	43.17647058823529	4.1925711488906625	-9.480181360907011	19.577558349302137	0.71525
memory_noise_sd	44.05882352941176	4.324115886520275	-9.81088594373959	20.315955677823208	0.71435
memory_noise_sd	44.94117647058823	4.398619339417498	-10.217288256744823	20.969385423205733	0.7112
memory_noise_sd	45.8235294117647	4.417586583560182	-10.698106563136294	21.64999625474559	0.70405
memory_noise_sd	46.705882352941174	4.38275242372927	-11.118671631476392	22.046151652947454	0.69565
memory_noise_sd	47.588235294117645	4.296061098557867	-11.564304303816087	22.429472048879887	0.6875
memory_noise_sd	48.470588235294116	4.159645235740934	-12.096207928357622	22.765091294780635	0.67735
memory_noise_sd	49.35294117647059	3.9758043637712377	-12.623188500561076	22.946515505359198	0.6652
memory_noise_sd	50.23529411764706	3.746983270240431	-13.154265710142376	23.000430696887236	0.6512
memory_noise_sd	51.11764705882353	3.475750476868933	-13.663979252337564	23.02843237470973	0.63805
memory_noise_sd	52.0	3.164777078751663	-14.2297318744408	22.878486373459346	0.62265
memory_noise_sd	52.88235294117647	2.8168161705590986	-14.688528808300875	22.744095924760302	0.6063
memory_noise_sd	53.76470588235294	2.434683056316776	-15.228476655330835	22.586681883592995	0.5887
memory_noise_sd	54.64705882352941	2.021236412556797	-15.838088096446494	22.365203411640785	0.5704
memory_noise_sd	55.529411764705884	1.5793605476934887	-16.316822200587747	22.051368820739455	0.55035
memory_noise_sd	56.41176470588235	1.111948873959641	-16.825832348692547	21.653364540411097	0.5306
memory_noise_sd	57.29411764705882	0.6218886826168919	-17.347346842568303	21.204734560208134	0.5084
memory_noise_sd	58.17647058823529	0.112047288820128	-17.85602704836328	20.67059282782475	0.48795
memory_noise_sd	59.05882352941176	-0.41474041020572533	-18.379201309029618	20.067651738265408	0.46675
memory_noise_sd	59.94117647058823	-0.9556829408756885	-18.944467424069078	19.550186354749595	0.4423
memory_noise_sd	60.8235294117647	-1.508041818849649	-19.547904590090678	18.997376503880975	0.42135
memory_noise_sd	61.705882352941174	-2.069139687180955	-20.131111943540695	18.42717168158982	0.3983
memory_noise_sd	62.588235294117645	-2.6363670540645336	-20.570108469554757	17.92227105523738	0.37485
memory_noise_sd	63.470588235294116	-3.2071876694021166	-21.159613913431276	17.30927461687819	0.3532
